Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
LAURELWOOD HOSPITAL (364029),Psychiatric,Proprietary-Corporation,296200.0,,1.0,154.0,18685665.0,,,5221410.0,,245.18,,,154.0,,243016.0,,,OH,,5522755.0,13864247.0,4797.0,290282.0,,12020893.0,,2014-12-31,,2014-01-01 00:00:00,,37579669.0,65110841.0,244835.0,13477947.0,140054.0,56213501.0,-81725.0,,46251.0,,13477947.0,,56210.0,21740.0,2014,2014,51632894.0,,0.0,0.3689294602355332,14903809.0,0.3965923435887634,0.4097623324976719,1.5129346479845929,0.38134034805152445,0.0,0.2610341190637116,0.20700004473909345,0.7929999552609065,,51632894.0,0.5771645462235697,7.197226228164423,for-profit
LAVACA MEDICAL CENTER (451376),General Short Term (Critical Access Hospitals),Governmental-Hospital District,2403519.0,,2.0,25.0,14223929.0,543043.0,,3141824.0,45421.0,108.42,926633.0,0.780515,25.0,,96193.0,,,TX,687441.0,3243887.0,130980.0,431.0,2312266.0,,5546374.0,,2014-12-31,530483.0,2014-01-01 00:00:00,,13551492.0,15121528.0,1059768.0,2470389.0,225402.0,18223781.0,55215.0,1140000.0,2434.0,,2470389.0,,9125.0,2045.0,2014,2014,12651139.0,536558.0121149999,598258.0,0.009665356405036435,-2254865.0,-0.16639237952544267,1.3131077737149899,1.8598609368807908,1.1829278708737774,0.0223507309982355,0.19527008595826825,0.16336900609515123,0.8366309939048487,,12651139.0,0.8961721328691121,4.31325624859954,govt
LAWNWOOD REGIONAL MEDICAL CENTER (100246),General Short Term (Acute Care Hospitals),Proprietary-Corporation,7682631.0,50736050.0,1.0,255.0,203196963.0,,72584110.0,125132102.0,18457603.0,1019.22,24586869.0,0.098355,312.0,,553488.0,,,FL,440586200.0,50206714.0,59295093.0,17826.0,7662730.0,,72018886.0,55668537.0,2014-09-30,26573506.0,2013-10-01 00:00:00,36.0,283876518.0,118329627.0,7493092.0,-188526872.0,7770937.0,2065958817.0,2468.0,60447804.0,86134.0,89657.0,-187648019.0,,113880.0,27917.0,2013,2014,118329627.0,43333855.701,2468.0,0.2088763572899679,57563291.0,0.20277581043177373,inf,inf,inf,inf,0.0,0.0,1.0,,118329627.0,2.399031630514647,2.2686146357551,for-profit
LAWRENCE & MEMORIAL HOSPITAL (070007),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,25374763.0,50025507.0,1.0,178.0,310490389.0,128450331.0,134563257.0,230748989.0,1750218.0,1804.79,7567472.0,0.39725,208.0,,2689506.0,,,CT,137365473.0,204963714.0,10261868.0,13166.0,24941938.0,1.0,139556494.0,56568388.0,2014-09-30,33665108.0,2013-10-01 00:00:00,20.0,337129192.0,395800374.0,22721273.0,55741262.0,6580753.0,781598747.0,6917676.0,14664039.0,55364.0,-150354.0,228146604.0,,75920.0,25288.0,2013,2014,167653770.0,54568434.14925,135368007.0,0.03043897782663686,-11631516.0,-0.034501657750243116,3.677055499748104,4.717776411305507,3.5107467606312897,0.12410332582710452,1.3608200042265677,0.5764183638694591,0.4235816361305409,,167653770.0,0.8517657236978761,1.4610213178442137,non-profit
LAWRENCE COUNTY HOSPITAL (251305),General Short Term (Critical Access Hospitals),Governmental-County,1728241.0,,2.0,25.0,9672413.0,,,2118414.0,103203.0,100.15,1555024.0,0.717999,25.0,,36342.0,20112.0,,MS,1349587.0,905683.0,-670740.0,364.0,1641122.0,,4032625.0,,2014-09-30,1284246.0,2013-10-01 00:00:00,,10892568.0,2010243.0,163914.0,2892365.0,137624.0,13471353.0,-3448.0,2138297.0,2608.0,,2892365.0,,9125.0,2392.0,2013,2014,-882122.0,969002.116413,0.0,-0.06157776568390484,-898023.0,-0.08244364414341962,0.3131288755049933,0.5005156679741319,0.252982248091095,0.0,-3.2788718567273007,1.4388136160653215,-0.43881361606532143,-36.50104415274463,-882122.0,5.418532983325896,5.141850459825133,govt
LAWRENCE COUNTY MEMORIAL HOSPITAL (141344),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,1136446.0,,2.0,25.0,13383975.0,,,8019929.0,406060.0,144.76,695064.0,0.36866,25.0,,118262.0,,,IL,10410901.0,5361823.0,1154263.0,772.0,1701750.0,,5881512.0,,2015-06-30,3178068.0,2014-07-01 00:00:00,,16196160.0,12434965.0,638318.0,3111089.0,289377.0,36304379.0,2164196.0,998756.0,2994.0,,3574230.0,,9125.0,2254.0,2014,2014,8860735.0,3838082.76266,2164196.0,0.07126769555252603,640151.0,0.039524862683500285,1.72345535598628,3.644507759180146,1.5924276033247522,0.6956393725798266,0.4033785007677128,0.287433860891446,0.7125661391085539,,8860735.0,1.302469287207483,2.019489199966733,non-profit
LAWRENCE GENERAL HOSPITAL (220010),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,13133007.0,43431708.0,1.0,170.0,187566407.0,10171000.0,97137113.0,66303000.0,3786206.0,1340.01,9708962.0,0.421092,189.0,,997000.0,1883171.0,,MA,152453012.0,86823000.0,8922000.0,12664.0,13447030.0,26.83,109028897.0,47632793.0,2014-09-30,51169018.0,2013-10-01 00:00:00,9.0,185575079.0,226508000.0,8286434.0,37239000.0,4371000.0,445428894.0,23665000.0,14480423.0,47890.0,-54198.0,100023000.0,,68985.0,18709.0,2013,2014,126485000.0,64196743.729104005,33836000.0,0.04807757619222137,-34904196.0,-0.18808665575187497,2.331507290743575,2.65554928972314,2.187357340422675,0.6354896748032977,0.7907894216705538,0.44158705211294963,0.5584129478870503,-14.134543278332133,126485000.0,0.8192870847828774,2.7988941526024465,non-profit
LAWRENCE HOSPITAL CENTER (330061),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7816058.0,25915464.0,1.0,263.0,166984233.0,,82863822.0,30837000.0,1651781.0,1143.4,3828678.0,0.291826,288.0,,4093000.0,,,NY,57504240.0,58245000.0,16019000.0,10406.0,7715059.0,,88527168.0,30963839.0,2014-12-31,14147625.0,2014-01-01 00:00:00,18.0,194148963.0,290573000.0,9296332.0,44770000.0,2701000.0,572204841.0,20233000.0,7393347.0,53857.0,49046.0,211682000.0,,105064.0,19585.0,2014,2014,78891000.0,16781232.34224,20233000.0,0.08250881051576876,-8473249.0,-0.04364302991409746,1.300982800982801,1.04181802546348,1.14922939468394,0.45193209738664286,2.6832211532367443,0.7284985184445906,0.2715014815554095,,78891000.0,0.6681589927488101,6.295974413853488,non-profit
LAWRENCE MEDICAL CENTER (010059),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1083007.0,3251484.0,2.0,37.0,13300181.0,,5518053.0,2123798.0,740476.0,142.35,1384382.0,0.334236,43.0,,101488.0,42405.0,,AL,4606183.0,1725084.0,-275326.0,867.0,1180593.0,,6719960.0,3252158.0,2014-09-30,790346.0,2013-10-01 00:00:00,6.0,12392253.0,3827624.0,919332.0,1594446.0,309501.0,39792806.0,256628.0,1912921.0,4399.0,,1933083.0,,15695.0,2771.0,2013,2014,1894541.0,1539552.181188,256628.0,-0.022217590296130976,-1864465.0,-0.15045407804375846,1.0819331604833278,1.3202704889347145,0.8241702760708108,0.16095120185945463,1.0203437138599798,0.5050347160536145,0.49496528394638556,-22.288244310812406,1894541.0,3.2375836811557246,5.8349489923241284,for-profit
LAWRENCE MEMORIAL HOSPITAL (041309),General Short Term (Critical Access Hospitals),Governmental-County,1533347.0,,2.0,25.0,10914695.0,465633.0,,3117327.0,19297.0,143.15,508362.0,0.684284,25.0,,218002.0,77345.0,,AR,1344595.0,4569667.0,-235350.0,591.0,1577474.0,,10427115.0,,2015-06-30,1008490.0,2014-07-01 00:00:00,,11451401.0,9020828.0,436096.0,9076017.0,170002.0,15950528.0,1022128.0,789414.0,4918.0,,9787721.0,,9125.0,4104.0,2014,2014,-766893.0,920084.84498,1487761.0,-0.020552070440987964,-4315119.0,-0.37682018121625466,0.5034881490415895,0.4301562017788199,0.46073767821281075,0.11261856384799632,-12.76282480085227,1.0850135929872513,-0.08501359298725128,-50.15221410563061,-766893.0,1.2694401223479708,3.6734680064042045,govt
LAWRENCE MEMORIAL HOSPITAL (170137),General Short Term (Acute Care Hospitals),Governmental-City,15667569.0,21080013.0,2.0,112.0,117644435.0,99541762.0,54398349.0,26806562.0,3413936.0,1070.46,6592414.0,0.247368,122.0,,5387980.0,2746837.0,,KS,43108477.0,160550628.0,11918120.0,6208.0,15603416.0,,74467841.0,23720434.0,2014-12-31,9806158.0,2014-01-01 00:00:00,10.0,198745715.0,274656452.0,10366067.0,25026433.0,3592172.0,475585506.0,20189835.0,12670300.0,19639.0,61170.0,80832044.0,,44530.0,8072.0,2014,2014,193824408.0,10663657.738536,119731597.0,0.05996667651425843,7264056.0,0.03654949743193205,6.415242156163445,2.3540916518147035,6.05641547079442,0.8067404172220628,0.4170374868370551,0.29430236723512326,0.7056976327648767,6.418336071634393,193824408.0,0.7236156789792071,7.414069547598085,govt
LDS HOSPITAL (460006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7062222.0,14251418.0,1.0,188.0,190078241.0,,62690317.0,60543545.0,11820316.0,1078.49,17492452.0,0.367941,204.0,39063.0,102816.0,,,UT,67082925.0,40866002.0,41005893.0,8605.0,6993996.0,5.17,63410034.0,16065281.0,2014-12-31,39003655.0,2014-01-01 00:00:00,16.0,256456981.0,95953750.0,4565886.0,-635875487.0,4100115.0,516599491.0,12594.0,15418377.0,37032.0,16235.0,-635329195.0,,74491.0,5316.0,2014,2014,95953750.0,24682558.507425003,12594.0,0.1598938459000264,27255364.0,0.1062765532594334,inf,inf,inf,inf,0.0,0.0,1.0,,95953750.0,2.6727145213188646,4.235909558979409,non-profit
LEA REGIONAL HOSPITAL (320065),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1614329.0,7218017.0,2.0,135.0,57866221.0,,17083647.0,15419336.0,3129467.0,298.16,6992761.0,0.239228,143.0,,289949.0,,,NM,69882098.0,13867193.0,17312143.0,3452.0,1583312.0,,18028406.0,6938842.0,2014-12-31,13975100.0,2014-01-01 00:00:00,8.0,83861976.0,50537114.0,3516072.0,-69269614.0,1661690.0,241887132.0,-43963.0,15995733.0,9956.0,-1606.0,-69269614.0,,52195.0,3009.0,2014,2014,50537114.0,16717754.540344,0.0,0.20643614455256815,16158217.0,0.19267632091092154,inf,inf,inf,,0.0,0.0,1.0,,50537114.0,1.6594136341066092,5.438754042327115,for-profit
LEAD-DEADWOOD REGIONAL HOSPITAL (431320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,1268169.0,,1.0,16.0,8859982.0,,,2560457.0,632617.0,80.3,931923.0,0.628184,18.0,,67850.0,,,SD,459438.0,3029039.0,720721.0,157.0,1109448.0,,4470475.0,,2015-06-30,117787.0,2014-07-01 00:00:00,2.0,8130749.0,4557528.0,461138.0,563595.0,126950.0,14104111.0,800.0,491792.0,2054.0,,563595.0,,6570.0,1541.0,2014,2014,3993933.0,288611.600592,800.0,0.08864140314748371,-1139633.0,-0.14016334780473483,5.3744958702614465,5.823291548008765,5.028857601646572,0.0014194590086853147,0.14111278281333212,0.12366243279251384,0.8763375672074861,,3993933.0,1.784026121177972,3.1755069505170366,non-profit
LEAHI HOSPITAL (122001),General Long Term,Governmental-State,,,1.0,9.0,20704322.0,,6397481.0,3801337.0,,127.04,,0.994142,9.0,,38009.0,,,HI,,8612784.0,2412111.0,3.0,,,13342447.0,,2015-06-30,,2014-07-01 00:00:00,,12982108.0,17157018.0,560133.0,5893104.0,87019.0,20826325.0,1237941.0,,33.0,,42474420.0,,3285.0,8.0,2014,2014,-25317402.0,,1237941.0,0.18580272171514825,-10161548.0,-0.7827348224186704,1.4615021218020248,1.2805092189107812,1.4402861378316079,0.210066036506398,-1.677676880115898,2.4756295062463654,-1.4756295062463651,,-25317402.0,0.7566645905483109,3.415142619557277,govt
LECONTE MEDICAL CENTER (440081),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5984147.0,8868673.0,2.0,48.0,59928855.0,,19765731.0,7130597.0,6291188.0,414.0,8325346.0,0.224572,56.0,,231983.0,66277.0,,TN,43322551.0,217392060.0,5045070.0,4459.0,6044135.0,,24140101.0,10049865.0,2014-12-31,5994795.0,2014-01-01 00:00:00,8.0,70333681.0,297314919.0,5675365.0,251057855.0,1222394.0,266857539.0,-380931.0,8757492.0,16244.0,-2364.0,251533090.0,,18640.0,4770.0,2014,2014,45781829.0,9729031.923171999,0.0,0.07173049850753581,2716521.0,0.038623330406949694,0.8659042354998213,0.04849745489938963,0.8601112400964311,0.0,5.4941686580499,0.8460157022930962,0.15398429770690383,126.6183743983584,45781829.0,0.23656290520691967,9.863645498406374,non-profit
LEE MEMORIAL HOSPITAL (100012),General Short Term (Acute Care Hospitals),Governmental-Other,38530692.0,120875194.0,1.0,492.0,563158371.0,726814991.0,207907850.0,104984753.0,42700989.0,4206.0,53565165.0,0.206694,663.0,,,5654841.0,,FL,501317533.0,900460013.0,163991635.0,40536.0,37723730.0,4.44,228775735.0,135525381.0,2014-09-30,107865496.0,2013-10-01 00:00:00,69.0,688865540.0,1520490507.0,34669112.0,122913467.0,17500839.0,2724598808.0,32377986.0,52128104.0,179487.0,-51097.0,741717964.0,,241995.0,61712.0,2013,2014,778772543.0,103619326.16590199,759192977.0,0.23806044210021016,99066719.0,0.1438114018593527,7.325967080564085,2.0436457463200512,,0.2634209805504876,0.9524192534353384,0.4878149258974624,0.5121850741025377,23.64979510476068,778772543.0,0.4530548114760443,6.561576993946921,govt
LEE MEMORIAL HOSPITAL (231315),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,2074891.0,,2.0,20.0,25712754.0,,,12227828.0,1212975.0,136.75,1994543.0,0.500481,25.0,,49189.0,,,MI,16054471.0,4410996.0,394513.0,403.0,2663639.0,,12448526.0,,2015-06-30,2307300.0,2014-07-01 00:00:00,5.0,25613913.0,8509802.0,578303.0,6651434.0,467418.0,51376095.0,411562.0,1846403.0,1306.0,,9707319.0,,9125.0,769.0,2014,2014,-1197517.0,8034957.7005509995,411562.0,0.015402293277095148,333866.0,0.013034556648958712,0.6631646649429281,1.9595639075724123,0.5854961501534857,0.061875679740639386,-8.106205590400805,1.1407220755547545,-0.14072207555475438,,-1197517.0,3.009930548325331,2.0947230366668554,non-profit
LEES SUMMIT MEDICAL CENTER (260190),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3750671.0,9502313.0,1.0,54.0,67163017.0,,23450137.0,16609128.0,2320030.0,346.3,3259941.0,0.189078,64.0,,389529.0,,,MO,8209914.0,10851629.0,-2576100.0,3626.0,3674964.0,,23152829.0,10881165.0,2014-09-30,429031.0,2013-10-01 00:00:00,10.0,74267927.0,73452712.0,4753413.0,5912119.0,1849135.0,355213717.0,26631.0,4763141.0,12401.0,32778.0,122512745.0,,23360.0,5236.0,2013,2014,-49060033.0,1552314.119292,26631.0,-0.03468657473097371,-2827892.0,-0.03807689421572249,1.8354889338323535,2.378109100983928,1.4568321442785572,0.004504476313822506,-2.497200623570718,1.6679131602383857,-0.6679131602383858,,-49060033.0,1.0110985010328821,4.471512712768545,for-profit
LEESBURG REGIONAL MEDICAL CENTER (100084),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,23490763.0,62556211.0,1.0,263.0,193925374.0,2199749.0,62993306.0,25226414.0,9606420.0,1374.88,12932270.0,0.220374,294.0,555647.0,5030492.0,,,FL,90917641.0,64024911.0,18033189.0,15381.0,23046733.0,,80007212.0,72496387.0,2015-06-30,10203755.0,2014-07-01 00:00:00,31.0,233000233.0,325749048.0,16703760.0,41388406.0,5819786.0,879984579.0,25748470.0,14805929.0,77818.0,-236077.0,107007167.0,,107310.0,38648.0,2014,2014,218741881.0,20035884.217733998,27948219.0,0.07739558354862246,20879739.0,0.08961252412138146,1.5469286495353312,1.9868827758189094,1.2847712231294919,0.622117942884778,0.4891937772081241,0.32849571673959277,0.6715042832604072,,218741881.0,0.7152752538512407,9.236359674426971,non-profit
LEESVILLE REHABILITATION HOSPITAL (193086),Rehabilitation,Proprietary-Corporation,,,2.0,16.0,1230674.0,,,3420822.0,,39.76,,,16.0,,27998.0,,,LA,,1119565.0,4731851.0,89.0,,,563872.0,,2014-04-30,,2014-01-01 00:00:00,,1151589.0,2252422.0,20605.0,-117927.0,,1891918.0,258346.0,,1219.0,,502642.0,,1920.0,915.0,2014,2014,1749780.0,,258346.0,4.108975511228398,-142209.0,-0.12348936990540896,inf,inf,,inf,0.2872601126998823,0.22315622916132058,0.7768437708386794,,1749780.0,0.511266982830038,0.33664101786061945,for-profit
LEESVILLE REHABILITATION HOSPITAL (193086),Rehabilitation,Proprietary-Corporation,,,2.0,16.0,2423737.0,,1055212.0,407958.0,,39.41,-1833.0,0.505456,16.0,,28704.0,55689.0,,LA,,877296.0,370534.0,234.0,,,1023904.0,,2014-12-31,,2014-05-01 00:00:00,,3060956.0,2658386.0,48473.0,403604.0,,4795152.0,186453.0,,2592.0,,2087852.0,,3920.0,2072.0,2014,2014,570534.0,,186453.0,0.12105172370984751,370136.0,0.12092169897247788,2.173655365159909,2.3908212009791776,,0.4619701489578894,3.6594699001286513,0.7853833115281227,0.2146166884718773,7.51690639084918,570534.0,1.1514339903986854,7.503115516793396,for-profit
LEGACY EMANUEL HOSPITAL & HEALTH CTR (380007),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6865109.0,42011580.0,1.0,257.0,448293360.0,,217277678.0,274175648.0,8638485.0,3033.17,11263858.0,0.355049,378.0,222981.0,471865.0,,,OR,397775481.0,51712960.0,29452798.0,18675.0,6850822.0,58.66,315537070.0,45608304.0,2015-03-31,87369504.0,2014-04-01 00:00:00,121.0,659189095.0,543091639.0,14796672.0,51402146.0,7834538.0,1262622872.0,-2516971.0,7406681.0,98992.0,-38968.0,377258404.0,,137970.0,11635.0,2014,2014,165833235.0,141229786.753569,0.0,0.04468034775362902,-25670576.0,-0.03894265878290963,1.0060467125244148,5.9069215903943,0.8444502881261028,0.0,2.2749263981975627,0.6946496261563695,0.30535037384363045,,165833235.0,1.2137713926396867,2.404258364331467,non-profit
LEGACY GOOD SAMARITAN HOSPITAL (380017),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11528441.0,41430463.0,1.0,136.0,260512052.0,,92244077.0,100419082.0,3932164.0,1103.12,4960720.0,0.363271,164.0,210146.0,185650.0,,,OR,120390495.0,42834019.0,34713117.0,9606.0,11621193.0,42.98,109361746.0,45906230.0,2015-03-31,20018410.0,2014-04-01 00:00:00,28.0,306002072.0,295724396.0,1805654.0,20872173.0,5003331.0,717128160.0,-332155.0,2863593.0,37897.0,12654.0,119252930.0,,59860.0,11259.0,2014,2014,176471466.0,43734375.509145,0.0,0.11344079068850227,11995083.0,0.03919935221876537,2.052206974328931,6.474275534224443,1.8035993664866614,0.0,0.6757632420869671,0.4032569906745198,0.5967430093254802,,176471466.0,1.0347542378613903,3.04725024273773,non-profit
LEGACY MERIDIAN PARK HOSPITAL (380089),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7946997.0,20210504.0,1.0,91.0,167670679.0,,61770654.0,68070412.0,2075014.0,704.48,3312778.0,0.351559,107.0,,101328.0,,,OR,47601772.0,29999719.0,40199712.0,9203.0,7861581.0,,66296492.0,23728581.0,2015-03-31,7930080.0,2014-04-01 00:00:00,16.0,204622568.0,332949218.0,2400457.0,13794120.0,3042226.0,476935130.0,4864.0,3521696.0,30321.0,45043.0,63558357.0,,39055.0,8513.0,2014,2014,269390861.0,16734831.362548001,4864.0,0.19645786089440534,21881526.0,0.10693603454336474,2.1748193433143976,7.8525073002119745,1.9469284738714756,0.00035261401234729003,0.23593360503792293,0.19089504814514988,0.8091049518548501,,269390861.0,0.6145759080893831,3.006042742917437,non-profit
LEGACY MOUNT HOOD MEDICAL CENTER (380025),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4455316.0,13740495.0,1.0,74.0,114154880.0,,45883544.0,50361114.0,7122203.0,491.81,10915046.0,0.317682,84.0,78835.0,21142.0,,,OR,72134951.0,18269763.0,17353054.0,6173.0,4472062.0,,47398707.0,14662295.0,2015-03-31,12930151.0,2014-04-01 00:00:00,10.0,129844343.0,99184652.0,252500.0,7903352.0,2455687.0,359336874.0,-164353.0,11890633.0,21877.0,33282.0,58241757.0,,30630.0,5560.0,2014,2014,40942895.0,22915975.503582,0.0,0.13364505221455816,8852189.0,0.06817539213086857,2.311647387083354,8.57028536752507,1.9982577012892757,0.0,1.4225119401058475,0.5872053369708854,0.4127946630291146,,40942895.0,1.3091172916551645,2.5782659017431584,non-profit
LEGACY SALMON CREEK HOSPITAL (500150),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6945154.0,32122607.0,1.0,112.0,214727962.0,,92825006.0,93075954.0,3947204.0,1078.13,6184250.0,0.304512,150.0,,7424679.0,,,WA,163699978.0,43840013.0,37909333.0,15332.0,6996830.0,,109642838.0,34511338.0,2015-03-31,30250637.0,2014-04-01 00:00:00,38.0,277127274.0,353683193.0,10906528.0,28817879.0,1968761.0,705154294.0,228611.0,7192083.0,55191.0,121018.0,53639565.0,,54750.0,12086.0,2014,2014,300043628.0,49848607.700736,228611.0,0.13679394472014328,20785896.0,0.07500487303173198,1.5212782661763553,4.553211497626179,1.1953195098084768,0.007932957175647798,0.17877255170371423,0.15165992069066173,0.8483400793093383,,300043628.0,0.7835466301052083,2.977431464199658,non-profit
LEHIGH REGIONAL MEDICAL CENTER (100107),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2199066.0,8058969.0,1.0,80.0,37111993.0,,15684395.0,19297104.0,3020087.0,265.77,5163337.0,0.108847,88.0,,338416.0,,,FL,118308283.0,12704461.0,-2762281.0,2680.0,2230620.0,,14805692.0,9498346.0,2014-12-31,8953486.0,2014-01-01 00:00:00,8.0,52078899.0,25482640.0,1168103.0,41934419.0,1959127.0,340956581.0,-190840.0,19316383.0,11116.0,-23278.0,-15578039.0,,32120.0,5205.0,2014,2014,25482640.0,12877501.679701,0.0,-0.05304031100964711,-3596611.0,-0.06906081098219838,0.30296022463075023,0.394301945616559,0.24817126952444482,0.0,0.0,0.0,1.0,,25482640.0,2.043701084346049,2.6987935080828707,for-profit
LEHIGH VALLEY (390133),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,59966355.0,164806597.0,1.0,683.0,868795810.0,,349981026.0,545136781.0,26333321.0,5848.02,32757407.0,0.155117,838.0,1302658.0,15157624.0,,,PA,773970270.0,240293523.0,31836857.0,39193.0,59192071.0,176.95,372392009.0,184782524.0,2015-06-30,114245392.0,2014-07-01 00:00:00,58.0,1214960661.0,1648030950.0,56374580.0,126853076.0,18722673.0,5600888440.0,2153740.0,38299239.0,207113.0,-41446.0,817739326.0,,294898.0,77222.0,2014,2014,830291624.0,120055946.37159,2153740.0,0.02620402291362749,-46451339.0,-0.038232792625373734,1.8942664267754927,5.001094817755937,1.6271834511919916,0.016978224477583816,0.984882061149156,0.4961917286808236,0.5038082713191764,,830291624.0,0.7372195655670181,2.2287262634733134,non-profit
LEHIGH VALLEY HOSPITAL-HAZLETON (390185),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6014594.0,22877323.0,1.0,122.0,82485910.0,,38511234.0,39741774.0,2185820.0,723.59,3769347.0,0.169065,134.0,,1040830.0,984711.0,,PA,87415981.0,16855631.0,13515839.0,6376.0,6149757.0,,42207051.0,26436747.0,2015-06-30,8938062.0,2014-07-01 00:00:00,12.0,109153719.0,151668172.0,5455350.0,24503975.0,1760342.0,487894374.0,3781657.0,8350897.0,27408.0,60495.0,62459224.0,,48910.0,14857.0,2014,2014,89208948.0,14778982.827765,3781657.0,0.12382389829521064,8041959.0,0.07367553825628241,0.6878733348364908,2.3277558028850422,0.573558330842241,0.15432830795819863,0.7001452813903825,0.41181497196392663,0.5881850280360734,13.706873387217163,89208948.0,0.7196877074512377,2.7465738947637317,non-profit
LEMUEL SHATTUCK HOSPITAL (222006),General Long Term,Governmental-State,1590884.0,,1.0,256.0,102398389.0,,42201283.0,,,752.41,,0.978655,260.0,,,,,MA,,,-73826778.0,1594.0,543171.0,5.22,42503853.0,,2015-06-30,,2014-07-01 00:00:00,4.0,,,861628.0,,,104631737.0,,,82530.0,,,,94900.0,754.0,2014,2014,,,0.0,,,,,,,,,,,,,,,govt
LENOIR MEMORIAL HOSPITAL (340027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11121777.0,22747116.0,2.0,124.0,86576196.0,36900.0,40230283.0,9438819.0,2151787.0,795.27,12525256.0,0.365116,138.0,,1737270.0,299558.0,,NC,41840417.0,32133437.0,4697238.0,5080.0,11652618.0,,42587643.0,25082602.0,2014-09-30,8329494.0,2013-10-01 00:00:00,,90372197.0,185300846.0,6877390.0,13407745.0,3127956.0,237119705.0,15896365.0,28536762.0,24591.0,-91166.0,40189338.0,,50370.0,15664.0,2013,2014,145111508.0,15276605.693372,15933265.0,0.051976583019222165,-7562574.0,-0.08368252904153697,2.3966324687708487,2.2399308757736667,2.033765633221694,1.1856106302737708,0.2769548642551492,0.21688696445562908,0.783113035544371,-2.2873166465258814,145111508.0,0.4877052585070227,9.57452378311312,non-profit
