Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
COOPERSTOWN MEDICAL CENTER (351306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,4414656.0,106.0,,1157.0,35.56,2.0,2010-07-01 00:00:00,2846852.0,,959879.0,46490.0,45686.0,18.0,1.006313,4320724.0,7474536.0,6928815.0,697950.0,105523.0,,577500.0,,3691.0,58119.0,2376775.0,87221.0,6570.0,18.0,,253105.0,-851270.0,100575.0,ND,,1160462.0,7427647.0,,,,91463.0,859.0,2011-06-30,,2010,2010,-1567804.0,,100575.0,-0.1228593922626019,-1018085.0,-0.14693493764806825,0.4882506758107099,0.08801169652154706,0.41940023771707463,0.042315742971042694,-2.8158213654257804,1.5507149651615189,-0.5507149651615187,-16.74429803440879,-1567804.0,2.4338514963194435,7.218425447374096,non-profit
COOSA VALLEY MEDICAL CENTER (010164),General Short Term (Acute Care Hospitals),Governmental-City,,57363841.0,3923.0,9808478.0,15848.0,360.16,1.0,2010-08-01 00:00:00,58814049.0,15596734.0,21282930.0,5193520.0,3096081.0,114.0,0.202596,20395183.0,43118750.0,63882585.0,3807469.0,918634.0,,4256350.0,,1809474.0,,6396879.0,,44530.0,122.0,,2392979.0,-218959.0,10400974.0,AL,,20615036.0,212830802.0,8532750.0,35276004.0,,1746178.0,6936.0,2011-07-31,8.0,2010,2010,1450208.0,7146777.306384,10400974.0,-0.0034275225399848803,-1251571.0,-0.019591740064995804,3.222670930621011,4.9187963380267155,,1.6259450897851906,39.55559547320109,0.9753424900230896,0.02465750997691045,0.3686621893936237,1450208.0,1.0861790012110881,3.0015878922685926,govt
COPLEY MEMORIAL HOSPITAL (140029),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,174315000.0,12068.0,35415861.0,51461.0,1250.4,1.0,2010-07-01 00:00:00,313495000.0,84563056.0,39021000.0,26339662.0,7163585.0,156.0,0.17455,86528735.0,200107572.0,276090000.0,12377311.0,,,12627442.0,15461000.0,4421830.0,,62304000.0,25601000.0,64003.0,191.0,,17757566.0,33992000.0,25472000.0,IL,,87015000.0,1146419476.0,32401019.0,207274526.0,13.83,8756298.0,14739.0,2011-06-30,35.0,2010,2010,139180000.0,36179768.5133,40933000.0,0.12311927270093086,24213000.0,0.08769966315331958,1.3966197996918337,1.5807171289162814,,0.40883410374935797,1.2524428797240983,0.5560375763568797,0.44396242364312033,5.858877363778053,139180000.0,0.8806839024545846,7.07542092719305,non-profit
COPPER HILLS YOUTH CENTER (464011),Psychiatric,Voluntary Nonprofit-Other,,,,,,,,2010-07-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,2011-06-30,,2010,2010,,,0.0,,,,,,,,,,,,,,,non-profit
COPPER QUEEN COMM. HOSP. (031312),Critical Access Hospitals,Voluntary Nonprofit-Other,,8070020.0,410.0,,1829.0,122.12,2.0,2010-07-01 00:00:00,19720901.0,,7348420.0,4926550.0,202621.0,14.0,0.397087,10038040.0,18722419.0,20896270.0,1172626.0,527687.0,,1335459.0,,312253.0,72649.0,2789282.0,871901.0,5110.0,14.0,,891320.0,1652214.0,5150221.0,AZ,,9223064.0,47149438.0,,21200810.0,,626685.0,1089.0,2011-06-30,,2010,2010,11650881.0,8418566.04047,5150221.0,0.07906741250950529,1461311.0,0.06993166723056315,3.306608654126761,5.109340324857795,3.091379071746779,1.8464325227782634,0.6926531993589155,0.4092115263901989,0.5907884736098011,11.610992937553362,11650881.0,1.0596001673554367,2.8436412181121926,non-profit
COQUILLE VALLEY HOSPITAL (381312),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,25413154.0,505.0,,1876.0,96.47,2.0,2010-07-01 00:00:00,42290679.0,,7862664.0,1121035.0,44721.0,25.0,0.596059,6009172.0,12348223.0,15051760.0,1635342.0,512978.0,,1688672.0,19731837.0,,144431.0,1801044.0,1922330.0,9125.0,25.0,,554153.0,1689039.0,1983450.0,OR,,27906501.0,20716460.0,,2262366.0,,1131958.0,1306.0,2011-06-30,,2010,2010,16877525.0,1348503.615594,21715287.0,0.11221538212142633,679833.0,0.04516634599541847,15.494624784291778,6.407828459493493,15.129609271067226,1.1012779254698941,1.5057393782559942,0.6009161971601354,0.39908380283986455,27.59298763444467,16877525.0,0.3559119965891302,1.9143333608049384,govt
CORAL SPRINGS MEDICAL CENTER (100276),General Short Term (Acute Care Hospitals),Governmental-County,,58821193.0,12831.0,18128048.0,53161.0,990.21,1.0,2010-07-01 00:00:00,220728545.0,58786590.0,61884908.0,29717907.0,593302.0,134.0,0.23031,58608544.0,139672604.0,131030018.0,3743693.0,3327586.0,,3780027.0,,9136351.0,,20943511.0,72163210.0,73000.0,200.0,,1458103.0,11220566.0,3975.0,FL,,24295912.0,606455535.0,15685041.0,116655908.0,,25714579.0,9920.0,2011-06-30,16.0,2010,2010,161907352.0,26867022.17148,3975.0,0.08563355306873269,-4073535.0,-0.031088563232892177,1.16006872009187,3.4907923986575127,,0.00018979625717961042,0.363301556559334,0.26648657064268694,0.7335134293573131,-4.408264256651756,161907352.0,0.5936251607149406,2.1173178119615206,govt
CORCORAN DISTRICT HOSPITAL (050349),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,20024329.0,475.0,402778.0,1586.0,78.06,2.0,2010-07-01 00:00:00,22385378.0,4054170.0,4199038.0,4597855.0,156121.0,32.0,0.463434,4127573.0,10645142.0,10970095.0,251351.0,283408.0,,251351.0,7364.0,27131.0,74958.0,2594080.0,1250980.0,11680.0,32.0,,393091.0,242951.0,185082.0,CA,,2916021.0,22970126.0,435318.0,5910500.0,,578793.0,284.0,2011-06-30,,2010,2010,2361049.0,2739126.657,192446.0,0.02214666326955236,-1111524.0,-0.1013230970196703,1.1241060414482205,1.783704049219762,0.985958413001912,0.07134783815456733,8.481115385576496,0.8945271775173955,0.10547282248260449,-4.601770421660123,2361049.0,0.4900562769143322,2.612525773760561,govt
CORDELL MEMORIAL HOSPITAL (371325),General Short Term (Critical Access Hospitals),Governmental-City-County,,500218.0,229.0,,805.0,40.76,2.0,2010-07-01 00:00:00,8702365.0,,586349.0,157705.0,11324.0,25.0,0.982957,1719682.0,3752083.0,3014487.0,423011.0,96659.0,,382172.0,6357323.0,10547.0,36623.0,226747.0,221313.0,9125.0,25.0,,220527.0,1181767.0,663224.0,OK,,7830219.0,3817138.0,,313280.0,,201716.0,655.0,2011-06-30,,2010,2010,8202147.0,307940.76896,7020547.0,0.39202922420962505,-851038.0,-0.2823160292281904,34.5328449770008,10.722699749059524,33.94504447688393,2.924951598036578,0.06098622714272251,0.05748069633944336,0.9425193036605567,-55.67917696926881,8202147.0,0.346398593945439,5.141113909975117,govt
CORDOVA COMMUNITY MEDICAL CENTER (021307),General Short Term (Critical Access Hospitals),Proprietary-Other,,1093255.0,37.0,,584.0,49.05,2.0,2010-07-01 00:00:00,3709651.0,,970669.0,73476.0,,13.0,1.026221,3027136.0,6154921.0,5795148.0,552399.0,129342.0,,509407.0,,,58334.0,870022.0,44973.0,4745.0,13.0,,288038.0,-262669.0,334755.0,AK,,1399658.0,6050088.0,,104473.0,,41097.0,364.0,2011-06-30,,2010,2010,2616396.0,107212.38653300001,334755.0,-0.045325675893005665,-1955805.0,-0.3374900865344595,1.6087616175223156,1.3377512292792597,1.3930475321313713,0.3847661323506762,0.4178476805498862,0.2947056205556803,0.7052943794443197,,2616396.0,1.5621814558835858,5.97026174731036,for-profit
CORPUS CHRISTI MEDICAL CENTER (450788),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-118792512.0,15510.0,52003536.0,78640.0,1225.37,1.0,2010-09-01 00:00:00,70247411.0,73018932.0,25892296.0,24849874.0,,301.0,0.157858,73364370.0,189104884.0,245292459.0,7365988.0,7100350.0,,7434691.0,,2193152.0,1092802.0,14679213.0,22705751.0,127750.0,350.0,,8859032.0,21670578.0,35174.0,TX,,13573576.0,1197943231.0,49219494.0,192146420.0,20.33,5615006.0,25770.0,2011-08-31,33.0,2010,2010,70247411.0,30331849.56836,35174.0,0.0883458793977845,18755856.0,0.07646323933668095,0.9246800901383473,3.2425476760913545,0.3665335464510257,0.002396177506246418,0.0,0.0,1.0,,70247411.0,3.4918362898812028,9.473569242372326,for-profit
CORRIGAN MENTAL HEALTH CENTER (224028),Psychiatric,Governmental-State,,,243.0,,5693.0,97.1,1.0,2010-07-01 00:00:00,,5450387.0,,,,16.0,0.847114,5472416.0,8542899.0,,220952.0,,,220952.0,,,,,,5840.0,16.0,,114676.0,-7990287.0,,MA,,,10084713.0,,,,,517.0,2011-06-30,,2010,2010,,,0.0,,,,,,,,,,,,,,,govt
CORRY MEMORIAL HOSPITAL (391308),Critical Access Hospitals,Voluntary Nonprofit-Other,,42207156.0,717.0,,3210.0,174.66,1.0,2010-07-01 00:00:00,52281395.0,,1837930.0,1928425.0,159918.0,22.0,0.361177,8940022.0,16439801.0,21178227.0,1921654.0,179383.0,,2571101.0,,61111.0,154535.0,5502959.0,,7998.0,22.0,,646193.0,-17170.0,597828.0,PA,,2991420.0,45517265.0,,4884312.0,,-85147.0,2041.0,2011-06-30,,2010,2010,10074239.0,1764101.155224,597828.0,-0.0008107383115687635,-807207.0,-0.03811494701610291,0.5436020875314536,0.4395068180591569,0.482922369583346,0.10863755299648789,4.189612336971557,0.807307379613723,0.192692620386277,-1.006853512425118,10074239.0,0.40508152087372573,11.522869206117752,non-profit
CORYELL MEMORIAL HOSPITAL (451379),General Short Term (Critical Access Hospitals),Governmental-City-County,,11280447.0,896.0,,4475.0,243.46,1.0,2010-08-01 00:00:00,21686116.0,,12262048.0,123814.0,180789.0,21.0,0.464864,8218722.0,16173104.0,15410197.0,1419774.0,527081.0,,1107663.0,,254892.0,110894.0,2750174.0,3375202.0,9125.0,25.0,,1222219.0,-2137726.0,1213837.0,TX,,7532196.0,34791058.0,,888410.0,,1816523.0,3554.0,2011-07-31,4.0,2010,2010,10405669.0,412989.82624,1213837.0,-0.1387215231576858,-2166322.0,-0.14057717756625693,2.7388070718434543,4.693981544440461,2.5068308405213635,0.44136734621154877,1.0840674443901686,0.520169079608354,0.479830920391646,-5.222126346182566,10405669.0,0.7106019814705409,1.2567392494304377,govt
COTTAGE GROVE COMMUNITY HOSPITAL (381301),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,,414.0,,1060.0,128.93,2.0,2010-07-01 00:00:00,7754129.0,,,2163150.0,,14.0,0.708599,9275165.0,18109837.0,27610253.0,3023101.0,,,4713875.0,,1649750.0,,,1446681.0,5110.0,14.0,,650224.0,7754128.0,7754129.0,OR,,7754129.0,25557260.0,,4195907.0,,2539007.0,557.0,2011-06-30,,2010,2010,,2973215.504293,7754129.0,0.28084233780834966,7640015.0,0.2767093441700806,,,,,,,,,,3.560716232603301,inf,non-profit
COVENANT CHILDRENS HOSPITAL (453306),Childrens,Voluntary Nonprofit-Church,,,,,,,,2010-07-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,,,2011-06-30,,2010,2010,,,0.0,,,,,,,,,,,,,,,non-profit
COVENANT HOSPITAL LEVELLAND (450755),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,1501022.0,1245.0,1712196.0,4350.0,131.06,2.0,2010-07-01 00:00:00,11157061.0,5168270.0,3564273.0,1639756.0,,48.0,0.617998,7727573.0,19382665.0,18417182.0,913427.0,263281.0,,993672.0,,602868.0,100516.0,971532.0,2025709.0,17520.0,48.0,,584304.0,-64171.0,4567310.0,TX,,6581770.0,31363660.0,1799900.0,6148603.0,,1829929.0,1562.0,2011-06-30,,2010,2010,9656039.0,3799824.356794,4567310.0,-0.0034843006926901193,-699052.0,-0.03795651256527736,6.7746301717287745,8.303804712557074,6.400173128625717,4.701142113692601,0.15544904075056035,0.13453560933295963,0.8654643906670404,,9656039.0,1.650719844589897,5.167163682467645,non-profit
COVENANT HOSPITAL PLAINVIEW (450539),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,12974008.0,2592.0,3264886.0,7489.0,227.53,1.0,2010-07-01 00:00:00,20840770.0,8127925.0,14061378.0,3374529.0,,44.0,0.29428,10246845.0,25387173.0,29495447.0,1625443.0,429593.0,,1649033.0,2590446.0,4208672.0,418578.0,1804932.0,4026996.0,17885.0,49.0,,772540.0,3021313.0,8178965.0,TX,,15949212.0,86268700.0,3301889.0,16088701.0,,5348821.0,2242.0,2011-06-30,5.0,2010,2010,7866762.0,4734582.93028,10769411.0,0.10243319926631388,277415.0,0.009405349917226209,8.836461429017824,13.995904554853036,8.36654289469077,4.53145326250518,1.6492183187949503,0.622530165632076,0.37746983436792403,,7866762.0,1.4152762589865922,2.097621371106018,non-profit
COVENANT MEDICAL CENTER (160067),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,41226540.0,7671.0,23300595.0,33097.0,178.36,1.0,2010-07-01 00:00:00,183332175.0,56986133.0,26832133.0,13659292.0,697425.0,196.0,0.307845,103528731.0,169828980.0,211734832.0,18819747.0,3912603.0,21949.0,18836101.0,,2606867.0,5231663.0,24498469.0,,75920.0,208.0,,3909161.0,7880029.0,62039811.0,IA,,98347848.0,551670689.0,20202111.0,46136956.0,9.76,2576356.0,10244.0,2011-06-30,12.0,2010,2010,142105635.0,14203031.219819998,62039811.0,0.037216498228312286,7880029.0,0.037216498228312286,4.014448739633485,3.949306913832044,3.641190067836484,2.5323954325472338,0.2901119297626727,0.22487345715502474,0.7751265428449753,16.903882137864287,142105635.0,1.1549245624779174,7.891092072329844,non-profit
COVENANT MEDICAL CENTER (230070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,302032218.0,27011.0,115684496.0,126280.0,3292.38,1.0,2010-07-01 00:00:00,511872649.0,137930932.0,77660603.0,63189883.0,,358.0,0.279718,198115812.0,340162701.0,494787565.0,21726407.0,11989340.0,,22433783.0,207509914.0,4951580.0,5417868.0,137241034.0,33104000.0,161330.0,487.0,,22185356.0,31173123.0,11654133.0,MI,,299607497.0,1216090677.0,107049912.0,230375692.0,63.47,13659150.0,56641.0,2011-06-30,51.0,2010,2010,209840431.0,64440227.81485601,219164047.0,0.06300304454902782,165049.0,0.00033357548102487175,2.183075194551507,0.8779288197435178,2.0562384352190177,0.08491726315614906,1.4393423448505975,0.5900534412027161,0.409946558797284,,209840431.0,0.9666223932195291,6.371152758110828,non-profit
COVENANT MEDICAL CENTER (450040),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,141537263.0,27000.0,118137363.0,118498.0,2725.16,1.0,2010-07-01 00:00:00,544556603.0,148508545.0,220592518.0,18800958.0,,388.0,0.138595,172811750.0,404132104.0,914339044.0,28872343.0,11235562.0,,28976165.0,104471726.0,94130348.0,2133907.0,-47724465.0,62677999.0,198195.0,543.0,,42355061.0,42140587.0,80477824.0,TX,,269864149.0,2915925501.0,108999727.0,240592538.0,11.59,102457479.0,57434.0,2011-06-30,92.0,2010,2010,403019340.0,33344922.804109998,184949550.0,0.04608857871325902,405398659.0,0.4433789212658844,inf,inf,inf,inf,0.3511922355884956,0.25991285794766134,0.7400871420523387,,403019340.0,1.679052350045602,4.144923192725875,non-profit
COVENANT SPECIALTY HOSPITAL (452102),General Long Term,Proprietary-Other,,1152894.0,543.0,,15010.0,258.0,1.0,2010-07-01 00:00:00,9448187.0,,8253216.0,,,56.0,,6833965.0,23116863.0,21381895.0,3367.0,177134.0,,3368.0,,,,1152894.0,,20440.0,56.0,,2094331.0,1494175.0,4835542.0,TX,,8125240.0,133941140.0,,,,,12389.0,2011-06-30,,2010,2010,8295293.0,,4835542.0,0.06988038244505457,1480968.0,0.06926271034442925,7.047690420801913,12.648979871523315,,4.194264173462608,0.13898170926572456,0.12202277537478884,0.8779772246252112,,8295293.0,2.263068565429537,2.590734932903731,for-profit
COZAD COMMUNITY HOSPITAL (281327),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,2092121.0,314.0,,1761.0,101.17,2.0,2010-05-01 00:00:00,14176373.0,,2415705.0,664049.0,52070.0,21.0,0.816612,5366531.0,7990802.0,10127811.0,1281908.0,130045.0,,1315118.0,1890429.0,4750.0,292579.0,1089110.0,585264.0,7665.0,21.0,,433291.0,870886.0,1690390.0,NE,,6315934.0,9785308.0,,758195.0,,482684.0,936.0,2011-04-30,,2010,2010,12084252.0,619151.13534,3580819.0,0.08598955884939007,-757171.0,-0.07476156496206338,5.799169964466399,4.56976889386747,5.411124679784411,1.5520838115525522,0.17312788578060107,0.14757801590011776,0.8524219840998822,-6.22008834261571,12084252.0,0.7144148224655206,4.192486665383397,govt
CRAWFORD COUNTY MEMORIAL HOSPITAL (161369),General Short Term (Critical Access Hospitals),Governmental-County,,31813212.0,870.0,,2512.0,145.0,1.0,2010-07-01 00:00:00,53464842.0,,3208465.0,1742502.0,5380.0,25.0,0.688725,11361626.0,18890727.0,21117966.0,2188139.0,237089.0,,2341856.0,,285215.0,311242.0,5878212.0,,9125.0,25.0,,885193.0,1469045.0,1736943.0,IA,,5517836.0,27428533.0,,283254.0,,278428.0,1267.0,2011-06-30,,2010,2010,21651630.0,195084.11115,1736943.0,0.06956375438808832,-17096.0,-0.0008095476619291839,0.9386929222695609,1.0912251888839668,0.8454109855173648,0.29548832195912633,1.4693218016380292,0.5950305062156548,0.4049694937843452,161.35631970260224,21651630.0,0.3949879062580976,6.581953052316295,govt
CRAWFORD MEMORIAL HOSPITAL (141343),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,19320755.0,1150.0,,4809.0,241.94,2.0,2010-05-01 00:00:00,52542355.0,12667905.0,5980546.0,1441085.0,161994.0,21.0,0.489172,16375753.0,30443299.0,39340124.0,2771841.0,749806.0,,3189700.0,1137003.0,721200.0,628058.0,6082952.0,3607042.0,9125.0,25.0,,2041038.0,2488216.0,6319844.0,IL,,15024438.0,62234291.0,,10438387.0,,2214993.0,2622.0,2011-04-30,4.0,2010,2010,33221600.0,5106166.645564,7456847.0,0.06324880928184161,1123557.0,0.028560077746577515,2.469925457245101,2.4311561228824425,2.2434130665505827,1.03894359186132,0.5815720796108556,0.36771772030393385,0.6322822796960662,19.53526056520612,33221600.0,0.7487316470683508,6.578015452100861,govt
CREIGHTON UNIVERSITY MEDICAL CENTER (280030),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,25026720.0,7782.0,44230238.0,40923.0,712.0,1.0,2010-06-01 00:00:00,166010678.0,49947138.0,90490931.0,24081817.0,2895.0,141.0,0.170322,49710510.0,147737654.0,174191708.0,8904184.0,4014381.0,,8706610.0,,5856597.0,1316197.0,25013449.0,12293453.0,78441.0,215.0,,6537585.0,1417896.0,26711.0,NE,,48345285.0,867402579.0,41907380.0,213141131.0,137.54,7915523.0,14194.0,2011-05-31,25.0,2010,2010,140983958.0,36302623.714182,26711.0,0.008139859332454561,-830450.0,-0.004767448517124593,1.932771646165229,3.6754442779962093,1.7196631700010663,0.0010678655310589116,0.1775146644698399,0.15075367621834543,0.8492463237816545,1971.3765112262522,140983958.0,1.0492801432929513,1.9249631545950168,for-profit
CRESTWOOD MEDICAL CENTER (010131),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,88837943.0,9659.0,30467732.0,39686.0,875.3,1.0,2010-07-01 00:00:00,127151159.0,47615944.0,22286933.0,,,123.0,0.127316,47854112.0,128768496.0,169908444.0,9400949.0,4625101.0,,9521698.0,,4891084.0,499332.0,76625165.0,,54207.0,123.0,,14213741.0,8819142.0,-111576.0,AL,,20775587.0,1011406633.0,27174228.0,41824022.0,,4862529.0,17488.0,2011-06-30,,2010,2010,38313216.0,5324867.184952,0.0,0.05190526022355899,8335059.0,0.04905617875000962,0.2711326885886641,0.4059511649991227,0.20425605608810107,0.0,2.318728425199284,0.6986797737329316,0.30132022626706845,,38313216.0,1.3362712958047043,7.623679938374652,for-profit
CRETE AREA MEDICAL CENTER (281354),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,16543284.0,300.0,,1623.0,120.56,2.0,2010-06-01 00:00:00,27119835.0,,2730713.0,1672690.0,492580.0,24.0,0.756477,7034349.0,16603143.0,18256051.0,2554093.0,197976.0,,2342090.0,,295788.0,116248.0,1824106.0,871387.0,8760.0,24.0,,2060239.0,817497.0,2700790.0,NE,,5102400.0,21947989.0,,2196048.0,,954972.0,1027.0,2011-05-31,,2010,2010,10576551.0,1661259.802896,2700790.0,0.04477950899677044,373320.0,0.020449110270342692,2.797205864132896,3.4585150205086768,2.624943945143539,1.480610227695101,1.5641473293136865,0.610006808669743,0.389993191330257,4.9404340411709775,10576551.0,0.6731623182810662,6.685452114521006,non-profit
CRISP REGIONAL HOSPITAL (110104),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,23804903.0,2795.0,7635646.0,12735.0,506.0,2.0,2010-07-01 00:00:00,81542150.0,15536721.0,30275720.0,6653453.0,795195.0,57.0,0.419975,22775444.0,45193427.0,56350967.0,2852609.0,1126176.0,,2952986.0,1605157.0,,,6871217.0,,26645.0,73.0,,239026.0,2761647.0,1215567.0,GA,,14515812.0,107609890.0,6317039.0,19155524.0,,-99669.0,6190.0,2011-06-30,16.0,2010,2010,57737247.0,8044841.1919,2820724.0,0.04900797886928897,-11575355.0,-0.2054153746820352,2.112553278407595,4.987392917440972,,0.17690708938460248,0.4122971606179976,0.29193371771531657,0.7080662822846835,-14.256036569646438,57737247.0,0.6910655041595052,1.8612593523787377,non-profit
