Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
JIM TALIAFERRO COMM MENTAL HLTH CNTR (374008),Psychiatric,Governmental-State,,188.12,828936.0,828936.0,,,,17250673.0,,,3763853.0,-1078230.0,,,-4011096.0,9736544.0,,6182709.0,OK,,307874.0,,,4744.0,6205.0,313313.0,17607269.0,,,272.0,1.0,,,2024-07-01 00:00:00,6868750.0,583.0,,,17.0,,2025-06-30,17.0,16842942.0,590.0,2024,2024,16421737.0,,0.0,-0.5839630209281165,-10106016.0,-1.4713035122838944,20.318748371406237,16.40195744906724,19.940066543134815,0.0,0.05047797318882893,0.04805238613009475,0.9519476138699052,,16421737.0,0.3981728712845,0.3901087670098071,govt
JOHN C. FREMONT HEALTHCARE DISTRICT (051304),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,124.69,7009743.0,15576238.0,,,,31887440.0,,3630819.0,35317257.0,22956603.0,,,1234338.0,17069375.0,,42909762.0,CA,3478653.0,637957.0,,,2541.0,6570.0,427401.0,15589696.0,417897.0,,1474.0,2.0,,,2024-07-01 00:00:00,29551191.0,410.0,,,18.0,,2025-06-30,18.0,28195651.0,125478.0,2024,2024,16311202.0,,22956603.0,0.041769484011659634,-7221915.0,-0.2443865968041694,4.022351604045968,5.6750492849737855,3.943478669617417,3.274956442768301,0.9549411502598031,0.48847565060098896,0.511524349399011,-15.754977901253179,16311202.0,0.9267345073797081,1.8955591565095304,govt
JOHN D. ARCHBOLD MEMORIAL HOSPITAL (110038),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,8.34,1500.81,76781970.0,190179935.0,,2644.0,,1079657538.0,,20656137.0,270257419.0,67034700.0,20769312.0,,114007383.0,109539745.0,,977819679.0,GA,20500434.0,17119202.0,,24003961.0,45144.0,72834.0,5694284.0,79865418.0,3447350.0,,8331.0,2.0,,84526614.0,2023-10-01 00:00:00,390460930.0,7026.0,,,181.0,18.0,2024-09-30,199.0,168552605.0,,2023,2024,889477603.0,,67034700.0,0.291981538332145,24584386.0,0.06296247360779476,2.195210737624992,3.3992042923618655,,0.873052618993756,0.21381081924780065,0.17614838808266625,0.8238516119173337,12.097288642000377,889477603.0,0.36165257617087093,4.888986244334188,non-profit
JOHN DEMPSEY HOSPITAL (070036),General Short Term (Acute Care Hospitals),Governmental-State,256.58,2522.88,128508327.0,224295215.0,,-128662.0,,654882570.0,,45067817.0,729630300.0,121658271.0,96155834.0,,48868464.0,295034051.0,,2276795122.0,CT,43861727.0,22635697.0,,99000165.0,50250.0,62415.0,18495617.0,68047679.0,,,12415.0,2.0,,281074733.0,2024-07-01 00:00:00,728297063.0,12441.0,,,143.0,28.0,2025-06-30,171.0,236092281.0,2149013.0,2024,2024,430587355.0,,121658271.0,0.06709963074504394,-90669182.0,-0.12449477913108102,1.837174963767134,1.8585996610165192,1.6765267747980253,0.9466956254126629,0.5209052527796595,0.3424968464193512,0.6575031535806488,,430587355.0,1.112103293572159,10.702746569798508,govt
JOHN FITZGIBBON MEMORIAL HOSPITAL (260142),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,262.14,17478068.0,30040589.0,,23525.0,,33494242.0,,4778885.0,54962144.0,533396.0,3756423.0,,-4817325.0,29471405.0,,150375763.0,MO,4683324.0,2239273.0,,3515219.0,4484.0,15330.0,1141569.0,9549034.0,499869.0,,1368.0,2.0,,14528752.0,2024-05-01 00:00:00,59517574.0,1262.0,2360.0,,42.0,,2025-04-30,42.0,13456925.0,547448.0,2024,2024,3453653.0,,535756.0,-0.08093953896709567,-8803796.0,-0.1479192683492106,0.7699320657180188,0.30124067488466116,0.6732956983575072,0.030518018353058243,8.698207086815033,0.8968881576719963,0.10311184232800372,-13.132486711518418,3453653.0,1.7769494231277125,6.232837164471296,non-profit
JOHN H. STROGER JR. HOSP OF COOK CTY (140124),General Short Term (Acute Care Hospitals),Governmental-County,423.35,4024.8,308804208.0,379708283.0,,,,3367005309.0,,22535305.0,1264264942.0,1757010198.0,85348847.0,,83197876.0,517336356.0,,1949306344.0,IL,20603175.0,31093003.0,,97565892.0,99092.0,156585.0,11089961.0,3111568956.0,,,8100.0,1.0,,325392453.0,2023-12-01 00:00:00,485254272.0,15073.0,,,295.0,32.0,2024-11-30,429.0,2858792950.0,495351.0,2023,2024,2987297026.0,,1757010198.0,0.171452124794483,-815587189.0,-1.6807419039064122,9.257623037313016,16.0353288644305,9.220106346478284,5.689722330467725,0.12710764269344538,0.11277329500640831,0.8872267049935917,,2987297026.0,0.14412043565922397,0.155951636895043,govt
JOHN HEINZ INSTIT. OF REHAB MEDICINE (393036),Rehabilitation,Voluntary Nonprofit-Other,1.31,147.15,2651374.0,2651374.0,,,,7212375.0,,135.0,22711645.0,1550.0,,,1326202.0,12057337.0,,36374811.0,PA,131.0,1003310.0,,,6990.0,17155.0,19649.0,6353620.0,,,4921.0,1.0,,,2024-07-01 00:00:00,23798938.0,551.0,,,47.0,,2025-06-30,47.0,4264605.0,58603.0,2024,2024,4561001.0,,1550.0,0.05572525967335181,-538448.0,-0.022624875109973394,1.6084509390225596,2.897128809439936,1.5789371850218037,0.0005846025494705764,0.5813140580324363,0.36761455137870674,0.6323854486212933,,4561001.0,3.2997366332172136,3.7457288915610314,non-profit
JOHN MUIR BEHAVIORAL HEALTH (054131),Psychiatric,Voluntary Nonprofit-Other,,181.5,5781816.0,5929296.0,,,,17332990.0,,382364.0,46178626.0,2124661.0,,,-6611112.0,25705888.0,,97948554.0,CA,374715.0,490511.0,,,18472.0,26718.0,61285.0,24163588.0,,,1751.0,1.0,,,2024-01-01 00:00:00,41977577.0,3089.0,,,73.0,,2024-12-31,73.0,10653580.0,245196.0,2024,2024,11403694.0,,2124661.0,-0.15749151028893354,-6874816.0,-0.1637735308066971,1.8426010097865446,3.403279696206175,1.7895932696578376,0.3674729531344477,0.5199452037208294,0.34208154507675825,0.6579184549232417,,11403694.0,2.4218312593499447,1.7372244966269081,non-profit
JOHN MUIR MEDICAL CENTER - CONCORD (050496),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21.65,1405.36,89617711.0,102468902.0,,133274.0,1097089.0,388446454.0,,37392518.0,620078437.0,708652142.0,104044112.0,,14755115.0,235021387.0,,5661982529.0,CA,37079908.0,11886339.0,,111511896.0,58230.0,90402.0,5635140.0,-19293837.0,,,21353.0,1.0,,228175765.0,2024-01-01 00:00:00,701767235.0,11824.0,,,211.0,36.0,2024-12-31,247.0,159257148.0,18331967.0,2024,2024,285977552.0,,708652142.0,0.021025653897905335,754917.0,0.0010757370283894774,1.7770722575139193,8.072146107369335,1.5096350876446734,7.907501029567693,0.3583109977806929,0.26379157524758867,0.7362084247524113,,285977552.0,1.8065996684320358,inf,non-profit
JOHN MUIR MEDICAL CENTER - WC (050180),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1.86,2214.01,234735585.0,1000828487.0,,-223069.0,,1307946487.0,,45164296.0,907957391.0,137144355.0,140824450.0,,87254943.0,405242320.0,,6157766736.0,CA,44472140.0,25191043.0,,151648669.0,102837.0,122610.0,5633968.0,885260312.0,,,35276.0,1.0,,412854344.0,2024-01-01 00:00:00,1166945780.0,22646.0,,,268.0,45.0,2024-12-31,335.0,374988753.0,15329544.0,2024,2024,307118000.0,,137144355.0,0.07477206267458288,-22916359.0,-0.019637895258509782,1.597494274249045,4.7272747759995575,1.5081873547208446,0.5842503811256398,3.258775086448857,0.7651906992736164,0.23480930072638362,,307118000.0,0.89219688389285,1.31819507119167,non-profit
JOHN PAUL JONES HOSPITAL (010102),General Short Term (Acute Care Hospitals),Governmental-City-County,,39.67,1328690.0,3396327.0,,,,6752097.0,,150088.0,5879520.0,506048.0,93148.0,,-207271.0,3187860.0,,7740113.0,AL,163935.0,198165.0,,140960.0,277.0,7686.0,141351.0,5158329.0,,,55.0,2.0,,2286169.0,2023-10-01 00:00:00,3688595.0,45.0,,,21.0,,2024-09-30,21.0,2626500.0,86512.0,2023,2024,3355770.0,,506048.0,-0.05619239846066049,-2988089.0,-0.8100886651963688,1.9767590634384242,4.107132589242036,1.8052645839134787,0.38086235314482686,1.0120857508112893,0.5030032892003773,0.4969967107996227,,3355770.0,0.5462888047964951,0.715075560321957,govt
JOHN T MATHER MEMORIAL HOSPITAL (330185),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,110.72,2033.2,76922402.0,198246604.0,,918997.0,,476555527.0,,35175518.0,402105604.0,72304926.0,76886986.0,,21229210.0,246987144.0,,1758913103.0,NY,30692094.0,26427162.0,,91017144.0,48023.0,68442.0,9331768.0,107843068.0,417040.0,,22884.0,1.0,,162437818.0,2024-01-01 00:00:00,440123766.0,9805.0,48767323.0,,175.0,12.0,2024-12-31,195.0,205546309.0,1311663.0,2024,2024,278308923.0,,121072249.0,0.04823463679986779,-18594809.0,-0.042249045465088564,2.6721254622288058,2.4817916762401673,2.533759645207127,0.9399722853168314,0.7123257201494758,0.4159989608094504,0.5840010391905496,18.780819585651255,278308923.0,0.9235519075198975,4.081150269204136,non-profit
JOHN.F. KENNEDY MEMORIAL HOSP. (050534),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,409.8,31075044.0,31710000.0,,164229.0,,125045793.0,,3356297.0,129064677.0,600.0,13172907.0,,-1315926.0,57100908.0,,1876305709.0,CA,3288615.0,3933553.0,,14008499.0,20073.0,47450.0,1618056.0,87114099.0,36448.0,,2959.0,1.0,,59334605.0,2024-06-01 00:00:00,146628015.0,6787.0,,,114.0,16.0,2025-05-31,130.0,81980906.0,679380.0,2024,2024,93335793.0,,600.0,-0.008974587837119666,-1513891.0,-0.01032470500265587,2.6381589676912442,2.761018552379202,2.5642271013357214,1.9308098163915712e-05,0.33974104661006094,0.2535870998874788,0.7464129001125211,66.38668788410887,93335793.0,1.1725945470232653,1.6831720316593068,for-profit
JOHNS HOPKINS ALL CHILDRENS HOSPITA (103300),Childrens,Voluntary Nonprofit-Other,83.11,2834.59,166543385.0,383187766.0,,,,1577063225.0,,110241.0,542806983.0,81458114.0,,,176526539.0,259300812.0,,2332016486.0,FL,119283.0,41388920.0,,,65531.0,94535.0,14208711.0,155811806.0,,,128.0,1.0,,,2024-07-01 00:00:00,821711577.0,6831.0,,,112.0,28.0,2025-06-30,259.0,343692444.0,4064498.0,2024,2024,1193875459.0,,81458114.0,0.2148278592404449,-11470156.0,-0.013958858948874223,2.0636811483085924,1.9531665097355864,1.953960735216232,0.4891104741266067,0.320961255306279,0.24297552560075705,0.7570244743992429,,1193875459.0,0.5210390832618648,5.273743999860961,non-profit
JOHNS HOPKINS BAYVIEW MED. CTR. (210029),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,186.8,2902.1,156585481.0,269471000.0,,,,491682000.0,,50227926.0,637869703.0,52167000.0,145559764.0,,64598000.0,257288594.0,,867460837.0,MD,74924896.0,30261415.0,,155370651.0,121113.0,145270.0,18655000.0,111017000.0,,,40517.0,1.0,,232306159.0,2024-07-01 00:00:00,737000000.0,16104.0,154000.0,,321.0,20.0,2025-06-30,398.0,299074000.0,4730000.0,2024,2024,222211000.0,,52321000.0,0.08764993215739485,-86399000.0,-0.11723066485753053,1.9099727387879595,1.454681484805095,1.7606293906648982,0.33315349333058536,1.2126807403773892,0.5480595181438409,0.45194048185615904,,222211000.0,1.4989363043593216,6.638622913607826,non-profit
JOHNSON CITY MEDICAL CENTER (440063),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,121.78,2167.82,126422894.0,146163602.0,,-596997.0,528436.0,447928865.0,,23715917.0,579097258.0,-25854.0,66205696.0,,41263891.0,207960829.0,,3686554456.0,TN,23555329.0,16905094.0,,73863328.0,161968.0,207685.0,14920372.0,470805233.0,19777526.0,,22264.0,2.0,,165420252.0,2024-07-01 00:00:00,708155323.0,27066.0,,,440.0,63.0,2025-06-30,569.0,204470271.0,2367909.0,2024,2024,301765263.0,,0.0,0.05826954858602397,-5694697.0,-0.008041593157663802,1.6173516087995898,4.050446147831421,1.480602002355681,0.0,0.48436191941681506,0.3263098527932555,0.6736901472067446,0.5668250417165424,301765263.0,1.580954875502386,1.5041364737761953,non-profit
JOHNSON COUNTY COMMUNITY HOSPITAL (441304),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,51.15,3945185.0,4013922.0,,,,12155331.0,,555079.0,11560941.0,1753.0,,,4861937.0,6121881.0,,45310126.0,TN,567616.0,266432.0,,,104.0,730.0,158328.0,5344261.0,13450.0,,22.0,2.0,,,2024-07-01 00:00:00,16028410.0,47.0,,,2.0,,2025-06-30,2.0,9345322.0,,2024,2024,8141409.0,,1753.0,0.3033324578046107,3748483.0,0.23386493108174797,2.3687918310548173,2.5874454556630426,,0.00044433911210754376,0.49302547016124604,0.3302190619078987,0.6697809380921013,298.5066914498141,8141409.0,1.3186321293924452,2.9991817390655133,non-profit
JOHNSON COUNTY HEALTHCARE (531308),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,163.74,5846608.0,18239035.0,,,,60778292.0,,6403509.0,33691113.0,47960.0,,,-1420894.0,17882313.0,,41701990.0,WY,6025766.0,3245365.0,,,2743.0,8205.0,646601.0,9254304.0,548754.0,,1214.0,2.0,,,2024-07-01 00:00:00,31952522.0,268.0,6311165.0,,25.0,,2025-06-30,25.0,14780631.0,332812.0,2024,2024,42539257.0,,6359125.0,-0.04446891547402737,-6496542.0,-0.20331859876350292,2.5280694378689317,1.3480243587392895,2.360551280332117,0.008203046963299062,0.4287577237185877,0.30009127271954267,0.6999087272804573,-5.924652941026398,42539257.0,0.5257226050379962,3.4527201613433056,govt
JOHNSON COUNTY HOSPITAL (281350),General Short Term (Critical Access Hospitals),Governmental-County,,92.41,4341944.0,13535705.0,,,,34578041.0,,4428025.0,22283009.0,1245251.0,,,192806.0,9922464.0,,27442095.0,NE,3874713.0,2459087.0,,,867.0,6570.0,351946.0,3985074.0,231391.0,,598.0,2.0,,,2024-07-01 00:00:00,22629570.0,90.0,,,18.0,,2025-06-30,18.0,6457201.0,452823.0,2024,2024,21042336.0,,1245251.0,0.008520091190420322,-2368256.0,-0.10465315956069868,1.4871681901010239,1.2490098905006606,1.3018205670086946,0.2867957302074831,0.6432605676480025,0.39145378420946403,0.6085462157905359,0.39254335734752,21042336.0,0.6544491632709903,5.678582129215166,govt
JOHNSON MEMORIAL HOSPITAL (070008),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,175.33,54301086.0,69868218.0,,-32529.0,,90983421.0,,6189907.0,68417800.0,,2961005.0,,-4084690.0,20429641.0,,214640789.0,CT,6066070.0,2782686.0,,3432343.0,3325.0,16104.0,1246463.0,32573662.0,612944.0,,922.0,1.0,,16711627.0,2023-10-01 00:00:00,71299508.0,690.0,151172.0,,37.0,7.0,2024-09-30,44.0,13552753.0,476347.0,2023,2024,21115203.0,,151172.0,-0.057289175123059755,-5408318.0,-0.07585351079841954,0.2495853029532411,0.5246482363170416,0.21785831318364424,0.0,3.30890581539756,0.7679225207414436,0.23207747925855635,-4.283640919888277,21115203.0,0.783653848320344,2.188869891263684,non-profit
JOHNSON MEMORIAL HOSPITAL (150001),General Short Term (Acute Care Hospitals),Governmental-County,,928.87,167684938.0,185461522.0,,3537.0,,331952551.0,,7228627.0,96274614.0,5657940.0,3989428.0,,-13672430.0,40974928.0,,439667220.0,IN,7084811.0,8161463.0,,4697651.0,6324.0,21228.0,2575461.0,14200103.0,,,1666.0,1.0,,39260783.0,2024-01-01 00:00:00,104819658.0,1856.0,,,44.0,14.0,2024-12-31,58.0,298829828.0,271361349.0,2024,2024,146491029.0,,5657940.0,-0.13043765130391857,-8759155.0,-0.08356404864438692,1.7820910545943012,0.03688830418388561,0.1484511268388339,0.033741492035498144,1.266026481389519,0.5586988906736855,0.44130110932631456,,146491029.0,0.3157669904455712,7.3816125136557105,govt
JOHNSON MEMORIAL HOSPITAL (241314),General Short Term (Critical Access Hospitals),Governmental-State,,68.0,4032754.0,21971432.0,,,,47978067.0,,1787279.0,25917967.0,15644305.0,,,541547.0,11571008.0,,31952614.0,MN,1899297.0,2145390.0,,,615.0,6222.0,450003.0,6232316.0,616833.0,,247.0,2.0,,,2023-10-01 00:00:00,25001212.0,108.0,,,17.0,,2024-09-30,17.0,20882308.0,309079.0,2023,2024,26006635.0,,15644305.0,0.021660829882967275,-3439535.0,-0.13757473037707132,5.178175509837694,5.559021948772477,4.989946324521655,3.8793105158410355,0.8448394803864475,0.45794742001590016,0.5420525799840998,-2.098047607699329,26006635.0,0.5210966919530126,4.011544344028769,govt
JOHNSON REGIONAL MEDICAL CENTER (040002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,322.03,1229745.0,17521114.0,,19836.0,,40276930.0,,1688382.0,32426204.0,16676065.0,2350510.0,,-4329644.0,23047870.0,,88893885.0,AR,1654309.0,1490964.0,,2323591.0,4162.0,21594.0,1559620.0,1797799.0,510645.0,,929.0,2.0,,13522243.0,2024-01-01 00:00:00,34682112.0,1794.0,,,51.0,8.0,2024-12-31,59.0,20692609.0,368299.0,2024,2024,22755816.0,,16676065.0,-0.12483795681185736,-10335785.0,-0.2980148671453457,16.826747821702874,11.50175036288011,15.259008981536823,13.560587764129961,0.7699620176222202,0.4350161246152574,0.5649838753847426,-17.320880455110693,22755816.0,0.8610912500034139,19.29142913084277,non-profit
JOHNSTON HEALTH (340090),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,1309.09,68754571.0,153254337.0,,131221.0,212617.0,414090607.0,,18839809.0,327597579.0,45673648.0,24822078.0,,39801447.0,126696846.0,,1494299457.0,NC,18866184.0,7787155.0,,28216993.0,51961.0,65335.0,7502707.0,36709020.0,,,11224.0,1.0,,108370355.0,2024-07-01 00:00:00,387481936.0,13989.0,,,155.0,24.0,2025-06-30,179.0,125034824.0,,2024,2024,260836270.0,,45673648.0,0.10271820000403838,35317297.0,0.09114566052957886,1.818567437501719,2.1366489073141044,,0.6642998034268878,0.5875499484791743,0.3700985591300795,0.6299014408699205,,260836270.0,0.9357419111899826,10.55549660546645,govt
JOHNSTON MEMORIAL HOSPITAL (490053),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,40.17,521.77,37858998.0,125044564.0,,-108445.0,58909.0,319935908.0,,10337338.0,128541629.0,13299.0,22950659.0,,24247024.0,53492437.0,,820944921.0,VA,10565384.0,6570884.0,,25687659.0,28317.0,37230.0,2649672.0,83387547.0,1911509.0,,7078.0,1.0,,44128292.0,2024-07-01 00:00:00,184552783.0,6251.0,,,88.0,14.0,2025-06-30,102.0,114681815.0,526733.0,2024,2024,194891344.0,,13299.0,0.13138259746535494,6917293.0,0.03748138005591604,3.02918252088975,2.8469475869382492,2.9452815946158957,0.00035127712571790727,0.6416116869715877,0.3908425433759064,0.6091574566240936,7.056297930064677,194891344.0,0.5768429813136199,2.213193571937066,non-profit
JOHNSTOWN HEIGHTS BEHAVIORAL HEALTH (064029),Psychiatric,Proprietary-Corporation,,179.09,47675797.0,47675797.0,,,,15899838.0,,6830.0,19194659.0,-22074.0,,,-22624540.0,8819386.0,,37264177.0,CO,6693.0,867956.0,,,13115.0,33672.0,62700.0,4835896.0,,,714.0,1.0,,,2024-01-01 00:00:00,11111599.0,2026.0,,,92.0,,2024-12-31,92.0,2307821.0,75501.0,2024,2024,-31775959.0,,0.0,-2.0361191940061913,-8123398.0,-0.7310737185530184,0.0484065531196049,-0.06885189564843562,0.045507786686817216,0.0,-1.500373190939729,2.9985083495819267,-1.9985083495819265,,-31775959.0,0.6988498247592209,2.297733243229383,for-profit
JOINT TOWNSHIP DISTRICT MEMORIAL HOS (360032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,332.67,16018456.0,33118041.0,,21994.0,,88480414.0,,5851460.0,71091472.0,17812754.0,3720348.0,,8052996.0,25211651.0,,197842154.0,OH,5776634.0,4763172.0,,3636174.0,4041.0,12078.0,1497138.0,40865359.0,449901.0,,1170.0,2.0,,21807660.0,2024-01-01 00:00:00,102709423.0,1339.0,,,27.0,6.0,2024-12-31,33.0,56184888.0,1745148.0,2024,2024,55362373.0,,17812754.0,0.07840562009583094,5693117.0,0.05542935432516255,3.507509587690599,4.165888959585119,3.3051001919286103,1.1120144163707164,0.5982048674105787,0.37429798870516134,0.6257020112948386,23.241310866168334,55362373.0,1.1608153528757224,2.513361573551819,non-profit
JONES MEMORIAL HOSPITAL (330096),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,357.19,17517596.0,45282326.0,,60322.0,,105845618.0,,10600003.0,81283582.0,14954892.0,5318151.0,,10076984.0,33646033.0,,229354536.0,NY,10388877.0,4334017.0,,5776351.0,5181.0,17885.0,1288417.0,9679650.0,399823.0,,1410.0,2.0,,27128750.0,2024-07-01 00:00:00,93533005.0,1655.0,,,43.0,6.0,2025-06-30,49.0,42966703.0,381204.0,2024,2024,60563292.0,,14954892.0,0.10773719929130898,-3083872.0,-0.032970949666377126,2.4527739422692476,1.9815233779794899,2.3574628619132443,0.8537068670838167,0.747686007557185,0.42781483877773757,0.5721851612222624,3.126746085142676,60563292.0,0.8836738522325979,9.662849896432206,non-profit
JONES REGIONAL MEDICAL CTR (161306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,223.0,5990594.0,6533746.0,,,,96965853.0,,3931935.0,47236713.0,15741061.0,,,15662640.0,14868088.0,,93530860.0,IA,3491652.0,1726228.0,,,1619.0,3294.0,747530.0,11454525.0,59354.0,,821.0,2.0,,,2024-01-01 00:00:00,57212563.0,165.0,8921314.0,,9.0,,2024-12-31,9.0,34321219.0,71740.0,2024,2024,90432107.0,,24662375.0,0.27376225043440194,7026587.0,0.12281545575925344,5.729184618420144,7.154253150856158,5.592425225278161,2.627629413710894,0.07225029048587799,0.06738192670774525,0.9326180732922548,147.46798867810088,90432107.0,0.5900279451983989,4.994756482700068,non-profit
JULIAN F KEITH - ADATC (344023),Psychiatric,Governmental-State,,101.0,1338719.0,1338719.0,,,,8195209.0,,,21960475.0,,,,-23145.0,10492360.0,,18607471.0,NC,,607555.0,,,13991.0,29200.0,136779.0,1338719.0,,,281.0,1.0,,10342728.0,2024-07-01 00:00:00,42032829.0,1461.0,,,80.0,,2025-06-30,80.0,1489961.0,,2024,2024,6856490.0,,0.0,-0.0005506410239482097,7334911.0,0.17450433802587972,1.1129751650645132,0.9827110842529313,,0.0,0.19524844344555303,0.16335385711334513,0.8366461428866548,,6856490.0,5.128951439798546,31.397798193646313,govt
JUPITER MEDICAL CENTER (100253),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1736.7,138643748.0,382463411.0,,454416.0,,567033889.0,,54765392.0,402941519.0,3978934.0,63722060.0,,1818562.0,147943160.0,,2159613492.0,FL,53670073.0,,,71820572.0,66172.0,88572.0,12718370.0,206116524.0,,,26476.0,1.0,,154779382.0,2023-10-01 00:00:00,432803553.0,15037.0,26721729.0,,194.0,32.0,2024-09-30,242.0,142069758.0,9982527.0,2023,2024,184570478.0,,30700663.0,0.00420181855577327,-15730271.0,-0.036345059764331465,1.024710887071518,1.5287693318850555,0.8609754332377108,0.02869897891104329,2.072180855488709,0.6744983296756712,0.3255016703243287,,184570478.0,0.7632763427301962,2.0998003682615956,non-profit
KADLEC REGIONAL MEDICAL CENTER (500058),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,23.85,3357.71,60551809.0,346979900.0,,-48465.0,,808877624.0,,90870334.0,691930926.0,350675559.0,87737691.0,,46681432.0,379311156.0,,2726875132.0,WA,89519958.0,25806656.0,,96352319.0,85776.0,103578.0,6951039.0,125630892.0,,,27351.0,2.0,,241796881.0,2024-01-01 00:00:00,966166335.0,16440.0,,,235.0,20.0,2024-12-31,283.0,484343848.0,,2024,2024,461897724.0,,350675559.0,0.048316144238248586,12028985.0,0.012450221627728315,7.998833659948954,8.637031521221768,,5.791330841990204,0.75120504382481,0.42896464150428765,0.5710353584957123,,461897724.0,1.1944530375586209,7.690515601847355,non-profit
KAHUKU MEDICAL CENTER (121304),General Short Term (Critical Access Hospitals),Governmental-State,,142.71,4404945.0,4940686.0,,,,20346159.0,,555632.0,28351717.0,1240705.0,,,-970895.0,14941072.0,,49670963.0,HI,617652.0,1900520.0,,,5980.0,7665.0,376216.0,9256996.0,55142.0,,1475.0,1.0,,,2024-07-01 00:00:00,24367339.0,37.0,,,21.0,,2025-06-30,21.0,9946898.0,190848.0,2024,2024,15405473.0,,1240705.0,-0.03984411264603,-5229713.0,-0.21461978265250875,2.258120816491466,2.502420348040668,2.1293873135759926,0.2816618595691887,0.3207097893066964,0.2428313865039588,0.7571686134960411,-60.37490479126618,15405473.0,1.1976382864205475,2.6323160342728893,govt
