Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
ALLEGIANCE BEHAVIORAL CTR OF PLAINVI (454101),Psychiatric,Proprietary-Corporation,,37.0,2383947.0,2427347.0,,,,4349696.0,,209008.0,3126502.0,1194997.0,,,248065.0,1655376.0,,5752286.0,TX,205131.0,41186.0,,,2628.0,7320.0,,1921607.0,,,1911.0,2.0,,1655376.0,2020-01-01 00:00:00,2719659.0,210.0,,,20.0,,2020-12-31,20.0,3184926.0,68322.0,2020,2020,1922349.0,,1194997.0,0.09121180265614182,-1458451.0,-0.5362624505498668,1.335988593706152,1.4113858235942325,,0.5012682748400027,1.26269839659708,0.5580498039403213,0.44195019605967867,,1922349.0,0.6252526613354129,1.415304482133964,for-profit
ALLEGIANCE HEALTH CTR OF RUSTON (194087),Psychiatric,Proprietary-Corporation,,63.0,2818713.0,2855917.0,,,,2022684.0,,258338.0,5730597.0,1121178.0,,,-515013.0,3013364.0,,14189925.0,LA,253975.0,51020.0,,,5451.0,10248.0,,659004.0,,,4135.0,2.0,,3013364.0,2020-01-01 00:00:00,4603203.0,284.0,,,28.0,,2020-12-31,28.0,1919158.0,138976.0,2020,2020,-833233.0,,1121178.0,-0.11188144428998678,-2784397.0,-0.6048825133282195,0.6808632166524226,0.19112410522107076,,0.397762383045028,-3.427513072573938,1.4119442285596762,-0.41194422855967616,,-833233.0,2.2757894955415674,6.985091137534825,for-profit
ALLEGIANCE SPECIALTY HOSPITAL OF GRE (252013),General Long Term,Proprietary-Corporation,,100.0,5231106.0,5592328.0,,,,5093693.0,,941886.0,11556329.0,330456.0,,,406269.0,5564184.0,,53694116.0,MS,930396.0,98439.0,,,7913.0,14274.0,148595.0,4360597.0,,,5752.0,2.0,,5564184.0,2019-11-01 00:00:00,13112236.0,258.0,,,39.0,,2020-10-31,39.0,4925422.0,85774.0,2019,2020,-498635.0,,330456.0,0.03098396032530226,406269.0,0.03098396032530226,0.9415641740006798,0.9744252936185961,0.8967612202849646,0.06317134464489918,-11.215273697193338,1.0978926291788689,-0.09789262917886885,,-498635.0,2.5742101064983696,3.0069818421651897,for-profit
ALLEN COUNTY REGIONAL HOSPITAL (171373),General Short Term (Critical Access Hospitals),Governmental-County,,61.48,8587827.0,9538430.0,436189.0,,,12853634.0,,1456132.0,10460476.0,8519990.0,,1541888.0,-312495.0,4024826.0,0.500445,20902356.0,KS,1283423.0,759169.0,2408998.0,,837.0,4525.0,566526.0,2659596.0,-86.0,82547.0,626.0,2.0,812717.0,,2020-01-01 00:00:00,10332958.0,124.0,,,25.0,,2020-06-30,25.0,12076021.0,329909.0,2020,2020,3315204.0,1205571.00411,8519990.0,-0.03024255010036816,-1108850.0,-0.10731196236353617,1.4061788855318116,1.4464926925053334,1.3017945051757562,0.9921007956960475,2.8771773924017947,0.7420804108783555,0.25791958912164453,-inf,3315204.0,0.8038939026893095,3.8851607537385378,govt
ALLEN COUNTY REGIONAL HOSPITAL (171373),General Short Term (Critical Access Hospitals),Governmental-County,,56.57,2459928.0,26056493.0,433443.0,,,24581351.0,,2078328.0,11980083.0,-3288543.0,,1605390.0,-1496575.0,4283111.0,0.547409,21885058.0,KS,1259789.0,878010.0,2308211.0,,777.0,4600.0,454148.0,6783299.0,,95524.0,564.0,2.0,937478.0,,2020-07-01 00:00:00,12553073.0,170.0,,,25.0,,2020-12-31,25.0,4845958.0,162815.0,2020,2020,-1475142.0,1263535.475299,0.0,-0.11921981175446045,-459272.0,-0.036586419914868655,1.969959283361139,2.8017543602902197,1.7191539752382996,0.0,-17.663718475916216,1.0600106153644688,-0.06001061536446878,,-1475142.0,0.5106746573855928,1.8505852388343784,govt
ALLEN MEMORIAL HOSPITAL (160110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6.74,1171.82,75735352.0,165063715.0,,87799.0,,444081871.0,,14683070.0,183891319.0,48707044.0,28790905.0,3201808.0,27806379.0,88961585.0,0.275552,667356611.0,IA,14545097.0,6633032.0,,31710788.0,38222.0,68893.0,,93353212.0,2944243.0,2499286.0,11488.0,2.0,3414277.0,63574238.0,2020-01-01 00:00:00,246750307.0,9315.0,13963792.0,,169.0,19.0,2020-12-31,188.0,119006656.0,7190326.0,2020,2020,279018156.0,,62670836.0,0.11269035219477964,22604218.0,0.09160765907375346,1.5713488200332124,2.694182830232307,,0.6431216428491677,0.5915877209080258,0.3716965852001646,0.6283034147998354,9.930311458666965,279018156.0,0.5556414776499624,2.6431903275058173,non-profit
ALLEN PARISH HOSPITAL (190133),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,81.21,19471672.0,19592229.0,7231505.0,,,25346183.0,,307305.0,15394961.0,10422029.0,1520221.0,1106124.0,4650510.0,6426477.0,0.452443,34026319.0,LA,307255.0,267639.0,11255568.0,1275822.0,2299.0,9125.0,253271.0,6669162.0,27920.0,,925.0,2.0,497861.0,4836009.0,2020-07-01 00:00:00,14547302.0,517.0,,,25.0,,2021-06-30,25.0,21864970.0,215537.0,2020,2020,5753954.0,5092502.952624,10422029.0,0.31968195889519585,-16689580.0,-1.1472629082698633,1.1229117869282104,1.1165811030506265,1.0988353747947275,0.5352405792373659,3.405002716392936,0.7729853840319862,0.2270146159680138,-588.1784025787965,5753954.0,0.5739444870259163,2.1812788473274454,govt
ALLENDALE COUNTY HOSPITAL (421300),General Short Term (Critical Access Hospitals),Governmental-County,,108.43,3124511.0,6477921.0,836430.0,,,12509869.0,,946337.0,15689424.0,6170061.0,,2071134.0,-2359025.0,8692166.0,0.905871,17319718.0,SC,794004.0,341513.0,2609214.0,,1431.0,9150.0,,3133927.0,101259.0,35258.0,525.0,2.0,1851176.0,,2019-10-01 00:00:00,14091700.0,53.0,,,25.0,,2020-09-30,25.0,9942201.0,198564.0,2019,2020,6031948.0,2363611.295394,6170061.0,-0.16740528112293052,-2961454.0,-0.210155907378102,3.18200223971047,2.2227359737251686,,1.9747285255196734,1.0739351532871304,0.5178248469268543,0.4821751530731457,-25.873660612883793,6031948.0,1.1264466478425954,4.496499120751696,govt
ALLIANCE COMMUNITY HOSPITAL (360131),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,8.98,561.23,18658604.0,20517739.0,10901915.0,-16374.0,,96362094.0,,5164179.0,83818346.0,7009016.0,5982959.0,4045667.0,11754875.0,37278396.0,0.411601,203639706.0,OH,5299570.0,5028395.0,43667749.0,6424512.0,5258.0,20130.0,2135481.0,26274281.0,3221381.0,1255905.0,1558.0,2.0,2890221.0,29673378.0,2020-01-01 00:00:00,88140077.0,1351.0,,,43.0,12.0,2020-12-31,55.0,43646956.0,429245.0,2020,2020,75844355.0,17973689.156149,7009016.0,0.1333658353849634,447425.0,0.005076294634959304,2.339240170379306,2.4501289056780453,2.201784763747599,0.37564525191702447,0.270524273032581,0.21292334099755034,0.7870766590024496,1.6998361882683235,75844355.0,0.914675816405567,3.3546142328309574,non-profit
ALLIANCE HEALTH CENTER (250151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,,30183482.0,57128482.0,7824269.0,,,98413610.0,,1214953.0,22738661.0,-122605.0,1697440.0,900738.0,-728126.0,13258987.0,0.294672,76327278.0,MS,1206941.0,1387867.0,20754000.0,2089064.0,8431.0,30378.0,95871.0,2407983.0,,563979.0,2576.0,2.0,845541.0,6422132.0,2020-01-01 00:00:00,30490581.0,1545.0,,,83.0,,2020-12-31,83.0,2508977.0,127728.0,2020,2020,41285128.0,6115622.688,0.0,-0.023880358330987526,-2970212.0,-0.097414083385292,0.08312417367883533,0.05565484459347666,0.07571618145315374,0.0,1.3837545084031229,0.5804937142332245,0.41950628576677557,,41285128.0,0.30982077580529765,12.662290805209173,for-profit
ALLIANCE HEALTH CLINTON (370029),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,104.25,6396496.0,6396496.0,1596894.0,16458.0,,6795104.0,,3861275.0,21232158.0,35624.0,3020339.0,2407280.0,2042453.0,7770803.0,0.20759,102279273.0,OK,3853951.0,1266572.0,13695905.0,2578574.0,2321.0,16425.0,718075.0,1967951.0,,841850.0,1064.0,2.0,1360745.0,7291863.0,2020-04-01 00:00:00,23229431.0,736.0,,,41.0,4.0,2021-03-31,45.0,-688898.0,290010.0,2020,2020,398608.0,2843132.91895,35624.0,0.08792522726880396,-1076883.0,-0.046358561257914585,0.0,0.6325381896588382,-0.1575995670129396,0.005569299191307241,16.047083851804278,0.9413389405077538,0.05866105949224618,,398608.0,3.418554153107885,11.803866559685684,for-profit
ALLIANCE HEALTH SEMINOLE (370229),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,71.47,8569572.0,13860897.0,1555084.0,,,14655441.0,,1474178.0,15459570.0,-77157.0,2339898.0,2844000.0,1652686.0,5693951.0,0.232885,66382773.0,OK,1472602.0,625924.0,11055685.0,1990078.0,2255.0,11680.0,774129.0,4447009.0,,1006042.0,1401.0,2.0,1687948.0,4482991.0,2020-04-01 00:00:00,15353094.0,465.0,,,32.0,,2021-03-31,32.0,3056472.0,345614.0,2020,2020,794544.0,2574703.201225,0.0,0.10764514305715839,-1943235.0,-0.12656960219223565,0.3566656537806089,0.7117852560197873,0.2260006684114446,0.0,17.445096810245875,0.9457850500711646,0.054214949928835306,,794544.0,1.0476036852115198,3.4524539977319586,for-profit
ALLIANCE HEALTHCARE SYSTEM (250012),General Short Term (Acute Care Hospitals),Governmental-County,,74.38,13924926.0,24772127.0,882968.0,,,12293845.0,,188166.0,10967915.0,1051639.0,1014711.0,29501.0,-2446184.0,4962030.0,0.624301,17568303.0,MS,186866.0,171451.0,1437240.0,944628.0,2091.0,9882.0,630759.0,8514057.0,,,1413.0,1.0,10325.0,3060242.0,2020-01-01 00:00:00,9303878.0,278.0,,,27.0,,2020-12-31,27.0,10407452.0,124783.0,2020,2020,-12478282.0,897270.36924,1051639.0,-0.26292090244519545,-2899169.0,-0.31160866468799353,0.7473972931705346,0.5112782646026269,0.693139051510938,0.0755220530435853,-1.9852193595240113,2.015002385339981,-1.015002385339981,,-12478282.0,0.7567915489417673,1.0927667033471822,govt
ALLIANCEHEALTH DURANT (370014),General Short Term (Acute Care Hospitals),Proprietary-Corporation,13.25,369.08,-119712215.0,-94699689.0,10383623.0,-44307.0,,61163130.0,,6199229.0,65564972.0,370494.0,19293028.0,36947744.0,30339213.0,26018067.0,0.06093,1076064047.0,OK,6572413.0,3591664.0,203028967.0,21561597.0,20792.0,40626.0,2848086.0,54246355.0,,4368728.0,9181.0,2.0,6995927.0,26154314.0,2019-10-01 00:00:00,97851985.0,5780.0,,,97.0,14.0,2020-09-30,111.0,20847952.0,787491.0,2019,2020,61163130.0,12370554.959309999,370494.0,0.3100520955195748,23376247.0,0.23889394783355697,inf,inf,inf,inf,0.0,0.0,1.0,,61163130.0,1.5998524764837903,1.803844424201405,for-profit
ALLIANCEHEALTH MADILL (371326),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,61.52,18577233.0,18636203.0,642873.0,,,13235329.0,,342455.0,14020571.0,52753.0,,2016159.0,1133652.0,6642573.0,0.319278,43913399.0,OK,723530.0,662114.0,5782047.0,,1561.0,7665.0,310070.0,4135245.0,,904320.0,1022.0,2.0,1556536.0,,2020-04-01 00:00:00,12380509.0,96.0,,,21.0,,2021-03-31,21.0,2489913.0,265967.0,2020,2020,-5400874.0,1846080.402066,52753.0,0.09156747917230221,-2725831.0,-0.22017115774480678,0.13403034779183745,0.28646085237774643,0.10302266220163142,0.002839658629463279,-3.45059021928673,1.408064960077683,-0.408064960077683,,-5400874.0,0.9354137702205967,2.9938997568463295,for-profit
ALLIANCEHEALTH MIDWEST (370094),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,374.15,56810166.0,61888183.0,6930849.0,-131095.0,175640.0,56304968.0,,2139190.0,71603948.0,-316706.0,15352091.0,30632775.0,6488266.0,24253285.0,0.086954,823468303.0,OK,2274872.0,7309731.0,131808651.0,17801976.0,21886.0,37812.0,4298504.0,65846051.0,,6110145.0,7546.0,1.0,8835210.0,22774134.0,2020-07-01 00:00:00,69844622.0,4184.0,,,124.0,14.0,2021-03-31,138.0,17360867.0,673343.0,2020,2020,-5583215.0,11461289.439054001,0.0,0.09289571357405299,-5977538.0,-0.085583368179729,0.30559437196504585,1.2732636091927632,0.21807751802731926,0.0,-11.08468561572499,1.0991602552726787,-0.0991602552726786,,-5583215.0,1.2404699706072118,1.0607260562975902,for-profit
ALLIANCEHEALTH WOODWARD (370002),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,164.16,-3641554.0,3715530.0,2088026.0,7057.0,,32912425.0,,3968719.0,34570946.0,7706.0,7588716.0,4758047.0,8844621.0,14330531.0,0.156561,220814637.0,OK,4089225.0,3411896.0,22353204.0,6603642.0,5293.0,14600.0,1244067.0,12297220.0,,1040356.0,3253.0,2.0,1826544.0,11550348.0,2020-06-01 00:00:00,44068824.0,1077.0,,,34.0,6.0,2021-05-31,40.0,9205132.0,610039.0,2020,2020,29196895.0,3499639.971444,7706.0,0.20070018206067855,3100887.0,0.07036464145265142,inf,inf,inf,inf,0.12725771010924278,0.112891408032073,0.887108591967927,,29196895.0,1.3389722574377305,3.5836411806896193,for-profit
ALLIED SERVICES REHAB HOSPITAL (393030),Rehabilitation,Voluntary Nonprofit-Other,,180.94,7791229.0,9661361.0,,,,47871618.0,,4041.0,28140319.0,1527423.0,,,5544349.0,14109659.0,,46785717.0,PA,4041.0,615251.0,,,9446.0,18250.0,33156.0,5467323.0,,,6355.0,1.0,,12508425.0,2020-07-01 00:00:00,25941926.0,720.0,39148690.0,,50.0,,2021-06-30,50.0,43450633.0,64790.0,2020,2020,38210257.0,,40676113.0,0.21372156408124823,-4646529.0,-0.17911272277933413,5.576865087651768,1.6093860159931122,5.564293771881176,0.1960439104023255,0.2528473179335067,0.20181814201475287,0.7981818579852471,,38210257.0,0.541906187503418,4.744904590418382,non-profit
ALLINA HEALTH FARIBAULT MEDICAL CTR (240071),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,198.76,125765881.0,125765881.0,897985.0,27033.0,31423.0,160494977.0,,4402977.0,39466954.0,725.0,4069269.0,2620935.0,1014976.0,17524443.0,0.363654,108528929.0,MN,4370870.0,2447386.0,4151928.0,3961197.0,3537.0,11712.0,1729720.0,17077104.0,,733627.0,1099.0,2.0,1686283.0,15512195.0,2020-01-01 00:00:00,43978163.0,1184.0,,,32.0,,2020-12-31,32.0,115054845.0,10307.0,2020,2020,34729096.0,1509865.224912,725.0,0.023079090411302537,-8256976.0,-0.18775172578263444,0.9148335310432882,0.14386099676747782,0.9009980854823416,5.764679531804019e-06,3.621340474857163,0.7836125675135615,0.2163874324864385,,34729096.0,0.27401582169141653,2.575270549385891,non-profit
ALTA BATES MEDICAL CENTER (050305),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1348.67,283111385.0,497423861.0,78838651.0,-116526.0,,1188391317.0,,33426922.0,541924308.0,37740836.0,50684957.0,5174265.0,-62147190.0,246203165.0,0.332262,1631012651.0,CA,34142361.0,34173377.0,472517196.0,46466946.0,57369.0,115290.0,13432368.0,514082291.0,-368721.0,7406009.0,10993.0,1.0,9148482.0,222867050.0,2020-01-01 00:00:00,591783618.0,11393.0,149217456.0,,230.0,30.0,2020-12-31,315.0,473430392.0,6786864.0,2020,2020,690967456.0,156999508.577352,186958292.0,-0.10501674617157111,-131484643.0,-0.22218364787515968,1.6722407401595665,1.729622907959,1.600822799831946,0.1333073765295592,0.7198947746100505,0.4185690806423151,0.581430919357685,-inf,690967456.0,0.497970331434187,1.1511456985784403,non-profit
ALTA VIEW HOSPITAL (460044),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,428.77,3056792.0,3066524.0,6004494.0,12038.0,18132.0,125364475.0,,4976462.0,86069048.0,3800.0,3721043.0,7550111.0,7481908.0,29482794.0,0.309209,278352233.0,UT,4945312.0,8215216.0,21751793.0,5685965.0,9554.0,21594.0,2791548.0,21877344.0,,2397211.0,1390.0,1.0,4732818.0,31073344.0,2020-01-01 00:00:00,111489714.0,2909.0,,,53.0,6.0,2020-12-31,59.0,15388122.0,,2020,2020,122297951.0,6725850.161737001,3800.0,0.06710850473614095,4851404.0,0.04351436402464895,5.034075592974595,9.611071999665008,,0.001243133324086166,0.02507420586302382,0.024460868998175123,0.9755391310018249,,122297951.0,0.8893246192751176,5.0961265681976755,non-profit
ALTA VISTA REGIONAL HOSPITAL (320003),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,151.94,14972845.0,15023428.0,13255478.0,16868.0,,14743417.0,,1707626.0,28955418.0,-460044.0,3156852.0,2571000.0,-550027.0,10670966.0,0.178278,162417080.0,NM,1765580.0,1673029.0,108660573.0,2768969.0,2693.0,16790.0,786976.0,6008333.0,,422374.0,908.0,2.0,897872.0,10215109.0,2020-09-01 00:00:00,31749681.0,795.0,,,38.0,8.0,2021-08-31,46.0,4291229.0,389343.0,2020,2020,-280011.0,19371789.633293997,0.0,-0.017323859096411078,-3102836.0,-0.09772810000831189,0.2866007762719777,0.36454701828543606,0.20803728349555478,0.0,-53.6529922038777,1.0189922729581615,-0.0189922729581616,,-280011.0,2.1534818556648028,5.284274523399419,for-profit
ALTON MEMORIAL HOSPITAL (140002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,707.7,35664242.0,39594400.0,9980440.0,88653.0,,93523988.0,,12947451.0,123646506.0,617290.0,20742854.0,7563700.0,-8176241.0,48027385.0,0.224914,549749038.0,IL,13202376.0,9896276.0,86144082.0,23369551.0,27623.0,44286.0,2252414.0,25561842.0,,3956324.0,10334.0,1.0,5781573.0,43561343.0,2020-01-01 00:00:00,141854767.0,6408.0,,,109.0,12.0,2020-12-31,121.0,24081184.0,375612.0,2020,2020,53929588.0,19375010.058948,617290.0,-0.05763811236600882,-4812403.0,-0.033924859218865726,0.6752192854680606,0.9376429478018907,0.6015313041000563,0.017308372907518965,0.734186955034776,0.423360902873389,0.576639097126611,,53929588.0,1.5167741456876283,5.549473586449678,non-profit
ALTON MENTAL HEALTH CENTER (144016),Psychiatric,Governmental-State,,266.58,,,,,,,,23625.0,46453143.0,,,,-26761613.0,20351833.0,,210520.0,IL,-4364.0,1232534.0,,,4214.0,8760.0,,,,,99.0,1.0,,9138039.0,2020-07-01 00:00:00,,15.0,,,24.0,,2021-06-30,24.0,,,2020,2020,,,0.0,,,,,,,,,,,,,,,govt
ALTOONA REGIONAL HEALTH SYSTEM (390073),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,28.0,1994.0,55912663.0,56017241.0,51828363.0,-61947.0,,278540066.0,,26865918.0,400223289.0,10775.0,59988247.0,15468672.0,32073195.0,162695361.0,0.179944,2224148687.0,PA,25920628.0,17867329.0,348231649.0,63028995.0,97397.0,133541.0,4872285.0,195559893.0,,4073332.0,23382.0,1.0,7037780.0,126093758.0,2020-07-01 00:00:00,537851045.0,17316.0,,,327.0,33.0,2021-06-30,368.0,146219114.0,74152.0,2020,2020,222522825.0,62662195.847656,10775.0,0.059632114315219004,25758105.0,0.04789077801271168,2.615134142331944,4.071418723161155,2.5266669376845816,0.0001927112647093915,0.2517370566367742,0.2011101735001384,0.7988898264998616,,222522825.0,1.9309647359672846,2.7503136596623112,non-profit
ALTRU HEALTH SYSTEM-ALTRU HOSPITAL (350019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,30.24,2797.42,126907802.0,398444342.0,80109505.0,-69028.0,587691.0,711239717.0,,53022552.0,389537717.0,146225455.0,57080158.0,41797124.0,45871637.0,268875892.0,0.320773,1214372184.0,ND,52560951.0,29373719.0,253666044.0,59531996.0,46097.0,90402.0,8818747.0,158483536.0,8713494.0,2109319.0,18677.0,1.0,15624026.0,147630339.0,2020-01-01 00:00:00,520544566.0,9540.0,178910957.0,,225.0,16.0,2020-12-31,247.0,404982782.0,2300166.0,2020,2020,312795375.0,81369217.93201199,325136412.0,0.08812240103184556,-49841904.0,-0.09574954241285846,3.191157482973348,2.774099893401353,3.1035433818324267,1.1522180094175771,1.2738178817381811,0.5602110406328729,0.43978895936712714,-2.349021529136303,312795375.0,0.7318834333319437,3.2845340225119664,non-profit
ALTUS HOUSTON HOSPITAL LP (670135),General Short Term (Acute Care Hospitals),Proprietary-Partnership,,66.0,25936614.0,31192788.0,1760.0,,,21737061.0,,227383.0,36283744.0,81062.0,11920.0,,-9214493.0,9448219.0,0.126845,286047743.0,TX,227316.0,902791.0,,15756.0,1756.0,2920.0,800027.0,11992229.0,,,3.0,1.0,,9624669.0,2020-03-15 00:00:00,27069251.0,1756.0,,,10.0,,2020-12-31,10.0,13287040.0,84688.0,2020,2020,-9455727.0,,81062.0,-0.3404044315817974,-9214493.0,-0.3404044315817974,0.5122889209825153,0.11022248316607557,0.4781782618193724,0.003125388687976002,-3.29882493434931,1.4350048518518672,-0.4350048518518672,,-9455727.0,1.245304091477684,2.2572326629186286,for-profit
ALVARADO HOSPITAL MEDICAL CENTER (050757),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,567.87,212916422.0,219705655.0,1194673.0,-41757.0,,123471410.0,,2929530.0,105367076.0,2998325.0,26783517.0,7060045.0,-14373453.0,48956353.0,0.206188,511025498.0,CA,3041155.0,6517730.0,117496045.0,28828821.0,22900.0,82716.0,2259020.0,98198260.0,,116637.0,7221.0,1.0,1671852.0,46403478.0,2020-01-01 00:00:00,115989067.0,4852.0,,,198.0,28.0,2020-12-31,226.0,36774727.0,658171.0,2020,2020,-96234245.0,24226274.52646,2998325.0,-0.12392075711756523,-9079785.0,-0.07828138664138061,0.17271907283882498,0.4432802463682205,0.15901796433532028,0.01408216882397169,-2.283029861147661,1.7794050865702433,-0.7794050865702432,,-96234245.0,0.939400197989154,1.1811723242346657,for-profit
ALVARADO PARKWAY INSTITUTE (054075),Psychiatric,Proprietary-Corporation,,467.0,8540417.0,10040417.0,,,,19743646.0,,5612764.0,28533793.0,5007698.0,,,2501339.0,17108187.0,,88700507.0,CA,6807163.0,690532.0,,,21950.0,24156.0,149480.0,9544114.0,317617.0,,4821.0,1.0,,,2020-01-01 00:00:00,32769872.0,2384.0,,,66.0,,2020-12-31,66.0,9561066.0,237635.0,2020,2020,9703229.0,,5007698.0,0.07633044767462015,1166442.0,0.03559495136264188,1.1195080989605075,1.9967585891883266,1.0741806869617725,0.5863528677815146,1.0347500816480781,0.5085391522923375,0.4914608477076625,5.84658251919765,9703229.0,1.6597680084012851,3.4335164060278407,for-profit
AMEND CENTERPOINT MEDICAL CENTER (260095),General Short Term (Acute Care Hospitals),Proprietary-Corporation,0.26,1068.66,19713024.0,45700994.0,44369857.0,-214099.0,,315756144.0,,14143715.0,264304084.0,14408.0,39200358.0,23530006.0,69718656.0,77123438.0,0.1038,2546270686.0,MO,14310048.0,17963876.0,183167513.0,44246540.0,62112.0,96725.0,7802489.0,80858191.0,,20603381.0,16406.0,1.0,23322756.0,77165839.0,2020-04-01 00:00:00,332066134.0,15223.0,,,177.0,52.0,2021-03-31,265.0,51839669.0,1383938.0,2020,2020,270055150.0,19012787.8494,14408.0,0.20995412919764952,68980780.0,0.20773205376011034,2.629716729406914,7.639176008713833,2.1637087237351307,0.000730887356500961,0.16922837427836498,0.14473509025369907,0.855264909746301,,270055150.0,1.0516537534104167,4.106771743137315,for-profit
AMEND MENORAH MEDICAL CENTER (170182),General Short Term (Acute Care Hospitals),Proprietary-Corporation,22.73,712.42,20141018.0,54450654.0,4789137.0,73635.0,,151597825.0,,18108115.0,187553526.0,3436.0,31082056.0,4997951.0,38217510.0,54203434.0,0.139225,1347124172.0,KS,17889938.0,10722098.0,52778658.0,38269594.0,35355.0,51465.0,8641533.0,42186085.0,,3102131.0,13105.0,1.0,3881975.0,52898359.0,2020-06-01 00:00:00,254719193.0,8840.0,,,1289.0,16.0,2021-05-31,1311.0,42347696.0,776924.0,2020,2020,97147171.0,7348108.660049999,3436.0,0.15003781046055686,37503054.0,0.14723293348373634,2.102559860678343,3.9922026284868024,1.634934192502087,0.00017059713664920015,0.5604965480672618,0.3591783325387419,0.6408216674612581,,97147171.0,1.6802298647754346,6.0379907972024425,for-profit
AMERICAN FORK HOSPITAL (460023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,618.44,2378395.0,2999908.0,10761207.0,38186.0,,85872055.0,,6185673.0,118648969.0,4550.0,7334188.0,6966274.0,49745724.0,41214597.0,0.28551,415568697.0,UT,6143163.0,4732914.0,34909723.0,8277993.0,19365.0,28548.0,,33239629.0,,2740010.0,2285.0,1.0,4734495.0,43380878.0,2020-01-01 00:00:00,184945406.0,5619.0,,,60.0,18.0,2020-12-31,78.0,27498430.0,3003800.0,2020,2020,82872147.0,9967075.013729999,4550.0,0.2689751807081923,44809699.0,0.24228608846872357,11.561759085433664,34.894319488562665,,0.0019130548121737557,0.036199231087858746,0.03493462454112691,0.965065375458873,,82872147.0,2.1537321541914887,5.564003316643516,non-profit
