Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
REHOBOTH MCKINLEY CHRISTIAN HOSPITAL (320038),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,991303.0,2640133.0,2.0,42.0,29618243.0,,12264470.0,53552894.0,,297.2,,,50.0,,1196879.0,,,NM,,58718882.0,46588482.0,630.0,971488.0,,13556107.0,2461242.0,2023-08-02,,2023-01-01 00:00:00,8.0,73520190.0,68240394.0,990030.0,30125870.0,1890967.0,88972580.0,2845534.0,,2940.0,,36016031.0,,10700.0,1004.0,2023,2023,32224363.0,,2845534.0,0.6336828291657026,42385467.0,0.5765146553620168,1.9491182163369887,3.418553887406405,1.846620064416397,0.09445483234177138,1.117664637777324,0.5277816977434215,0.4722183022565784,,32224363.0,1.0773705380423213,1.3728518574551731,non-profit
REHOBOTH MCKINLEY CHRISTIAN HOSPITAL (321313),General Short Term,Voluntary Nonprofit-Other,1042229.0,,2.0,21.0,27218425.0,,,51148325.0,,306.37,,,25.0,,556189.0,,,NM,,6051844.0,-58453668.0,411.0,337971.0,,10820247.0,,2023-12-31,,2023-08-03 00:00:00,4.0,-33727897.0,14991806.0,678334.0,36472743.0,-490038.0,56144500.0,2907075.0,,1757.0,,41221112.0,,3775.0,570.0,2023,2023,-26229306.0,,2907075.0,-inf,-34666029.0,-inf,0.1659278546721863,-0.12059054620597086,0.15067841209530086,0.0797054117920333,-1.571567009817187,2.7495761351234136,-1.7495761351234134,,-26229306.0,0.0,0.0,non-profit
REID HOSPITAL & HEALTH CARE SERVICES (150048),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,41209814.0,56565588.0,2.0,153.0,335239070.0,494565726.0,100798040.0,148532554.0,,1245.8,,,183.0,,10266686.0,9836425.0,,IN,,1290344064.0,216438187.0,10457.0,41014980.0,17.93,101153220.0,62562867.0,2023-12-31,,2023-01-01 00:00:00,30.0,490274745.0,1580054416.0,25734727.0,58584448.0,8788493.0,1240611068.0,43758436.0,,38376.0,-75275.0,388020681.0,,66795.0,14375.0,2023,2023,1192033735.0,,538324162.0,0.4414630555771336,141514626.0,0.28864351558634743,22.02536864391041,6.976752209050429,21.700108619270424,0.746929219167517,0.32551149317934364,0.24557425179209777,0.7544257482079022,17.003062901409812,1192033735.0,0.3102897849816838,3.3007898389736163,non-profit
RENO BEHAVIORAL HEALTHCARE HOSPITAL (294015),Psychiatric,Proprietary-Corporation,48632.0,,1.0,103.0,20995222.0,,,10327556.0,,174.18,,,103.0,,202833.0,,,NV,,10560522.0,20510.0,4075.0,47660.0,,13191985.0,,2023-12-31,,2023-01-01 00:00:00,,23469349.0,10817551.0,79156.0,18286810.0,45951.0,54676059.0,-15818.0,,22198.0,,18347430.0,,37595.0,1760.0,2023,2023,-7529879.0,,0.0,0.0008739057909105191,-522220.0,-0.022251149786898648,0.5774939423551729,0.5658759510269971,0.563889382565904,0.0,-2.436616843378227,1.6960798243521107,-0.6960798243521108,,-7529879.0,2.169562131022077,2.2724978688084576,for-profit
RENOWN REGIONAL MEDICAL CENTER (290001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,59911229.0,131543700.0,1.0,334.0,912622959.0,,288527152.0,426574070.0,,3438.96,,,592.0,,7984145.0,,,NV,,319245028.0,63463840.0,33570.0,59273820.0,72.18,327969459.0,144188512.0,2023-12-31,,2023-01-01 00:00:00,181.0,1098864687.0,821715914.0,48834756.0,285834956.0,25342681.0,4220728694.0,85409228.0,,171887.0,-66280.0,931395609.0,,210947.0,40795.0,2023,2023,-109679695.0,,85409228.0,0.05775400806923919,32917551.0,0.029955963995774486,1.1168858857137123,2.0132147098201663,1.000291237996797,0.2988060984395485,-8.491960239313212,1.1334764157920398,-0.13347641579203978,,-109679695.0,1.3372805227184634,2.5760231675591534,non-profit
RENOWN SOUTH MEADOWS MED CENTER (290049),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,15311330.0,13933659.0,1.0,31.0,141879228.0,,48029235.0,50209881.0,,444.08,,,60.0,,913853.0,,,NV,,31738172.0,16179455.0,3883.0,15075493.0,,54219681.0,16172081.0,2023-12-31,,2023-01-01 00:00:00,29.0,175936810.0,183259354.0,9524314.0,41245975.0,3952881.0,666202736.0,253099.0,,14307.0,14065.0,175812587.0,,21900.0,4993.0,2023,2023,7446767.0,,253099.0,0.09196173899026588,15229490.0,0.08656227198844858,0.7694853134154302,1.6157318380763215,0.651492369861544,0.006136332090585808,23.609250430421685,0.9593648736751522,0.04063512632484779,,7446767.0,0.9600427272050736,3.504027623566764,non-profit
RESNICK NEUROPSYCHIATRIC HOSPITAL AT (054009),Psychiatric,Governmental-State,490653.0,,1.0,74.0,106226192.0,,,18133000.0,,363.59,,,74.0,,,,,CA,,-197965000.0,-30666909.0,1702.0,478270.0,57.73,52215842.0,,2024-06-30,,2023-07-01 00:00:00,,63817207.0,-1150000.0,3127299.0,34405000.0,,175753251.0,-209313000.0,,24406.0,,190459000.0,,27084.0,3684.0,2023,2023,-190459000.0,,0.0,-0.4805429513704666,-31200536.0,-0.48890475573460934,0.0,-0.23760767330329893,,0.0,-1.0,inf,-inf,,-190459000.0,inf,3.5193959631610876,govt
RESOLUTE HEALTH (670098),General Short Term (Acute Care Hospitals),Proprietary-Corporation,6552207.0,10218802.0,1.0,89.0,99630735.0,63105.0,36416237.0,71542357.0,,355.0,,,121.0,,-1274238.0,55061.0,,TX,,27328910.0,27176271.0,6194.0,6420213.0,,34991336.0,11019954.0,2024-05-31,,2023-06-01 00:00:00,16.0,137024606.0,170979538.0,9521329.0,8690024.0,2377150.0,1060000752.0,1400.0,,21914.0,1158.0,8813630.0,,44286.0,3935.0,2023,2023,162165908.0,,64505.0,0.1983313201426027,27050820.0,0.19741578384834035,3.144860129270069,11.360155967348307,2.87131082721981,0.0001611042731297405,0.054349462896973386,0.05154786416606179,0.9484521358339382,664.2114927080873,162165908.0,0.8014093826829735,1.9152934254039184,for-profit
RESTON HOSPITAL (490107),General Short Term (Acute Care Hospitals),Proprietary-Corporation,19742745.0,38882484.0,1.0,161.0,305186774.0,3515707.0,90309795.0,77340872.0,,906.76,,,201.0,,1688074.0,,,VA,,76465137.0,116032310.0,11525.0,19408529.0,,91063911.0,44130920.0,2023-12-31,,2023-01-01 00:00:00,24.0,425740720.0,291423376.0,21998765.0,76161045.0,12050337.0,2138624547.0,33336.0,,52784.0,1582.0,-765977164.0,,73365.0,13758.0,2023,2023,291423376.0,,3549043.0,0.27254219422563103,166457503.0,0.390983279682526,1.0039927498368753,3.2235243095732207,0.8236064250431437,0.0004377040782463003,0.0,0.0,1.0,,291423376.0,1.4609010637499444,5.504731314640466,for-profit
REUNION REHABILITATION HOSPITAL ARLI (673081),Rehabilitation,Proprietary-Other,,,1.0,40.0,3029133.0,,1848002.0,2378134.0,,,,,40.0,,219166.0,,,TX,,3478964.0,-873430.0,109.0,,,1848002.0,,2023-07-31,,2023-04-25 00:00:00,,2355214.0,5280718.0,88462.0,4279766.0,75425.0,5743978.0,806239.0,,1282.0,,6120385.0,,3920.0,1034.0,2023,2023,-839667.0,,806239.0,-0.37084952789852643,-873430.0,-0.37084952789852643,0.8128864989347548,0.539969474966622,0.7440530627141765,0.18838389762430938,-7.289062211567205,1.1590062184725638,-0.15900621847256377,,-839667.0,0.44600260797868774,0.9903621915333619,for-profit
REUNION REHABILITATION HOSPITAL ARLI (673081),Rehabilitation,Proprietary-Other,,,1.0,40.0,16781366.0,,7614017.0,2143406.0,,,,,40.0,,62393.0,,,TX,,3194274.0,-2297894.0,623.0,,,7614017.0,,2024-07-31,,2023-08-01 00:00:00,,15425613.0,3047256.0,1806118.0,5721474.0,58505.0,26293883.0,929970.0,,8413.0,,5931521.0,,14640.0,6785.0,2023,2023,-2884265.0,,929970.0,-0.14896613833109906,-2297894.0,-0.14896613833109906,0.5582956419971496,0.13553884890501994,0.5371650731961729,0.1625402824516899,-2.056510410797898,1.9465122063915865,-0.9465122063915864,,-2884265.0,5.062132292134301,7.196776065757024,for-profit
REUNION REHABILITATION HOSPITAL DUBL (363044),Rehabilitation,Proprietary-Other,3877.0,,1.0,40.0,7543600.0,,1839543.0,-121100.0,,,,,40.0,,560.0,,,OH,,-18115.0,-3141808.0,253.0,3799.0,,1839543.0,,2023-03-27,,2023-01-01 00:00:00,,4656941.0,56338265.0,73160.0,2533930.0,129.0,9134564.0,102296.0,,2971.0,,60539099.0,,3440.0,1378.0,2023,2023,-4200834.0,,102296.0,-0.6746505914504822,-3151340.0,-0.6766974286339467,0.0,-1.199524848752728,-0.0002719096423342397,0.04037049168682639,-14.411209536011183,1.074564490049525,-0.07456449004952495,,-4200834.0,0.08266035526653155,inf,for-profit
REUNION REHABILITATION HOSPITAL INVE (063038),Rehabilitation,Proprietary-Other,,,1.0,40.0,16365976.0,,8506969.0,2417687.0,,,,,40.0,,30767.0,,,CO,,3944333.0,1813861.0,861.0,,,8506969.0,,2024-03-31,,2023-04-01 00:00:00,,19198467.0,63129975.0,305616.0,817511.0,83701.0,37735786.0,1412178.0,,10360.0,,62068802.0,,14640.0,5643.0,2023,2023,1061173.0,,1412178.0,0.09447947067857032,1790596.0,0.09326765517267603,4.824807250299996,6.903547475202169,4.684787116014341,1.7274116189262285,58.49074750299904,0.9831906633893012,0.0168093366106988,,1061173.0,0.3041101631990192,7.940840563728886,for-profit
REUNION REHABILITATION HOSPITAL PEOR (033045),Rehabilitation,Proprietary-Other,,,1.0,40.0,3218445.0,,1576790.0,2059372.0,,,,,40.0,,256500.0,,,AZ,,3016222.0,-1441453.0,103.0,,,1576790.0,,2023-07-31,,2023-04-15 00:00:00,,1954373.0,4887446.0,95209.0,4231081.0,33157.0,4249355.0,667193.0,,1103.0,,6080448.0,,4320.0,674.0,2023,2023,-1193002.0,,667193.0,-0.7375526575530874,-1441451.0,-0.737551634206981,0.7128726677650463,0.3037313632142708,0.6444133307776428,0.1576885434242455,-5.0967626206829495,1.244095177726772,-0.2440951777267718,,-1193002.0,0.39987613162375607,0.9490140683664728,for-profit
REUNION REHABILITATION HOSPITAL PEOR (033045),Rehabilitation,Proprietary-Other,,,1.0,40.0,15289951.0,,8404196.0,3361711.0,,,,,40.0,,65559.0,,,AZ,,4618288.0,294243.0,728.0,,,8404196.0,,2024-07-31,,2023-08-01 00:00:00,,16474288.0,6122213.0,338282.0,5092818.0,55437.0,30024856.0,1135581.0,,8881.0,,5318593.0,,14640.0,5389.0,2023,2023,803620.0,,1135581.0,0.017860741538572106,257437.0,0.015626593392078614,0.9068236877893535,0.940841593004109,0.8830655248233885,0.22297694518044822,6.618293472039023,0.8687370073533868,0.13126299264661323,,803620.0,2.6909040897466325,4.900566407998784,for-profit
REUNION REHABILITATION HOSPITAL PHOENIX (033043),Rehabilitation,Proprietary-Other,,,1.0,48.0,14927218.0,,7690051.0,646940.0,,,,,48.0,,40500.0,,,AZ,,1591634.0,-1479507.0,638.0,,,7690051.0,,2024-03-31,,2023-04-01 00:00:00,,14369626.0,52148750.0,352039.0,2640612.0,78825.0,26525237.0,825369.0,,8001.0,,53793542.0,,17568.0,3631.0,2023,2023,-1644792.0,,825369.0,-0.10296071727962858,-1501873.0,-0.10451719481077656,0.6027519378083566,-0.002725883242218092,0.5575635496619723,0.3125673139408592,-32.70537672848603,1.031540391668065,-0.03154039166806491,,-1644792.0,0.27555072748627724,22.211682690821405,for-profit
REUNION REHABILITATION HOSPITAL PLAN (673080),Rehabilitation,Proprietary-Other,,,1.0,48.0,1910956.0,,1198402.0,1480548.0,,,,,48.0,,236430.0,,,TX,,2578423.0,-652284.0,68.0,,,1198402.0,,2023-07-31,,2023-05-25 00:00:00,,1407932.0,4451848.0,61448.0,3713967.0,85051.0,2900971.0,776394.0,,720.0,,5592754.0,,3264.0,525.0,2023,2023,-1140906.0,,776394.0,-0.463292261273982,-652284.0,-0.463292261273982,0.6942503797152748,0.4320603817966072,0.607690375277971,0.2090470916946758,-4.902028738563914,1.2562769438669066,-0.2562769438669065,,-1140906.0,0.31625787762744817,0.9509532956716027,for-profit
REUNION REHABILITATION HOSPITAL PLAN (673080),Rehabilitation,Proprietary-Other,66.0,,1.0,48.0,19002169.0,,10695862.0,2245432.0,,,,,48.0,,75506.0,,,TX,,3716925.0,2496927.0,975.0,65.0,,10695862.0,,2024-07-31,,2023-08-01 00:00:00,,22656396.0,5270227.0,335154.0,5626422.0,107950.0,40317179.0,1288037.0,,11866.0,,5836469.0,,17568.0,10423.0,2023,2023,-566242.0,,1288037.0,0.11020848152548181,2496927.0,0.11020848152548181,0.660619662016109,1.0717994490992677,0.62801350485264,0.22892648294066814,-10.307375645042226,1.1074416718672648,-0.10744167186726492,,-566242.0,4.298941203101878,10.089994263910018,for-profit
REX HOSPITAL (340114),General Short Term (Acute Care Hospitals),Governmental-Other,91846023.0,96838407.0,1.0,396.0,1136622926.0,,343425410.0,161975000.0,,3986.82,,,489.0,,21957000.0,,,NC,,367567000.0,78861000.0,31280.0,90691690.0,3.96,601357222.0,106666457.0,2024-06-30,,2023-07-01 00:00:00,51.0,1610513000.0,1867014000.0,58633769.0,200394000.0,32140000.0,3985589552.0,42440000.0,,162741.0,1077068.0,795977000.0,,178974.0,40072.0,2023,2023,1071037000.0,,42440000.0,0.0489663852449499,-7577000.0,-0.004704712101051032,1.8342215834805433,1.738250646226933,1.5642683912691997,0.2117827879078216,0.7431834754541626,0.4263369208800791,0.5736630791199209,,1071037000.0,0.8626143135509429,9.942972680969286,govt
REYNOLDS MEMORIAL HOSPITAL (510013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,8481480.0,6131425.0,1.0,85.0,99580989.0,,32319153.0,37871299.0,,644.42,,,94.0,,774523.0,,,WV,,34697708.0,7472006.0,3500.0,8462908.0,,54661369.0,7024386.0,2023-12-31,,2023-01-01 00:00:00,9.0,132615317.0,84119808.0,4955815.0,22977284.0,2124267.0,364424342.0,4648737.0,,12524.0,3957.0,49751551.0,,34310.0,2973.0,2023,2023,34368257.0,,4648737.0,0.056343461441938865,-4191291.0,-0.031604878643090674,1.5100874411440448,2.1757158940107977,1.3839284921577328,0.20231882062301185,1.44760180884355,0.5914368111729403,0.4085631888270596,,34368257.0,1.5765052269258626,3.501736684553651,non-profit
RH OF NORTHWEST INDIANA  LLC (152024),General Long Term,Proprietary-Corporation,,,1.0,61.0,25725079.0,,11985469.0,4538789.0,,135.1,,,61.0,,41653.0,,,IN,,4716376.0,2231700.0,494.0,,,12042032.0,,2024-01-31,,2023-02-01 00:00:00,,28828462.0,43757638.0,436604.0,4901960.0,,288169210.0,,,12644.0,,6111426.0,,22265.0,6508.0,2023,2023,37646212.0,,0.0,0.07741307878304433,3858685.0,0.13384983909304632,0.9621408579425372,1.7131118980979037,,0.0,0.16233840472449126,0.13966535396631782,0.8603346460336821,,37646212.0,0.6588212553886021,6.351575717663897,for-profit
RHEA MEDICAL CENTER (441310),General Short Term (Critical Access Hospitals),Governmental-County,1777220.0,,2.0,22.0,29437264.0,,,3057771.0,,214.23,,,25.0,,110406.0,,,TN,,11393514.0,-2306205.0,772.0,1954772.0,,13763481.0,,2024-06-30,,2023-07-01 00:00:00,3.0,27748832.0,51483491.0,2135810.0,-3488185.0,710506.0,81250165.0,7102148.0,,3098.0,,-28099676.0,,9150.0,863.0,2023,2023,51483491.0,,7102148.0,-0.0831099845932254,-3978774.0,-0.14338527834252626,inf,inf,inf,inf,0.0,0.0,1.0,,51483491.0,0.5389850505669866,9.074856161563439,govt
RHODE ISLAND HOSPITAL (410007),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,72729228.0,175532489.0,1.0,487.0,1316722910.0,,470004090.0,213578067.0,,6657.6,,,650.0,,4964340.0,9317567.0,,RI,,308624085.0,35276140.0,28885.0,70913833.0,492.88,560261838.0,190183158.0,2023-09-30,,2022-10-01 00:00:00,137.0,1516992406.0,1463289573.0,57462435.0,236387400.0,36641204.0,4309135258.0,44360236.0,,184939.0,,619956087.0,,237250.0,35283.0,2022,2023,843333486.0,,44360236.0,0.023253999071106753,-379037154.0,-0.24986094360184952,1.305586021082342,1.187158558366478,1.1295802610460626,0.18765905458581972,0.7351256617835759,0.42367286587642483,0.5763271341235752,-34.51273481585912,843333486.0,1.0367000722146196,7.102753701764704,non-profit
RICE MEDICAL CENTER (451312),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,1899550.0,,2.0,21.0,17370401.0,,,13390216.0,,87.29,,,21.0,,133703.0,45124.0,,TX,,15439153.0,9303259.0,148.0,3132557.0,,4702967.0,,2023-12-31,,2023-01-01 00:00:00,,22857743.0,17604034.0,2247677.0,4134734.0,375521.0,29974195.0,2931239.0,,1172.0,,4134734.0,,7665.0,599.0,2023,2023,13469300.0,,2931239.0,0.40700689477521906,4664753.0,0.20407758543789734,3.7340136028097577,6.1974274524068536,3.6108559825130224,0.7089304898452959,0.30697467574409953,0.23487423393978904,0.765125766060211,153.1874390568212,13469300.0,1.2984377898838413,1.7070481163261295,non-profit
RICELAND MEDICAL CENTER (451328),General Short Term (Critical Access Hospitals),Proprietary-Corporation,1558545.0,,1.0,25.0,20367002.0,,,43604674.0,,174.87,,,25.0,,138468.0,60547.0,,TX,,10349864.0,-2923953.0,251.0,2514585.0,,15696448.0,,2023-12-31,,2023-01-01 00:00:00,,34950262.0,12003583.0,1601288.0,12112233.0,268501.0,99761376.0,3126380.0,,1247.0,,12385455.0,,9125.0,943.0,2023,2023,-381872.0,,3126380.0,-0.08366040288911139,-2981286.0,-0.08530081977640111,0.8544967719825073,3.7239389301708448,0.8208969394825876,0.2581175576790836,-32.433524846021704,1.0318131677849856,-0.03181316778498553,-22.792177977439014,-381872.0,2.9116524624355913,0.801525588747665,for-profit
RICHLAND MEMORIAL HOSPITAL (140147),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3501143.0,5599562.0,2.0,39.0,53280553.0,,15629224.0,34589923.0,,316.85,,,47.0,,223228.0,,,IL,,6810097.0,-9976802.0,1282.0,3510727.0,,35340431.0,5068928.0,2023-12-31,,2023-01-01 00:00:00,8.0,68103414.0,24883087.0,833040.0,10832529.0,835852.0,217506054.0,2232803.0,,5357.0,-5135.0,12852523.0,,17155.0,2896.0,2023,2023,12030564.0,,2232803.0,-0.1464948879067942,-10505240.0,-0.15425423459681478,0.6286710148664268,2.4782692942709867,0.5309025251628683,0.20612019593947084,1.0683225657583468,0.5165164193654911,0.4834835806345089,,12030564.0,2.7369358954538074,1.9688801851336877,non-profit
RICHLAND PARISH HOSPITAL NO. 1 A (191323),General Short Term (Critical Access Hospitals),Governmental-Hospital District,3667470.0,,2.0,25.0,23444879.0,,,5535075.0,,160.02,,,25.0,,234674.0,,,LA,,43481663.0,5397371.0,237.0,3617827.0,,12531924.0,,2023-09-30,,2022-10-01 00:00:00,,23354998.0,47728579.0,568448.0,1821794.0,842108.0,37956466.0,38383568.0,,1763.0,,1821794.0,,9125.0,1142.0,2022,2023,45906785.0,,38383568.0,0.231101325720516,-2177785.0,-0.09324706429005046,23.867497093524296,27.07002767601606,23.276441244180187,21.06910441026812,0.03968463485299613,0.038169877213398706,0.9618301227866013,,45906785.0,0.48932942252481476,4.219454659602625,govt
RICHLAND PARISH HOSPITAL SERVICE DIS (190151),General Short Term (Acute Care Hospitals),Governmental-Hospital District,1135261.0,1227915.0,2.0,36.0,21552696.0,330429.0,8919064.0,5120751.0,,175.29,,,38.0,,354761.0,146297.0,,LA,,17840337.0,2636071.0,372.0,1112519.0,,12583245.0,1191636.0,2023-09-30,,2022-10-01 00:00:00,2.0,24824061.0,24134100.0,549254.0,1419978.0,782662.0,53458889.0,9790253.0,,1999.0,,4551886.0,,13870.0,777.0,2022,2023,19582214.0,,10120682.0,0.10619015961973345,-1472414.0,-0.05931398573343821,12.563812256246223,12.357304831483304,11.762797733486012,6.894651184736665,0.2324500181644425,0.18860806908067837,0.8113919309193216,-6.310177242185417,19582214.0,1.0285886359963703,4.847738349316341,govt
RICHMOND COMMUNITY HOSPITAL (490094),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,37210870.0,2039771.0,1.0,96.0,184724574.0,,31675399.0,65880520.0,,381.06,,,96.0,23473.0,71216.0,,,VA,,21811312.0,95739740.0,1830.0,36586928.0,,32272920.0,2581004.0,2024-08-31,,2023-09-01 00:00:00,,287217043.0,59180355.0,2560402.0,-67888743.0,5079282.0,1327212732.0,-459497.0,,13201.0,,-61322100.0,,35136.0,1744.0,2023,2023,59180355.0,,0.0,0.33333585987792513,74229473.0,0.2584438312736198,inf,inf,inf,,0.0,0.0,1.0,,59180355.0,4.853249748163897,4.359665694806295,non-profit
RICHMOND STATE HOSPITAL (154018),Psychiatric,Governmental-State,995.0,,2.0,213.0,39423644.0,,,,,360.95,,,213.0,,,,,IN,,14489486.0,-39261532.0,185.0,1089.0,,19527281.0,,2024-06-30,,2023-07-01 00:00:00,,3919253.0,22990273.0,777965.0,91.0,,253060.0,14489486.0,,62015.0,,8865059.0,,77958.0,,2023,2023,14125214.0,,14489486.0,-10.017605906023418,-39316699.0,-10.031681802629226,159225.1208791209,-272220.28571428574,,159225.1208791209,0.6276052879623629,0.38560042327466054,0.6143995767253394,,14125214.0,0.1704744001952478,inf,govt
RICHMOND UNIVERSITY MEDICAL CENTER (330028),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,14488034.0,56231753.0,1.0,158.0,380876747.0,244696.0,190990110.0,45830040.0,,2512.9,,,209.0,,3228951.0,,,NY,,161060470.0,-18483499.0,11167.0,14278398.0,148.63,256834693.0,60515689.0,2023-12-31,,2023-01-01 00:00:00,18.0,380053310.0,563513166.0,14346539.0,370685150.0,7920603.0,1882329885.0,29407861.0,,61449.0,-20044.0,475805113.0,,75789.0,13408.0,2023,2023,87708053.0,,29652557.0,-0.04863396400889128,-138749308.0,-0.36507854121833594,0.4344939903851017,0.15320947440165866,0.40441575822500575,0.07933379850797907,5.4248737342282585,0.8443549178760448,0.1556450821239552,,87708053.0,0.6744355463737293,8.292668084077604,non-profit
RIDDLE MEMORIAL HOSPITAL (390222),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,22169803.0,38887984.0,1.0,208.0,257836623.0,,103374759.0,95481542.0,,1103.71,,,230.0,,3071132.0,,,PA,,41824029.0,-8267171.0,10846.0,21725572.0,,102627871.0,45242159.0,2024-06-30,,2023-07-01 00:00:00,14.0,276409732.0,514369694.0,17176022.0,29255069.0,5016249.0,1513133800.0,210519.0,,49355.0,-2126.0,166338183.0,,84180.0,17599.0,2023,2023,348031511.0,,210519.0,-0.029909116948168814,-21717482.0,-0.07856988913834625,1.429633579055992,2.9883672467154323,1.1531898284020454,0.007195983711403996,0.47794000756443,0.3233825494392366,0.6766174505607634,,348031511.0,0.537375617623382,2.8949022628897216,non-profit
RIDGE (184009),Psychiatric,Proprietary-Corporation,23031.0,,1.0,110.0,21094635.0,,,7261152.0,,206.3,,,110.0,,44655.0,,,KY,,7294681.0,18620320.0,2518.0,22571.0,,14084068.0,,2023-12-31,,2023-01-01 00:00:00,,44221817.0,13452040.0,431712.0,-111532984.0,79285.0,51413896.0,-90411.0,,24036.0,,-111532984.0,,40150.0,381.0,2023,2023,13452040.0,,0.0,0.4210663709272733,18481097.0,0.4179180832845471,inf,inf,inf,,0.0,0.0,1.0,,13452040.0,3.287368830303805,6.090192988660752,for-profit
RIDGECREST REGIONAL HOSPITAL (051333),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,6740968.0,,1.0,21.0,152175213.0,6327188.0,,63239962.0,,478.1,,,25.0,,4877144.0,2190012.0,,CA,,59416638.0,-13098526.0,1475.0,6689717.0,,67332536.0,,2023-12-31,,2023-01-01 00:00:00,4.0,149262413.0,153143511.0,5583945.0,27370956.0,2721262.0,345043831.0,8245427.0,,5305.0,,86127066.0,,9125.0,2758.0,2023,2023,67016445.0,,14572615.0,-0.08775501974499099,-21834902.0,-0.14628533440632505,2.1707914769217416,2.1331977955026487,1.893183124476909,0.30124731485447565,1.28516315659537,0.5623944850004124,0.43760551499958755,-7.42048765029598,67016445.0,0.9746571175320644,2.360254628236494,non-profit
RIDGEVIEW HOSPITAL (364047),Psychiatric,Proprietary-Corporation,,,2.0,84.0,9628491.0,,,3264486.0,,113.75,,,84.0,,222161.0,,,OH,,3443366.0,133096.0,749.0,,,6462838.0,,2023-09-30,,2022-10-01 00:00:00,,11931934.0,4195698.0,92801.0,7871996.0,,24367500.0,-43281.0,,16245.0,,-19300610.0,,30660.0,13577.0,2022,2023,4195698.0,,0.0,0.011154604106928517,92396.0,0.007743589597461736,0.4374196836482132,0.43160362378232914,,0.0,0.0,0.0,1.0,,4195698.0,2.8438495811662325,3.6550728047233165,for-profit
