Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
MISSOURI RIVER MEDICAL CENTER (271304),General Short Term (Critical Access Hospitals),Governmental-Hospital District,463634.0,,2.0,7.0,5175543.0,86214.0,,1534759.0,23629.0,44.86,277593.0,0.980635,7.0,,40447.0,3029.0,,MT,82269.0,2169653.0,457320.0,63.0,610876.0,,2710909.0,,2016-06-30,69702.0,2015-07-01 00:00:00,,4713162.0,3283953.0,112982.0,898473.0,147082.0,5277747.0,888691.0,258979.0,439.0,,1010037.0,,2562.0,301.0,2015,2015,2273916.0,80675.86081500001,974905.0,0.09703040124655168,-584548.0,-0.12402459325607734,2.4148227047446054,3.206295570373289,2.2061030214597435,0.9891126388884252,0.4441839540246869,0.3075674347349064,0.6924325652650937,-155.68372400132057,2273916.0,1.435209943625868,3.070945992172061,govt
MITCHELL CO HOSP HEALTH SYSTEMS (171375),Critical Access Hospitals,Governmental-County,2013352.0,,2.0,14.0,23454921.0,,,4029073.0,262272.0,214.12,952228.0,0.550898,18.0,,337851.0,345871.0,,KS,2600453.0,8512554.0,-713697.0,950.0,2168762.0,,11474188.0,,2016-03-31,1505561.0,2015-04-01 00:00:00,4.0,23722040.0,29539531.0,753573.0,3428476.0,473754.0,42575797.0,3844030.0,1393047.0,6291.0,,12589331.0,,6588.0,5147.0,2015,2015,16950200.0,1432584.356794,3844030.0,-0.030085818926196904,-1562187.0,-0.06585382201530729,2.4828973573097786,2.0885425477675796,2.24617264347191,1.1212066235843565,0.7427246286179514,0.42618587952530457,0.5738141204746954,-2.3379063292383577,16950200.0,0.8030608204307644,5.887716603794471,govt
MITCHELL COUNTY HOSPITAL (111331),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,153734.0,,2.0,25.0,25022389.0,,,4929716.0,2766261.0,88.65,3971782.0,0.47658,25.0,,,,,GA,5379370.0,4277480.0,2738585.0,108.0,574999.0,,10905491.0,,2015-09-30,1205183.0,2014-10-01 00:00:00,,28127801.0,10631418.0,483061.0,3106230.0,141976.0,52504097.0,158772.0,2721537.0,4345.0,,3106230.0,,9125.0,2287.0,2014,2015,7525188.0,2563700.1546,158772.0,0.0973622146999689,2699573.0,0.09597525949504548,1.3770648020268943,2.5197982763671716,,0.05111405143856057,0.4127777272807005,0.2921745716328715,0.7078254283671285,,7525188.0,2.6457243050738857,5.705764997415673,non-profit
MITCHELL COUNTY HOSPITAL (451342),General Short Term (Critical Access Hospitals),Governmental-County,1277747.0,,2.0,25.0,13927414.0,1951601.0,,1479582.0,376864.0,154.25,1919738.0,0.708027,25.0,,58960.0,126685.0,,TX,1460213.0,7600654.0,1679776.0,420.0,1176206.0,,8309250.0,,2015-09-30,646746.0,2014-10-01 00:00:00,,14467513.0,18934213.0,810374.0,2109996.0,396717.0,19670746.0,704155.0,2212589.0,2363.0,,4741241.0,,9125.0,1657.0,2014,2015,14192972.0,1033870.229751,2655756.0,0.11610675587435104,-3633121.0,-0.25112270505649453,3.6022125160426843,1.8310522863550451,3.386251443130698,0.333723381466126,0.3340555452374598,0.25040602426940056,0.7495939757305994,-22.281619765560247,14192972.0,0.7640937069842829,9.77810827652675,govt
MITCHELL COUNTY REGIONAL HEALTH CENT (161323),Critical Access Hospitals,Governmental-County,2724890.0,,2.0,25.0,18261026.0,,,2831563.0,23305.0,112.08,272586.0,0.573576,25.0,,198536.0,49502.0,,IA,1995337.0,12726105.0,1845934.0,260.0,2615582.0,,7544262.0,,2016-06-30,1163089.0,2015-07-01 00:00:00,,20470069.0,25341834.0,1287479.0,2442928.0,325267.0,31837128.0,7598075.0,457078.0,1384.0,,9045413.0,,9150.0,1152.0,2015,2015,16296421.0,1144477.415112,7598075.0,0.09017722412171644,-1622736.0,-0.07927359697712792,5.209365564601167,5.024942200506933,4.994949503219088,3.1102328844730587,0.5550551866572421,0.3569360054998387,0.6430639945001613,-6.772595046664781,16296421.0,0.8077579941530673,7.229247239069023,govt
MIZELL MEMORIAL HOSPITAL (010007),General Short Term (Acute Care Hospitals),Governmental-County,1580237.0,3016968.0,2.0,40.0,14275371.0,1436526.0,5624216.0,4556870.0,63510.0,135.31,1323766.0,0.291108,45.0,,127360.0,295712.0,,AL,4012214.0,7675989.0,409195.0,1379.0,1623200.0,,6994506.0,4170069.0,2015-09-30,652028.0,2014-10-01 00:00:00,5.0,15154092.0,14856405.0,690670.0,2331528.0,616928.0,49038131.0,515670.0,4267239.0,5108.0,9395.0,9668117.0,,16425.0,3464.0,2014,2015,5188288.0,1167987.5931119998,1952196.0,0.027002277668632342,-942280.0,-0.06217990493920718,3.2922568375760446,2.3511341060454773,2.973029275222086,0.22117255293524246,1.8634503327494543,0.6507709637694987,0.3492290362305013,-0.8508616491721676,5188288.0,1.020037620137577,3.3255484576035745,govt
MMO REHAB AND WELLNESS CENTER (193070),Rehabilitation,Proprietary-Corporation,1521487.0,,2.0,15.0,3687169.0,,1777880.0,,,30.62,7980.0,0.329226,15.0,,-479.0,,,LA,,933615.0,-552592.0,104.0,1491001.0,,1777880.0,,2016-06-30,,2015-07-01 00:00:00,,3450953.0,1098566.0,4943.0,759499.0,,11199506.0,-49240.0,,1635.0,,759499.0,,5490.0,1365.0,2015,2015,339067.0,,0.0,-0.16012736192002616,-552911.0,-0.16021980015375462,1.229251124754608,-0.7275743615198966,,0.0,2.2399673220926837,0.6913549117667942,0.30864508823320586,,339067.0,3.1413251456899265,inf,for-profit
MOAB REGIONAL HOSPITAL (461302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,1817914.0,,2.0,17.0,20481016.0,8169894.0,,3481390.0,746723.0,145.72,2212185.0,0.545408,17.0,,444776.0,1778131.0,,UT,5718429.0,19807244.0,3518051.0,512.0,1521958.0,,9365622.0,,2015-12-31,4631846.0,2015-01-01 00:00:00,,26495332.0,47054753.0,2790243.0,3227209.0,687882.0,37551726.0,7023302.0,2711158.0,2347.0,,30807219.0,,6205.0,1327.0,2015,2015,16247534.0,3118876.924032,15193196.0,0.1327800308371301,2446768.0,0.09234713495947135,6.137577082860143,4.346729635421815,5.7866057017069545,2.176277396350841,1.8961166045259545,0.6547100353496702,0.3452899646503298,2.9452335064176935,16247534.0,0.5630745102412927,7.610561298791574,non-profit
MOBERLY REGIONAL MEDICAL CENTER (260074),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4127538.0,5384316.0,2.0,44.0,39042799.0,,11416414.0,10443466.0,719633.0,198.61,2420208.0,0.188488,52.0,54247.0,399355.0,,,MO,3541312.0,10628995.0,-1993040.0,1015.0,4120095.0,,13708557.0,5402076.0,2015-10-31,5712278.0,2014-11-01 00:00:00,8.0,56146687.0,27430802.0,1209148.0,912262.0,1703955.0,207136875.0,12989.0,8669579.0,3501.0,4381.0,913034.0,,18980.0,2327.0,2014,2015,26517768.0,667494.816256,12989.0,-0.03549701872881654,-2536938.0,-0.04518410854766907,11.651252600678314,9.277395090445507,9.345653989752943,0.014238234191493233,0.03443102752841039,0.03328499108411048,0.9667150089158895,,26517768.0,2.0468481745448055,5.376250279361277,for-profit
MOBILE INFIRMARY MEDICAL CENTER (010113),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,17393630.0,72433340.0,1.0,553.0,310768312.0,168691010.0,108104907.0,124254204.0,3079540.0,1927.38,19739810.0,0.277288,615.0,,,3308529.0,,AL,95716272.0,301959338.0,-3776358.0,25340.0,16856771.0,5.59,108244922.0,83601688.0,2016-03-31,20056782.0,2015-04-01 00:00:00,14.0,354561198.0,521506462.0,16858519.0,24203219.0,4489548.0,1120741454.0,37457087.0,59534067.0,141191.0,-67340.0,173697971.0,,225090.0,50123.0,2015,2015,347808491.0,26540973.630335998,206148097.0,-0.010650793209470147,-3776358.0,-0.010650793209470147,12.475999080948695,6.5253689189028945,,1.5476076549982876,0.4994069308100934,0.33306964276887524,0.6669303572311248,3.9540717339941707,347808491.0,0.6798788199867023,2.8535147028103776,non-profit
MOBRIDGE REGIONAL HOSPITAL (431325),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,1502298.0,,1.0,21.0,15773330.0,146969.0,,2623769.0,56150.0,122.45,655094.0,0.52826,25.0,,56351.0,322958.0,,SD,6372730.0,10184572.0,1353254.0,678.0,1329818.0,,8308457.0,,2015-09-30,2995183.0,2014-10-01 00:00:00,4.0,18795900.0,23829256.0,1331218.0,2025732.0,381328.0,29859023.0,6415098.0,1158351.0,2676.0,,9641938.0,,9125.0,1740.0,2014,2015,14187318.0,3366458.3497999995,6562067.0,0.07199729728291808,518484.0,0.027584952037412413,5.027600886988012,5.130057184267218,4.811541210782078,3.1668048883070417,0.6796166830122508,0.40462606134241036,0.5953739386575897,5.727376315186495,14187318.0,0.7887741018855142,7.163702292389307,non-profit
MOCCASIN BEND MENTAL HLTH INSTITUTE (444002),Psychiatric,Governmental-State,276765.0,,1.0,100.0,35159885.0,,24206017.0,,,541.2,-112736.0,1.017218,150.0,,,,,TN,,,-35760042.0,2925.0,214702.0,,24837000.0,,2016-06-30,,2015-07-01 00:00:00,50.0,,,91277.0,,,34564754.0,,,47530.0,,,,54900.0,3240.0,2015,2015,,,0.0,,,,,,,,,,,,,,,govt
MODOC MEDICAL CENTER (051330),General Short Term (Critical Access Hospitals),Governmental-County,1637947.0,,2.0,16.0,14542188.0,,,4410189.0,20180.0,79.01,275687.0,0.641518,16.0,,179139.0,13096.0,,CA,11166561.0,15369966.0,2874252.0,148.0,1493529.0,,6139421.0,,2016-06-30,2169663.0,2015-07-01 00:00:00,,13539139.0,19074700.0,54330.0,1658865.0,190399.0,22668400.0,12000481.0,475934.0,900.0,,1658865.0,,5856.0,625.0,2015,2015,17415835.0,7163549.879598,12000481.0,0.2122920814979446,-2301823.0,-0.17001250965811046,9.265350706657866,11.91227435626166,9.042585141045233,7.234151663938898,0.09525038564042436,0.08696676749830928,0.9130332325016908,-171.61675320708613,17415835.0,0.7097956455409522,3.069967976429128,govt
MOFFITT CANCER CENTER (100271),Cancer (Acute Care Hospitals),Voluntary Nonprofit-Other,109663584.0,,1.0,176.0,617342656.0,,,90615228.0,,2793.0,92813.0,0.248997,206.0,,,,0.92,FL,,106761881.0,117898206.0,9332.0,106855682.0,104.11,184551979.0,,2016-06-30,,2015-07-01 00:00:00,30.0,779082268.0,162071982.0,30203890.0,46793664.0,11975543.0,2479318514.0,4175.0,,58796.0,,51185320.0,,75190.0,20228.0,2015,2015,110886662.0,,4175.0,0.15132959745401367,84263881.0,0.1081578730014171,2.2815456596858925,4.4561077542463865,,8.922148092528082e-05,0.4616003320579711,0.31581843677335913,0.6841815632266408,,110886662.0,4.807013885965805,8.597696934559387,non-profit
MOHAWK VALLEY P.C. (334021),Psychiatric,Governmental-State,508696.0,,1.0,30.0,31274941.0,,19860719.0,,,414.0,,6.66279,30.0,,,,,NY,,,-22526981.0,465.0,498511.0,,19947288.0,,2016-03-31,,2015-04-01 00:00:00,,,,2323833.0,,,4693971.0,,,9911.0,,,,9911.0,,2015,2015,,,0.0,,,,,,,,,,,,,,,govt
MOLOKAI GENERAL HOSPITAL (121303),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,956989.0,,2.0,15.0,12011543.0,3762245.0,,2298407.0,34206.0,65.62,368297.0,1.001794,15.0,,92124.0,,,HI,4689288.0,10458105.0,-1522388.0,93.0,843928.0,,4544309.0,,2016-06-30,2673344.0,2015-07-01 00:00:00,,9852653.0,20632766.0,770073.0,1988024.0,99538.0,11990032.0,5758859.0,335969.0,709.0,,3423327.0,,5490.0,179.0,2015,2015,17209439.0,4697700.582672,9521104.0,-0.15451554012914084,-4193043.0,-0.4255750202508908,5.260552689504754,3.287123797298222,5.1641443966471225,2.896775391041557,0.19892147559255127,0.1659170176213892,0.8340829823786108,,17209439.0,0.4775245839554425,4.286731201218931,non-profit
MONADNOCK COMMUNITY HOSPITAL (301309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,9073313.0,,2.0,22.0,56317396.0,,,6954225.0,5318012.0,510.66,7001328.0,0.491678,25.0,,1159462.0,1137174.0,,NH,5465525.0,26770066.0,174325.0,1216.0,9043036.0,,31694015.0,,2015-09-30,1933296.0,2014-10-01 00:00:00,3.0,68170363.0,107855800.0,4225229.0,19422762.0,1199012.0,114541236.0,16440534.0,3454525.0,5279.0,,48663461.0,,9125.0,2955.0,2014,2015,59192339.0,2687278.40095,16440534.0,0.00255719629951215,-7529420.0,-0.11045004997259586,1.3782831710546626,1.2371585977318778,1.256854818073763,0.8464570589908892,0.8221243124046846,0.45119002408771713,0.5488099759122829,-2.9056160270987554,59192339.0,0.6320509699061154,9.802726112543095,non-profit
MONMOUTH MEDICAL CENTER (310075),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,23024689.0,52297446.0,1.0,242.0,299814952.0,,113677585.0,48260276.0,15837296.0,1807.39,19331473.0,0.208409,290.0,149714.0,3793108.0,7412357.0,,NJ,340038483.0,411490386.0,39332601.0,13939.0,22638026.0,115.04,134253401.0,58961138.0,2015-12-31,65691060.0,2015-01-01 00:00:00,23.0,379709423.0,531952684.0,14156414.0,217343849.0,6061621.0,1438589012.0,15380.0,15798541.0,63981.0,-108215.0,384896013.0,,105850.0,18010.0,2015,2015,147056671.0,70867080.203547,15380.0,0.10358605453939446,16089785.0,0.042373941823403205,1.8932690660134577,0.4030859736913926,1.8479274147758376,7.076344727841827e-05,2.617331198800223,0.7235530989444167,0.27644690105558334,4.080510288427824,147056671.0,0.7138030024489922,7.867949677701802,non-profit
MONMOUTH MEDICAL CENTER SOUTHERN CAM (310084),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9261656.0,22953069.0,1.0,181.0,92174206.0,,33423794.0,12084962.0,5822943.0,613.69,7277934.0,0.176982,201.0,,974843.0,939913.0,,NJ,137827259.0,38240883.0,9742881.0,5728.0,9297282.0,,42850464.0,27158566.0,2015-12-31,23295232.0,2015-01-01 00:00:00,20.0,108912884.0,80314738.0,4046034.0,43323669.0,1779958.0,520812460.0,1526.0,7069619.0,34023.0,17780.0,64393379.0,,73365.0,14733.0,2015,2015,15921359.0,24392943.952338,1526.0,0.08945572499944084,2490351.0,0.022865531684938212,0.8826787731205314,0.5038670432091059,0.8190922610917372,3.522324021079563e-05,4.044464985683697,0.8017629217691029,0.19823707823089706,6.954244701371297,15921359.0,1.356075942126587,9.012265326113562,non-profit
MONONGAHELA VALLEY HOSPITAL  INC. (390147),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6036366.0,11828442.0,1.0,134.0,126672889.0,11508936.0,48276544.0,37025116.0,1950120.0,958.0,3030866.0,0.271293,150.0,,3251612.0,645987.0,,PA,72663898.0,28069450.0,3869475.0,6432.0,5912542.0,,49856045.0,14196483.0,2016-06-30,14473354.0,2015-07-01 00:00:00,8.0,130905858.0,125179825.0,8289130.0,51646384.0,3194983.0,466922909.0,9717.0,3820236.0,29911.0,62341.0,76717249.0,,54900.0,8343.0,2015,2015,48462576.0,19713206.880114,11518653.0,0.02955921957289337,-875862.0,-0.006690777734331798,0.5434930352529618,0.7920072003492055,0.4186712277862473,0.00018814482733195802,1.5830204527303708,0.6128563368737734,0.3871436631262266,11.475877997544842,48462576.0,1.0457424588986284,3.535596161265234,non-profit
MONONGALIA GENERAL HOSPITAL (510024),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,20019213.0,27957706.0,1.0,163.0,195142598.0,,65281445.0,79192161.0,2531745.0,1413.29,7515188.0,0.333889,189.0,,2369894.0,4843675.0,,WV,61146900.0,81829814.0,3254137.0,8012.0,20026481.0,,93261577.0,32167044.0,2016-06-30,10858611.0,2015-07-01 00:00:00,26.0,259013549.0,321935436.0,13759575.0,27334801.0,6677317.0,584453544.0,25328950.0,14878052.0,36751.0,85001.0,204718073.0,,69174.0,14603.0,2015,2015,117217363.0,20416277.294099998,25328950.0,0.012563578286014683,7816021.0,0.030176108663720908,2.9936129405149137,4.263504387685135,2.6626351880154533,0.9266191475108965,1.7464824985015233,0.6358979165002513,0.3641020834997487,4.454385564679711,117217363.0,0.8045512237428873,3.270696818085315,non-profit
MONROE CLINIC (520028),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,18983417.0,11556326.0,1.0,89.0,121516629.0,1959120.0,46933331.0,65876181.0,1272240.0,980.43,2870718.0,0.359072,95.0,,2377593.0,,,WI,35457312.0,63290272.0,9675617.0,2590.0,18253298.0,1.07,81090990.0,12807522.0,2015-12-31,3616646.0,2015-01-01 00:00:00,6.0,168436247.0,271535083.0,5679500.0,21653028.0,3748655.0,338418573.0,28363831.0,4464312.0,9529.0,68338.0,102143118.0,,34675.0,4421.0,2015,2015,169391965.0,12731727.934464,30322951.0,0.05744379355590842,208423.0,0.00123739992853201,2.9229293935240834,4.809645837986262,2.6400013891821503,1.3099244595259378,0.6029986014980109,0.376169137599063,0.623830862400937,,169391965.0,0.620311177248503,2.5568611361973153,non-profit
MONROE COMMUNITY HOSPITAL (330403),General Short Term (Acute Care Hospitals),Governmental-County,,58130.0,1.0,5.0,72072143.0,,13348047.0,13128031.0,,1.3,,0.666019,5.0,,292100.0,886505.0,,NY,,22638592.0,-4298392.0,28.0,,,27839246.0,70990.0,2015-12-31,,2015-01-01 00:00:00,,68755024.0,51133798.0,4381041.0,12915604.0,528200.0,108213312.0,8342070.0,,112.0,,78466126.0,,1825.0,54.0,2015,2015,-27332328.0,,8342070.0,-0.06251749690320813,-6305160.0,-0.09170471673459092,1.7528093924217558,1.329532014143512,1.6892970704273684,0.6458908154818002,-2.8708175168979384,1.5345256771265063,-0.5345256771265064,-2.1704547633685087,-27332328.0,1.3446101539338033,5.23726855916169,govt
MONROE COUNTY HOSPITAL (010120),General Short Term (Acute Care Hospitals),Governmental-County,3842837.0,2883301.0,2.0,41.0,20745305.0,,8260229.0,11812000.0,238340.0,167.62,1777671.0,0.24047,49.0,,135000.0,192090.0,,AL,21987016.0,8159000.0,1032980.0,1251.0,3934156.0,,9473198.0,2728796.0,2015-09-30,1968214.0,2014-10-01 00:00:00,8.0,20720179.0,16491000.0,870985.0,3511000.0,718000.0,86269847.0,3955000.0,6169971.0,4185.0,8203.0,9941000.0,,17885.0,1809.0,2014,2015,6550000.0,5287217.73752,3955000.0,0.04985381641731956,-2271666.0,-0.10963544282122273,2.3238393620051268,4.784955853033324,2.0808886357163203,1.1264596980917119,1.517709923664122,0.6028136559335395,0.3971863440664605,-7.2917955125201726,6550000.0,1.2564537626584198,1.754163477819167,govt
MONROE COUNTY HOSPITAL (111318),General Short Term (Critical Access Hospitals),Governmental-County,851428.0,,2.0,25.0,9275404.0,167674.0,,,485999.0,92.45,1824889.0,0.499796,25.0,,,45280.0,,GA,1886246.0,2195371.0,-537001.0,371.0,964275.0,,4238151.0,,2015-09-30,553656.0,2014-10-01 00:00:00,,8379015.0,5404030.0,205575.0,2886574.0,164774.0,18558395.0,9194.0,2732130.0,2671.0,,3031950.0,,9125.0,1652.0,2014,2015,2372080.0,942738.205816,176868.0,-0.06408879802697573,-1941885.0,-0.23175576126788172,0.760545546381281,-0.18284894134014926,,0.0031850906992164415,1.2781820174699,0.5610535100656362,0.4389464899343638,-38.346068904593636,2372080.0,1.5505123028554615,inf,govt
MONROE COUNTY HOSPITAL (161342),Critical Access Hospitals,Governmental-County,1993285.0,,2.0,25.0,16570118.0,356030.0,,2959868.0,33751.0,112.39,379706.0,0.576963,25.0,,189894.0,139770.0,,IA,4655858.0,7004850.0,1126790.0,339.0,1848375.0,,8507344.0,,2016-06-30,2419233.0,2015-07-01 00:00:00,,18149431.0,13862045.0,637387.0,4624783.0,293895.0,28719566.0,1756532.0,609877.0,2226.0,,11242077.0,,9150.0,1458.0,2015,2015,2619968.0,2686257.799254,2112562.0,0.06208403999001401,-908483.0,-0.05005572901982437,1.514633227115737,1.3953231967856654,1.410025291997484,0.3798085229079937,4.290921492170897,0.8109970065744267,0.18900299342557322,-1.93958646347571,2619968.0,1.3092895745180455,6.131837973855591,govt
MONROE COUNTY MEDICAL CENTER (180105),General Short Term (Acute Care Hospitals),Proprietary-Other,1454578.0,4095057.0,2.0,49.0,13463506.0,10592593.0,6675614.0,3512751.0,91561.0,182.77,457827.0,0.365461,49.0,,,,,KY,7973136.0,15892673.0,245732.0,1440.0,1502617.0,,8112511.0,4289666.0,2016-02-29,2048537.0,2015-03-01 00:00:00,,16472902.0,25985909.0,1056106.0,1097830.0,301172.0,36839752.0,2092401.0,1019809.0,7016.0,17917.0,1097830.0,,17934.0,4334.0,2015,2015,24888079.0,2913870.255696,12684994.0,0.014917347289506123,-977462.0,-0.05933757148558281,14.47644261862037,5.3294991027754754,,1.905942632283687,0.04411067644071686,0.04224712708722254,0.9577528729127774,,24888079.0,0.6339167123228208,4.689459059295691,for-profit
MONROE REGIONAL HOSPITAL (230099),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4545564.0,13197846.0,1.0,154.0,70320267.0,,30912271.0,46504305.0,2427413.0,1169.19,4825538.0,0.367849,168.0,148525.0,2508745.0,867594.0,,MI,39322025.0,33808909.0,-9633351.0,3891.0,4492076.0,30.0,37355868.0,15372352.0,2015-12-31,7742518.0,2015-07-01 00:00:00,14.0,73744161.0,190120177.0,2284607.0,89033880.0,3071892.0,191166015.0,5062829.0,6539486.0,14746.0,14044.0,94796100.0,,30912.0,7209.0,2015,2015,95324077.0,14464567.574225,5062829.0,-0.1306320509904506,-10922904.0,-0.1481188998814428,0.37973082830940313,0.48436377253243373,0.31705090242051676,0.05686407241827493,0.9944612419378579,0.4986114651050425,0.5013885348949575,-9.956612194182993,95324077.0,0.38788182382136116,1.5857491258067398,non-profit
MONROE SURGICAL HOSPITAL (190245),General Short Term (Acute Care Hospitals),Proprietary-Partnership,2198126.0,700680.0,1.0,10.0,17892960.0,8500.0,4793418.0,9344123.0,,92.37,84482.0,0.213045,10.0,2680.0,102186.0,85134.0,,LA,1466590.0,2862024.0,9236970.0,284.0,2153807.0,,4792298.0,815619.0,2015-12-31,159672.0,2015-01-01 00:00:00,,16877666.0,4812857.0,872608.0,2081561.0,789673.0,83986729.0,234797.0,354557.0,606.0,1441.0,4342688.0,,3650.0,168.0,2015,2015,470169.0,312449.66655,243297.0,0.5472895363612481,-3247017.0,-0.19238542817472512,1.3749412099861593,9.039317127867019,0.9464843932029856,0.11279851995689773,9.236440513942858,0.9023097922917718,0.09769020770822819,-27.890255362134987,470169.0,3.5067873406585734,1.8062332869548057,for-profit
MONROVIA MEMORIAL HOSPITAL (052054),General Long Term,Proprietary-Other,7086.0,,1.0,45.0,31411719.0,,13756272.0,2252148.0,,169.29,16522.0,0.231432,49.0,,477187.0,,,CA,,11357530.0,16988726.0,759.0,6944.0,,13756272.0,,2016-04-30,,2015-05-01 00:00:00,4.0,49241726.0,17867431.0,1155126.0,7863894.0,491498.0,135727791.0,8136697.0,,12696.0,,15432505.0,,17934.0,11919.0,2015,2015,2434926.0,,8136697.0,0.3450067123967182,16988726.0,0.3450067123967182,1.4442628550181373,3.481426758804226,1.3210815150865463,1.0346905744151689,6.337977006282737,0.8637226582825477,0.13627734171745226,,2434926.0,2.755948854650677,21.864338400495882,for-profit
MONTANA STATE HOSPITAL (274086),Psychiatric,Governmental-State,4361.0,,2.0,174.0,36793653.0,,19860291.0,,,494.7,-13986.0,0.889759,174.0,,,,,MT,,356840.0,-1564269.0,739.0,4274.0,,20697975.0,,2016-06-30,,2015-07-01 00:00:00,,40255108.0,15086194.0,1437274.0,,,41352376.0,352603.0,,63684.0,,,,63684.0,6499.0,2015,2015,,,352603.0,-0.03885889462773271,-1761529.0,-0.04375914231803825,,,,,,,,,,2.6683408684788223,inf,govt
MONTCLAIR HOSPITAL MEDICAL CENTER (050758),General Short Term (Acute Care Hospitals),Proprietary-Corporation,428117.0,7544071.0,1.0,94.0,39854831.0,,18802336.0,33521601.0,85334.0,309.89,1187798.0,0.253248,102.0,,386731.0,,,CA,85344861.0,25832794.0,14586.0,3226.0,463805.0,,18835570.0,8463066.0,2015-12-31,11815961.0,2015-01-01 00:00:00,8.0,47470642.0,64945910.0,2267937.0,4713863.0,227153.0,157374958.0,2784298.0,4314756.0,11501.0,-14995.0,5407057.0,,37230.0,2198.0,2015,2015,59538853.0,21613415.358528,2784298.0,0.00030726359251682337,-661804.0,-0.013941332413410376,5.480174964779418,7.705036187941822,5.349945469352843,0.5906616293260962,0.09081560573563618,0.0832547730873276,0.9167452269126725,,59538853.0,0.7309258119564419,1.4161209662987158,for-profit
MONTEFIORE MEDICAL CENTER (330059),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,55306466.0,416562314.0,1.0,1311.0,2047426913.0,713828000.0,1023319066.0,221763000.0,22142926.0,17286.5,31377898.0,0.192581,1455.0,3816409.0,,,,NY,4269001325.0,1359852000.0,11631000.0,86548.0,56228165.0,1172.24,1614051000.0,449903077.0,2015-12-31,609424419.0,2015-01-01 00:00:00,40.0,2553379000.0,3422289000.0,157694088.0,708761000.0,,10631512423.0,99615000.0,45363000.0,477180.0,-406819.0,2604697000.0,,531135.0,102240.0,2015,2015,817592000.0,822128544.169825,813443000.0,0.004555140462892505,-724597000.0,-0.28377965041617403,1.9186326561421974,0.4697465012888689,,0.1405480832043524,3.185815174316774,0.7610979084466566,0.23890209155334338,,817592000.0,0.7461026815678045,11.513999179304031,non-profit
