Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
EASTSIDE PSYCHIATRIC HOSPITAL (104059),Psychiatric,Voluntary Nonprofit-Other,,76.2,710254.0,2287408.0,,,,3482245.0,,,5204435.0,,,,275929.0,2808325.0,,8741873.0,FL,,187006.0,,,9288.0,16790.0,,612401.0,,,1098.0,1.0,,,2021-07-01 00:00:00,4105922.0,1903.0,,,46.0,,2022-06-30,46.0,612401.0,,2021,2021,1194837.0,,0.0,0.06720268918893248,-1693831.0,-0.41253365261200775,0.8622281606298592,1.3588631672612896,,0.0,1.9144100827142112,0.6568773880068749,0.3431226119931251,,1194837.0,1.179101987367345,6.704629809552891,non-profit
EATON RAPIDS MEDICAL CENTER (231324),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,189.05,5401217.0,8676553.0,1375079.0,,,43386719.0,,3231030.0,30503520.0,13352571.0,,1546501.0,2437363.0,14288952.0,0.592039,51522826.0,MI,3517207.0,1697064.0,4876986.0,,1291.0,7300.0,764647.0,7834563.0,170124.0,10992.0,368.0,2.0,853508.0,,2021-07-01 00:00:00,33691140.0,278.0,,,20.0,,2022-06-30,20.0,22550310.0,1679300.0,2021,2021,34710166.0,2887365.914454,13352571.0,0.07234433147705896,-1830120.0,-0.0543205127520173,4.175042402480774,4.374545773665454,3.7225616004689313,2.472141185958646,0.24997152131165262,0.19998177322419794,0.800018226775802,-0.7821118713409043,34710166.0,0.7765311776629157,4.300321536759612,non-profit
ED FRASER MEMORIAL HOSPITAL (100134),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,155.53,8426495.0,11134282.0,4523544.0,,,31774163.0,,1528982.0,24571420.0,5937992.0,4353158.0,6986275.0,5077272.0,14723665.0,0.374224,65659659.0,FL,1528982.0,1223360.0,9984694.0,3593670.0,1106.0,7665.0,847055.0,9163014.0,191354.0,1375277.0,718.0,2.0,3987811.0,10720723.0,2020-10-01 00:00:00,29158119.0,329.0,750000.0,,21.0,,2021-09-30,21.0,11355983.0,,2020,2021,20639881.0,3736512.127456,6687992.0,0.1741289278639682,-2191817.0,-0.07517004097555127,1.3476520190185837,2.3946229126107594,,0.7046811277998741,0.539454757515317,0.35041936431181525,0.6495806356881848,-5.061075284551146,20639881.0,0.9176675716052693,3.1821537105585564,non-profit
EDEN MEDICAL CENTER (050488),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,900.34,55701230.0,323318628.0,61761581.0,-173875.0,,339848557.0,,12960056.0,259435194.0,-160987.0,51470484.0,9411971.0,15958599.0,142454737.0,0.206247,1257883920.0,CA,13524611.0,16550425.0,350558190.0,55001822.0,38699.0,45990.0,4993804.0,194741446.0,,4798753.0,12927.0,1.0,6876518.0,140669852.0,2021-01-01 00:00:00,358847592.0,8618.0,,,102.0,24.0,2021-12-31,126.0,85116147.0,926690.0,2021,2021,16529929.0,72301575.01293,0.0,0.04447180183391059,7134546.0,0.01988182771475864,1.5280837963542278,3.7826820879897984,1.4217936120979735,0.0,19.559589638890767,0.9513608969067948,0.04863910309320513,,16529929.0,1.055904415683601,1.8426873137215998,non-profit
EDGEFIELD COUNTY HEALTHCARE (421304),General Short Term (Critical Access Hospitals),Governmental-County,,101.58,1941960.0,4435007.0,594286.0,,,6767615.0,,970631.0,15837834.0,1406039.0,,1896730.0,2175858.0,8766429.0,0.743992,21287642.0,SC,1310766.0,539629.0,2385594.0,,3954.0,9125.0,360318.0,1808845.0,3519.0,197360.0,903.0,2.0,1572806.0,,2020-10-01 00:00:00,15577561.0,72.0,,,25.0,,2021-09-30,25.0,3574896.0,-306.0,2020,2021,2332608.0,1774862.851248,1406039.0,0.1396789908253288,-805676.0,-0.05172029177096466,1.8408700488166594,2.775928443428289,1.6553265772724464,0.7240308760221632,1.9013083209866382,0.6553279109405603,0.3446720890594397,-75.6030122193805,2332608.0,2.3017800214698974,8.611882720741688,govt
EDGERTON HOSPITAL & HEALTH SERVICES (521319),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,133.93,3461216.0,21963051.0,1286741.0,,,25416559.0,,2961942.0,21817350.0,5115187.0,,785364.0,5971564.0,10131527.0,0.46257,47165465.0,WI,3458988.0,1376988.0,5284870.0,,2523.0,5840.0,339863.0,2938507.0,1002610.0,5007.0,1535.0,2.0,364427.0,,2021-01-01 00:00:00,23402754.0,176.0,,,16.0,,2021-12-31,16.0,8810219.0,329964.0,2021,2021,3453508.0,2444622.3159,5115187.0,0.2551650117759645,-519842.0,-0.02221285580321017,2.545411496999898,4.052118677366567,2.35188789142313,1.4778583596054105,6.359635188336034,0.8641236998289186,0.13587630017108138,0.8549146727042419,3453508.0,0.920767992236872,7.964164795251466,non-profit
EDGEWOOD SURGICAL HOSPITAL (390307),General Short Term (Acute Care Hospitals),Proprietary-Other,,40.64,3023512.0,3023512.0,287269.0,,,5778858.0,,3145957.0,12003833.0,4910048.0,1324838.0,39054.0,5636473.0,2575110.0,0.168435,71266913.0,PA,3145957.0,317175.0,1365079.0,1469256.0,436.0,3650.0,534465.0,29037.0,,,188.0,1.0,6698.0,2701953.0,2021-01-01 00:00:00,19048840.0,313.0,,,10.0,,2021-12-31,10.0,5759482.0,,2021,2021,2755346.0,229927.081365,4910048.0,0.2958958655750166,4789889.0,0.25145305435921556,1.904898012642252,3.4977731194716606,,1.6239551885357162,1.097325707914723,0.5232023351326508,0.4767976648673492,,2755346.0,3.296298334376792,656.0195612494404,for-profit
EDWARD HOSPITAL (140231),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,2265.69,83801268.0,123493944.0,44518328.0,38465.0,,461019090.0,,58896731.0,631924068.0,-7018449.0,71721946.0,25793739.0,93349866.0,209782486.0,0.158067,3997824733.0,IL,59318778.0,37513819.0,366426199.0,78233544.0,93816.0,107310.0,13734016.0,88655752.0,-8270.0,9236258.0,26611.0,1.0,13532189.0,206536124.0,2021-07-01 00:00:00,751348141.0,20992.0,,,223.0,27.0,2022-06-30,294.0,103306158.0,3945954.0,2021,2021,337525146.0,57919889.997333005,0.0,0.1242431582724845,70717220.0,0.09412044316217986,1.232751728768591,2.1718719339664405,1.0217767587955828,0.0,0.36588072166925306,0.2678716493063227,0.7321283506936773,inf,337525146.0,1.629754943553422,8.474894454676782,non-profit
EDWARD W. SPARROW HOSPITAL (230230),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,208.65,4768.45,266842714.0,889645052.0,88488223.0,-19301.0,,1551887130.0,,38118755.0,850953419.0,50082145.0,91704887.0,23843623.0,11793431.0,434070991.0,0.251792,3379585010.0,MI,39158338.0,55619000.0,639282690.0,98264634.0,154052.0,194545.0,29833064.0,480358545.0,12396243.0,12265091.0,31804.0,1.0,18531811.0,312798428.0,2021-01-01 00:00:00,1006805595.0,22258.0,28285725.0,,297.0,99.0,2021-12-31,533.0,958068687.0,10895326.0,2021,2021,662242078.0,160966267.08048,78367870.0,0.011713712218693023,-128311060.0,-0.12744372959111336,3.5903872833492465,2.0320364490071854,3.4377565842026327,0.18768413890438845,1.343383456827097,0.5732665957478492,0.4267334042521507,-5.864039612647154,662242078.0,0.6487621267920431,2.0959460500489273,non-profit
EDWARDS COUNTY HOSPITAL (171317),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,58.96,2403871.0,6733832.0,310519.0,,,11568035.0,,1863566.0,10028210.0,4350256.0,,541707.0,3388917.0,5029231.0,0.720316,13921952.0,KS,1547369.0,239111.0,509097.0,,919.0,4380.0,201185.0,4348549.0,,6563.0,659.0,2.0,396763.0,,2021-01-01 00:00:00,8543062.0,76.0,,,12.0,,2021-12-31,12.0,9330358.0,1317372.0,2021,2021,4834203.0,366710.714652,4350256.0,0.3966864573849517,-2062015.0,-0.24136720534159767,3.88138880996526,5.038432178765,3.249675627352716,1.8096877910669915,1.392955984678343,0.5821068141650678,0.41789318583493223,,4834203.0,0.7385058914500172,1.9645776096808383,non-profit
EFFINGHAM HOSPITAL (111306),General Short Term (Critical Access Hospitals),Governmental-County,,308.92,21027983.0,49307549.0,2805838.0,,,57197915.0,,3736245.0,60391399.0,1160003.0,,7043578.0,-3164617.0,25192298.0,0.318877,189387785.0,GA,3288264.0,2415036.0,15794338.0,,2667.0,9125.0,1452540.0,37617076.0,1210538.0,2059765.0,747.0,1.0,4305800.0,,2021-07-01 00:00:00,52785569.0,540.0,,,25.0,,2022-06-30,25.0,14010508.0,573386.0,2021,2021,7890366.0,5036451.118426001,1160003.0,-0.059952313860631115,-19761829.0,-0.37437938766938367,0.6662792147016668,1.6935747950718811,0.56993492908949,0.05516472977936115,6.249082615432542,0.8620515100943802,0.1379484899056198,-14.329821120857007,7890366.0,0.9228582720191811,1.4032342386207797,govt
EGLESTON CHILDRENS HOSPITAL AT EMORY (113300),Childrens,Voluntary Nonprofit-Other,182.91,2562.74,-1054627.0,4745126.0,,,,3891512062.0,,588026.0,537877532.0,59426.0,,,303774815.0,204435220.0,,2173441295.0,GA,526698.0,23591072.0,,,82191.0,120450.0,12105286.0,167610206.0,,,622.0,1.0,,,2021-01-01 00:00:00,880566458.0,11419.0,,,202.0,128.0,2021-12-31,330.0,3476283404.0,,2021,2021,3886766936.0,,59426.0,0.3449765911933021,425629595.0,0.48335885512459525,inf,inf,,inf,0.0012208414031851793,0.0012193527668423298,0.9987806472331576,,3886766936.0,0.22627874306200724,5.253656558360175,non-profit
EINSTEIN MEDICAL CENTER MONTGOMERY (390329),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,71.54,1312.65,20583862.0,334505631.0,43976231.0,-11734.0,,306530935.0,,19633511.0,254098060.0,68496597.0,38801779.0,10848913.0,-596056.0,102241045.0,0.210437,1207480877.0,PA,17881496.0,7540692.0,212956257.0,48184370.0,51545.0,63875.0,6199477.0,38243911.0,,169658.0,14407.0,1.0,2534746.0,91789050.0,2021-07-01 00:00:00,279218719.0,11863.0,,,140.0,35.0,2022-06-30,175.0,110807748.0,557270.0,2021,2021,-27974696.0,44813875.854309,68496597.0,-0.002134727937062128,-21877968.0,-0.07835423097116924,5.383234108351484,5.1566830364486504,5.0549795271655045,3.327684425789485,-11.95743578411004,1.0912622277422017,-0.09126222774220162,,-27974696.0,0.9108989896892462,7.300998033386282,non-profit
EISENHOWER MEDICAL CENTER (050573),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,117.82,3591.21,155538578.0,628631183.0,68619398.0,49470.0,,1459688529.0,,169554470.0,811789485.0,93238518.0,152065697.0,8301077.0,-7869334.0,301649453.0,0.182045,4459270186.0,CA,169457827.0,65066693.0,632682783.0,163190493.0,80922.0,126646.0,,272077572.0,14767136.0,1108251.0,32014.0,2.0,2689517.0,288967602.0,2021-07-01 00:00:00,987270051.0,22271.0,,,299.0,40.0,2022-06-30,347.0,258326121.0,11032052.0,2021,2021,831057346.0,115176737.23123501,93238518.0,-0.007970801901697714,-75300925.0,-0.07627186191227835,1.660849188167324,2.440063506302597,,0.5994558983302521,0.7564233515601462,0.4306611790877477,0.5693388209122523,-0.6930410879943139,831057346.0,0.6763566551258415,3.628634450619105,non-profit
EL CAMINO HOSPITAL (050308),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,2857.4,287943771.0,808737365.0,38777201.0,28771.0,,3106149266.0,,76802325.0,938609167.0,183587837.0,120116531.0,8983173.0,73283457.0,480805506.0,0.187263,5012262788.0,CA,77364697.0,40185120.0,406087841.0,127101114.0,90960.0,141620.0,,221025799.0,,15030634.0,27228.0,1.0,17032112.0,466437700.0,2021-07-01 00:00:00,1273071041.0,24658.0,92938365.0,,307.0,81.0,2022-06-30,388.0,1405046245.0,172310983.0,2021,2021,2297411901.0,76045227.369183,276526202.0,0.05756431074139876,205478872.0,0.16140408931036238,4.879585483375503,1.6654955803853801,,0.637582248653679,0.3520210566716308,0.26036654897833234,0.7396334510216677,,2297411901.0,0.4098550752003687,5.75983005947645,govt
EL CAMPO MEMORIAL HOSPITAL (450694),General Short Term (Acute Care Hospitals),Proprietary-Individual,,144.23,4801943.0,5631070.0,1804711.0,,46682.0,49225871.0,,1382734.0,36717526.0,268496.0,5813116.0,5288995.0,15529397.0,17434765.0,0.377581,97244226.0,TX,1381867.0,2303242.0,7376485.0,4737087.0,4721.0,9490.0,1639569.0,21793905.0,,1992959.0,1949.0,2.0,3983135.0,7207407.0,2021-01-01 00:00:00,33212327.0,1012.0,,,22.0,4.0,2021-12-31,26.0,6853297.0,975064.0,2021,2021,43594801.0,2785220.582785,268496.0,0.4675793117416916,-242100.0,-0.007289462132538922,1.4271924927055568,7.828455689707271,0.8826976913303636,0.05591403313200511,0.12916838409240589,0.11439249089162892,0.885607509108371,,43594801.0,0.6746925209307114,1.5239273090343377,for-profit
EL CENTRO REGIONAL MEDICAL CENTER (050045),General Short Term (Acute Care Hospitals),Governmental-Other,,875.72,152651809.0,159715555.0,36383050.0,-4484.0,251579.0,230555259.0,,16118324.0,168225592.0,975518.0,23314161.0,8183385.0,-16468933.0,63221825.0,0.212254,792566107.0,CA,17128489.0,3899913.0,256931248.0,25295636.0,26921.0,58765.0,3428834.0,113757361.0,7379619.0,928848.0,9788.0,1.0,3055522.0,57684739.0,2021-07-01 00:00:00,168771024.0,4622.0,21609069.0,,141.0,20.0,2022-06-30,161.0,59630025.0,2196747.0,2021,2021,70839704.0,54534685.112991996,22584587.0,-0.09758151968077174,-22775154.0,-0.13494706295080605,0.39062769966912086,0.6437129808268437,0.3537753293182395,0.00639047782263753,2.2546050587676087,0.6927430573162506,0.3072569426837494,-2.557752778293839,70839704.0,0.7320198408486531,1.4836053026933351,govt
EL PASO CHILDRENS HOSPITAL (453313),Childrens,Voluntary Nonprofit-Other,18.46,578.75,23790650.0,50514165.0,86110928.0,,,65535411.0,,13390.0,96691227.0,20198196.0,,5080974.0,23476198.0,39095717.0,0.272893,354319274.0,TX,13375.0,2094511.0,225239731.0,,18818.0,44530.0,1685944.0,72530394.0,,317700.0,12.0,1.0,1704262.0,,2020-10-01 00:00:00,111538743.0,2942.0,,,75.0,25.0,2021-09-30,122.0,41499444.0,521564.0,2020,2021,15021246.0,61466345.911783,20198196.0,0.21047572680642457,-6999230.0,-0.06275155889106622,1.7443594016977257,4.884473017761179,1.6515705119448187,0.8489972321058903,3.3628478622878553,0.7707919158392095,0.22920808416079058,,15021246.0,1.701961447987257,1.5378207238195893,non-profit
EL PASO LTAC HOSPITAL (452122),General Long Term,Proprietary-Partnership,,70.0,3064099.0,3522159.0,,,,3460672.0,,,7419693.0,105425.0,,,1439813.0,3670462.0,,24095241.0,TX,,724128.0,,,5531.0,12045.0,,2254484.0,,,1742.0,1.0,,,2021-01-01 00:00:00,8920942.0,208.0,,,33.0,,2021-12-31,33.0,2225610.0,,2021,2021,-61487.0,,105425.0,0.16139696906447773,1425253.0,0.1597648544290502,0.726350551989345,1.240078078417179,,0.03440652537662785,-57.28298664758404,1.0177673584783533,-0.017767358478353337,,-61487.0,2.5778062757753406,3.9569772950262676,for-profit
EL PASO PSYCHIATRIC CENTER (454100),Psychiatric,Governmental-State,,267.84,1047237.0,1047237.0,,,,-86839802.0,,,22688012.0,-86899289.0,,,-19038572.0,14130234.0,,16295265.0,TX,,1459904.0,,,18207.0,27010.0,59487.0,,,,114.0,1.0,,,2021-09-01 00:00:00,16295265.0,361.0,,,74.0,,2022-08-31,74.0,-86839802.0,,2021,2021,-1047237.0,,0.0,-1.1683499470551721,-2743307.0,-0.16834994705517217,0.0,-2.6195665355597635,,0.0,-1.0,inf,-inf,,-1047237.0,inf,inf,govt
ELBERT MEMORIAL HOSPITAL (111337),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,168.18,2323219.0,4328371.0,1110611.0,,,12147492.0,,1405140.0,19373507.0,855464.0,,2097979.0,431761.0,9369887.0,0.555948,34847718.0,GA,1220471.0,1066845.0,3331802.0,,4910.0,9125.0,416746.0,4584270.0,56499.0,170748.0,2069.0,2.0,1316460.0,,2021-07-01 00:00:00,17258878.0,394.0,,,25.0,,2022-06-30,25.0,6924594.0,,2021,2021,7819121.0,1852308.658296,855464.0,0.025016747902152157,-4007694.0,-0.23221057591345162,2.980603206154908,2.527310167487439,,0.3682235725517052,0.5535623505506565,0.35631807783861885,0.6436819221613811,-52.05134604152286,7819121.0,1.420777062458654,3.76480399278402,govt
ELEANOR SLATER HOSPITAL (412001),General Long Term,Governmental-State,,583.8,,,,,,,,,96328523.0,,,,-110226949.0,51839048.0,,96402314.0,RI,,7233716.0,,,55624.0,83950.0,,,,,13.0,1.0,,,2021-07-01 00:00:00,,166.0,,,230.0,,2022-06-30,230.0,,,2021,2021,,,0.0,,,,,,,,,,,,,,,govt
ELECTRA MEMORIAL HOSPITAL (451343),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,144.79,3364872.0,12355239.0,1443131.0,,,36290408.0,,1714591.0,27108545.0,14464937.0,,1636596.0,5049113.0,12340801.0,0.510018,53152131.0,TX,2040442.0,1389696.0,2780071.0,,2660.0,6935.0,590156.0,7056683.0,445089.0,879224.0,1709.0,1.0,1701890.0,,2020-10-01 00:00:00,23772164.0,222.0,,,19.0,,2021-09-30,19.0,18861730.0,324313.0,2020,2021,23935169.0,1417886.251278,14464937.0,0.21239601914238856,-2754533.0,-0.11587220246335167,5.605482169901262,7.8965063158420294,5.333712842568752,4.298807502930275,0.5161960210099206,0.3404546733120223,0.6595453266879777,-3.0664361509720526,23935169.0,0.6550536439270674,3.36874477711412,govt
ELGIN MENTAL HEALTH CENTER (144037),Psychiatric,Governmental-State,,690.81,,,,,,,,18544.0,113348167.0,,,,-65668558.0,55850817.0,,1275100.0,IL,-4297.0,619355.0,,,127510.0,155855.0,,,,,159.0,1.0,,52236194.0,2021-07-01 00:00:00,,451.0,,,427.0,,2022-06-30,427.0,,,2021,2021,,,0.0,,,,,,,,,,,,,,,govt
ELIZABETHTOWN COMMUNITY HOSPITAL (331302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,278.0,13493927.0,35545645.0,2065484.0,,,83172080.0,,6775770.0,41797782.0,32892348.0,,1558756.0,6028299.0,23352726.0,0.464414,90001052.0,NY,7855399.0,3720303.0,11163048.0,,4566.0,9125.0,758014.0,4333641.0,518879.0,906374.0,2661.0,2.0,1579831.0,,2020-10-01 00:00:00,41860134.0,267.0,297807.0,,25.0,,2021-09-30,25.0,39474176.0,1140616.0,2020,2021,47626435.0,5184275.773872,33190155.0,0.1440105041230876,-5557094.0,-0.13275385119407407,2.9253290017057303,2.9846513916964277,2.7846264471417403,2.4375667661459857,0.7463427611157543,0.4273747271921058,0.5726252728078942,-3.5399216387635652,47626435.0,0.5032955049338672,9.659345109574144,non-profit
ELKHART GENERAL HOSPITAL (150018),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1188.56,61473000.0,119637000.0,34238636.0,-40077.0,,272101000.0,,16775357.0,262112887.0,12291000.0,34611055.0,22867094.0,26755000.0,88411876.0,0.249394,1051000320.0,IN,17143659.0,16695552.0,169574001.0,38369429.0,51145.0,78425.0,8767000.0,98168000.0,,2968565.0,14611.0,1.0,8725823.0,87370858.0,2021-01-01 00:00:00,320279000.0,9727.0,,,184.0,31.0,2021-12-31,215.0,89264000.0,1370000.0,2021,2021,152464000.0,42290738.405394,12291000.0,0.08353654157781185,12274610.0,0.03832474186568585,1.4520846550518114,2.207775934149952,1.2871829909065768,0.19994143770435802,0.7846901563647812,0.43967864873704987,0.5603213512629501,,152464000.0,1.177059253732989,3.262560101051259,non-profit
ELKHORN VALLEY REHAB HOSPITAL (533027),Rehabilitation,Proprietary-Corporation,,105.59,321742241.0,328463786.0,,,,344462252.0,,,14562992.0,742722.0,,,2229453.0,7308356.0,,21917031.0,WY,,419722.0,,,9968.0,14600.0,89640.0,2556093.0,,,6944.0,1.0,,,2021-06-01 00:00:00,16166788.0,636.0,,,40.0,,2022-05-31,40.0,3688962.0,89116.0,2021,2021,15998466.0,,742722.0,0.1379032742929517,1879846.0,0.11627826133428606,0.01146558185376722,0.017182288476693987,0.010909994252200165,0.0023084379523545372,20.53095503031353,0.9535552418091954,0.046444758190804604,,15998466.0,0.04693340970203028,6.324804300938972,for-profit
ELKVIEW GENERAL HOSPITAL (370153),General Short Term (Acute Care Hospitals),Governmental-City-County,,77.19,5984060.0,6114369.0,1321814.0,,,13304734.0,,946201.0,9573675.0,2033938.0,1846678.0,1489775.0,439420.0,5386594.0,0.408559,23432763.0,OK,937393.0,424147.0,4559553.0,1741740.0,1714.0,13870.0,317738.0,5015535.0,8235.0,32027.0,970.0,2.0,633877.0,4329314.0,2021-07-01 00:00:00,10970053.0,417.0,367472.0,,38.0,,2022-06-30,38.0,4263809.0,103207.0,2021,2021,7190365.0,1862846.414127,2401410.0,0.04005632424929943,-624644.0,-0.05694083702239178,0.7125277821412218,1.251473581481469,0.6421834005675077,0.3398926481352125,0.8503558581518462,0.4595634155481801,0.54043658445182,-24.346933819064965,7190365.0,0.8245225346106131,2.1872149232335136,govt
ELLENVILLE REGIONAL HOSPITAL (331310),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,177.4,13808570.0,15018166.0,2536755.0,,,45889582.0,,1741811.0,24009400.0,12205634.0,,1722327.0,8287568.0,11661075.0,0.450517,53293044.0,NY,2257159.0,1211642.0,13410444.0,,5680.0,9125.0,156864.0,2875194.0,,98181.0,4326.0,2.0,830770.0,,2021-01-01 00:00:00,24852065.0,129.0,13883379.0,,25.0,,2021-12-31,25.0,30068683.0,947612.0,2021,2021,30871416.0,6041632.999548,26089013.0,0.3334760310662313,745898.0,0.030013522015172583,2.177537789937698,1.692891008989345,2.097552968917129,0.8839173064263715,0.4864748024515623,0.3272674394811441,0.6727325605188559,,30871416.0,0.5415622439097397,8.643613265748328,non-profit
ELLETT MEMORIAL HOSPITAL (261301),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,62.0,2473010.0,8058010.0,1088599.0,,,12575869.0,,1479783.0,11304928.0,1531954.0,,743997.0,2529858.0,4347186.0,0.881004,12831866.0,MO,1605961.0,665771.0,1442804.0,,847.0,9125.0,128842.0,1257339.0,445964.0,,489.0,2.0,631844.0,,2021-06-01 00:00:00,11453052.0,130.0,,,25.0,,2022-05-31,25.0,2942547.0,24412.0,2021,2021,4517859.0,1271116.095216,1531954.0,0.22088941882041574,1384265.0,0.12086429014729,1.1898645779839143,2.150881314673212,1.1278939430087223,0.6194693915511866,1.7835904130695535,0.640751744471893,0.359248255528107,4.596864320886888,4517859.0,0.9107165476994075,9.108961067778857,govt
ELLIOT HOSPITAL (300012),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1953.3,119253732.0,345048578.0,2026770.0,-8738.0,,652772862.0,,35235516.0,443314902.0,114527576.0,41560476.0,13601706.0,53640441.0,166071553.0,0.290012,1528608202.0,NH,35154186.0,19696917.0,15048732.0,47014967.0,69274.0,78475.0,6773725.0,62318146.0,6033001.0,15586496.0,18606.0,1.0,19558981.0,156813826.0,2021-07-01 00:00:00,543891748.0,11156.0,,,199.0,16.0,2022-06-30,215.0,202546492.0,,2021,2021,307724284.0,4364312.8647839995,114527576.0,0.09862337716511926,26084021.0,0.04795811132622663,1.698449923562979,1.9327375264029474,,0.9603689048490324,1.1212913505389779,0.5285890362274283,0.4714109637725718,7.588418765387242,307724284.0,0.8332021437496585,8.72766253347781,non-profit
ELLIS HOSPITAL (330153),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,30.51,2300.43,103854856.0,204518071.0,37040773.0,-114803.0,445220.0,386628575.0,,13952481.0,345109091.0,55207599.0,42574179.0,13872240.0,-146485.0,206281197.0,0.268246,1286540128.0,NY,14387242.0,16323600.0,230907363.0,47167949.0,73775.0,101390.0,10975788.0,29475680.0,,1416623.0,18711.0,1.0,5214929.0,143607357.0,2021-01-01 00:00:00,375558679.0,13294.0,,,238.0,36.0,2021-12-31,274.0,171681438.0,838313.0,2021,2021,182110504.0,61939976.495298,55207599.0,-0.000390045572612103,-45632026.0,-0.12150438413912942,1.6530901357178716,0.7634579840927226,1.5393342512554251,0.5315841851439281,1.1230437921362295,0.5289781568783425,0.4710218431216575,,182110504.0,0.9713681380120442,12.741306697589335,non-profit
ELLSWORTH COUNTY MEDICAL CENTER (171327),General Short Term (Critical Access Hospitals),Governmental-County,,130.68,2715831.0,8427728.0,597574.0,,,15241081.0,,3136663.0,18302330.0,7579423.0,,749920.0,-2118418.0,10074859.0,0.802311,22812020.0,KS,3542623.0,164539.0,1386276.0,,1965.0,6935.0,243916.0,1522281.0,,108055.0,1399.0,2.0,656240.0,,2021-07-01 00:00:00,16791313.0,319.0,,,19.0,,2022-06-30,19.0,9585587.0,239967.0,2021,2021,6813353.0,1112224.483836,7579423.0,-0.12616154555632428,-5085283.0,-0.30285201639681186,3.5295226396635138,2.571325682636364,3.351351391157992,2.790830136337644,1.2369428092159616,0.5529613024168036,0.44703869758319636,,6813353.0,1.1017140450864344,11.030363645082609,govt
