Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
SITKA COMMUNITY HOSPITAL (021303),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2770071.0,253.0,,1303.0,154.83,2.0,2011-07-01 00:00:00,10684448.0,,3412717.0,745130.0,,11.0,1.014203,9400500.0,18512559.0,19484560.0,2695294.0,254843.0,,2616808.0,,863618.0,113662.0,2119184.0,954632.0,4026.0,11.0,,306256.0,-131524.0,1193414.0,AK,,4187132.0,18253305.0,,844926.0,,1791070.0,783.0,2012-06-30,,2011,2011,7914377.0,856926.483978,1193414.0,-0.006750165259056402,-2905827.0,-0.14913485344293123,1.9758227695188337,2.1114763984628047,1.8019327250488868,0.5631478908863035,0.35000493405861255,0.2592619665517582,0.7407380334482417,,7914377.0,1.8236374962936783,5.709398112999115,non-profit
SJMHS - LIVINGSTON (230069),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,65958949.0,3212.0,14390011.0,10219.0,570.82,1.0,2011-07-01 00:00:00,156309698.0,27369342.0,34149570.0,5949079.0,,53.0,0.270065,38219959.0,80078809.0,119451572.0,8492666.0,852042.0,,8588169.0,,2947799.0,220871.0,37492283.0,8505239.0,22326.0,61.0,,,6841050.0,418866.0,MI,,104747827.0,296516796.0,12714809.0,21242656.0,29.15,5142799.0,5602.0,2012-06-30,8.0,2011,2011,90350749.0,5736897.89264,418866.0,0.05727048950012981,1063805.0,0.008905742990138297,2.7938503238119696,1.1087178393484334,2.7652334215016996,0.011172059060793924,0.7300321218145076,0.4219760503919597,0.5780239496080403,,90350749.0,0.7641980857771218,3.497893882704819,non-profit
SKAGGS COMMUNITY HEALTH CENTER (260094),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,58180699.0,6034.0,20636229.0,22688.0,904.32,2.0,2011-05-01 00:00:00,108670196.0,38898825.0,61419860.0,10808550.0,2532566.0,126.0,0.264289,56432247.0,110389483.0,144582538.0,13547513.0,2387964.0,,13664220.0,106479.0,1670704.0,1551524.0,14426040.0,33428862.0,51240.0,140.0,,9066337.0,639949.0,11854120.0,MO,,38459401.0,417684727.0,18993955.0,46362775.0,,10285128.0,11007.0,2012-04-30,14.0,2011,2011,50489497.0,12253171.441975,11960599.0,0.004426184578389404,-4330191.0,-0.029949612587378983,2.6659707722978725,5.123097052274914,2.392889039542383,0.8217168398257595,1.1523327118905542,0.5353878169134801,0.46461218308651986,1.870097758557921,50489497.0,1.3304709416370244,2.3540030537353878,non-profit
SKIFF MEDICAL CENTER (160032),General Short Term (Acute Care Hospitals),Governmental-City,,6278075.0,1404.0,5009847.0,7851.0,268.02,2.0,2011-07-01 00:00:00,31373494.0,12645181.0,11042187.0,2610615.0,39256.0,44.0,0.462081,17623861.0,29471711.0,35144719.0,2223922.0,512879.0,,2434482.0,300000.0,137729.0,173058.0,3774365.0,2852497.0,17568.0,48.0,,2590257.0,938108.0,1562086.0,IA,,8423630.0,63780438.0,6112906.0,6479860.0,,1455814.0,5163.0,2012-06-30,,2011,2011,25095419.0,2994220.18866,1862086.0,0.026692715909892466,-2278685.0,-0.0648371950277935,2.2318005810248875,3.58798923792479,2.050064845344846,0.41386723329619685,0.2501681681425602,0.2001076131335579,0.7998923868664422,7.936926839209293,25095419.0,1.1202041761749584,3.1827679607309673,govt
SKOKIE HOSPITAL (140051),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,116189375.0,7560.0,47464286.0,35623.0,783.43,1.0,2010-10-01 00:00:00,166378415.0,51451533.0,34679902.0,7514517.0,,158.0,0.274393,51125130.0,138607616.0,151618466.0,12519996.0,2634985.0,,13086183.0,,2851901.0,52951.0,101496339.0,9690446.0,63274.0,178.0,,15123668.0,4303473.0,2400.0,IL,,31748911.0,505141841.0,43870723.0,37927728.0,24.74,5206674.0,22145.0,2011-09-30,20.0,2010,2011,50189040.0,10407103.069103999,2400.0,0.028383567737718704,3018927.0,0.019911341142311783,0.31280843538602904,0.38411498763516977,0.2863253520897931,2.3646173090046135e-05,2.3150348163662824,0.698344043005819,0.301655956994181,,50189040.0,0.9112868757645035,4.37194043973942,non-profit
SKY LAKES MEDICAL CENTER (380050),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,87010206.0,6086.0,27750157.0,21682.0,900.78,2.0,2010-10-01 00:00:00,177023647.0,48213000.0,56009269.0,23910747.0,3260024.0,98.0,0.351862,59505588.0,120709251.0,149085793.0,12170844.0,2454261.0,,13271388.0,,5497906.0,2890033.0,28020398.0,11434869.0,35770.0,98.0,,8023367.0,12549877.0,359765.0,OR,,34567834.0,343058631.0,26860172.0,53326476.0,21.61,9494893.0,8871.0,2011-09-30,,2010,2011,90013441.0,18763560.498312,359765.0,0.08417889288753355,414347.0,0.0027792520780299972,1.2336667737553193,2.4595978615293044,1.0429380767539418,0.012839396499650005,0.9666357049943242,0.49151741857402814,0.5084825814259719,2.588236773717003,90013441.0,0.8421801015092634,2.661805727191333,non-profit
SKY RIDGE MEDICAL CENTER (060112),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-381828314.0,13684.0,34069026.0,54321.0,896.77,1.0,2011-07-01 00:00:00,-300736905.0,62033119.0,61661060.0,3768455.0,,142.0,0.147134,61830532.0,206708132.0,327367487.0,6619328.0,11475698.0,,6694981.0,,732730.0,986614.0,16954101.0,7091755.0,67525.0,185.0,,15880120.0,116406840.0,813373.0,CO,,57559735.0,1404895932.0,31759785.0,43175467.0,0.23,1750064.0,11856.0,2012-06-30,43.0,2011,2011,0.0,6352579.161578,813373.0,0.3555846094148012,114987302.0,0.35124838771786765,3.395033154515241,10.550914672503131,2.659971354423334,0.04797500026689708,,,,,0.0,inf,5.309144653043591,for-profit
SKYLINE HOSPITAL (501315),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,19819702.0,475.0,,2280.0,144.87,2.0,2011-01-01 00:00:00,26177694.0,,5132362.0,1375811.0,1076672.0,25.0,0.703126,9136017.0,16783139.0,17073736.0,2071882.0,155186.0,,2111934.0,,155545.0,189771.0,2423200.0,1406425.0,9125.0,25.0,,1379932.0,-259909.0,3928239.0,WA,,7193273.0,23869313.0,,3238194.0,,1116709.0,1495.0,2011-12-31,,2011,2011,6357992.0,2276858.394444,3928239.0,-0.015222737425482039,-1328746.0,-0.07782397478794331,2.968501568174315,3.647628755364807,2.8261455926048202,1.6210956586332124,3.1172895467625628,0.7571217693964946,0.2428782306035054,0.047540940973667005,6357992.0,0.6522246000736353,3.326681944882298,govt
SKYLINE MEDICAL CENTER (440006),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,12492278.0,11449.0,36056692.0,60975.0,937.55,1.0,2010-12-01 00:00:00,103318516.0,54351883.0,60630210.0,18595145.0,,217.0,0.148718,58450773.0,140107749.0,215782112.0,6223786.0,5886235.0,,6583054.0,,1124242.0,303845.0,10799026.0,24178316.0,89445.0,251.0,,6711896.0,32886344.0,100655.0,TN,,37921045.0,942103704.0,33543266.0,111150568.0,,4519167.0,21143.0,2011-11-30,34.0,2010,2011,90826238.0,16530090.171823999,100655.0,0.15240533005812826,29296739.0,0.1357700076640273,3.5115245578629035,8.669042930353163,2.938317307505325,0.009320748000791924,0.13754040985381338,0.12091035066744474,0.8790896493325553,,90826238.0,2.088513466453583,3.558986716358066,for-profit
SKYRIDGE MEDICAL CENTER (440185),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,115353609.0,9333.0,30260264.0,39756.0,890.24,1.0,2011-09-01 00:00:00,114506294.0,42721785.0,24698025.0,11225740.0,,180.0,0.125452,43252029.0,105400205.0,147691628.0,8231818.0,3474091.0,,8805614.0,,7306049.0,676703.0,115264395.0,12553727.0,77226.0,211.0,,10510608.0,4178334.0,-921105.0,TN,,22941601.0,840165054.0,27392810.0,140018671.0,,8696482.0,18085.0,2012-08-31,31.0,2011,2011,-847315.0,17565622.314292002,0.0,0.028290933322232727,2441457.0,0.016530774513501875,0.19903458479090616,0.2505228002107676,0.16302351649874186,0.0,-136.1401710107811,1.0073997242457258,-0.007399724245725742,,-847315.0,1.2898123137231217,5.979896287253738,for-profit
SLEEPY EYE MUNICIPAL HOSPITAL (241327),General Short Term (Critical Access Hospitals),Governmental-Other,,5368968.0,390.0,,1776.0,83.67,1.0,2011-01-01 00:00:00,14259702.0,,2114937.0,477688.0,202611.0,25.0,0.682597,5819681.0,10744650.0,12152327.0,1216089.0,189206.0,,1094969.0,2468418.0,20282.0,173364.0,999968.0,292149.0,9125.0,25.0,,824315.0,663249.0,853931.0,MN,,6216831.0,15740847.0,,1034333.0,,219702.0,1136.0,2011-12-31,,2011,2011,8890734.0,706032.602801,3322349.0,0.05457794215050336,607690.0,0.05000606056765918,6.217029944958239,3.6660483135460336,5.854448342346955,0.8539583266664533,0.6038835488723429,0.37651333807677045,0.6234866619232295,7.067755452566741,8890734.0,0.852214653574107,5.745952243494724,govt
SLIDELL AMG SPECIALTY HOSPITAL (192046),General Long Term,Proprietary-Corporation,,2010944.0,446.0,,10949.0,107.49,2.0,2011-01-01 00:00:00,2806105.0,4842536.0,2279329.0,,,40.0,0.312864,4842536.0,11844589.0,12652675.0,66.0,,,66.0,,,41435.0,1005546.0,,14600.0,40.0,,244127.0,388734.0,10547.0,LA,,2331311.0,37858636.0,,,,-44628.0,9875.0,2011-12-31,,2011,2011,795161.0,,10547.0,0.030723463615401486,382843.0,0.030257870371285123,2.3184528604360217,2.6638363635278743,,0.01048882895461769,2.528977150539325,0.7166317725102945,0.28336822748970547,,795161.0,4.508981310392875,5.551052524668444,for-profit
SLIDELL MEMORIAL HOSPITAL (190040),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,88887597.0,6451.0,18728151.0,30867.0,915.4,1.0,2011-01-01 00:00:00,155922707.0,48780750.0,21993503.0,6036958.0,,113.0,0.174956,51005677.0,102838035.0,124730286.0,7581728.0,3131477.0,,7598172.0,,386657.0,4790901.0,17541753.0,18589100.0,66065.0,181.0,,6874311.0,-769890.0,43115489.0,LA,,69655346.0,587792455.0,16668779.0,66197305.0,,3556874.0,11184.0,2011-12-31,68.0,2011,2011,67035110.0,11581615.69358,43115489.0,-0.006172438344284724,-7849172.0,-0.0629291590015275,3.970831535479949,3.6677692360620973,3.5192017582279265,2.457878012533867,1.3259856961523595,0.5700747422246845,0.42992525777531554,,67035110.0,0.7999494647049707,5.671233272844257,govt
SMC MEDICAL CENTER (041316),General Short Term (Critical Access Hospitals),Governmental-County,,7069684.0,813.0,,2903.0,71.4,2.0,2011-01-01 00:00:00,2854516.0,,919475.0,1378302.0,80634.0,25.0,0.354045,3519915.0,8317584.0,5722591.0,453677.0,220403.0,,504719.0,,32079.0,29808.0,1462336.0,3751841.0,9125.0,25.0,,377251.0,-2690241.0,95342.0,AR,,1589160.0,23493012.0,,2967096.0,,1339224.0,1949.0,2011-12-31,,2011,2011,-4215168.0,1050485.50332,95342.0,-0.4701089069618989,-3200127.0,-0.5592094559964184,1.0867269902402732,-1.1457175368725108,0.9156233587903191,0.06519842225042671,-1.6772010036136165,2.4766664471314925,-1.4766664471314928,-35.00850757744872,-4215168.0,2.004750017165782,6.223759210418989,govt
SMDC MEDICAL CENTER (240019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,190669148.0,3645.0,12659899.0,20988.0,2465.51,1.0,2011-07-01 00:00:00,286814777.0,81384685.0,90393725.0,22877022.0,-124437.0,108.0,0.775293,212376546.0,228605996.0,332889099.0,30080384.0,2877781.0,,26742641.0,,611115.0,3490050.0,45723487.0,,41610.0,114.0,,15342806.0,-30566699.0,126587425.0,MN,,182150572.0,294864039.0,10589485.0,81009214.0,,382442.0,7088.0,2012-06-30,6.0,2011,2011,96145629.0,62805876.549702,126587425.0,-0.09182246908001034,-51402731.0,-0.15441398097568823,3.9837419223953763,4.076995505613996,3.8444736509269295,2.7685426747964343,1.9831286141983635,0.6647814662631556,0.3352185337368444,-inf,96145629.0,1.1606413814585292,3.682657164532162,non-profit
SMITH HOSPITAL (110212),General Short Term,Proprietary-Corporation,,5443482.0,2127.0,4869561.0,7579.0,226.38,1.0,2011-01-01 00:00:00,47118817.0,11861121.0,22238469.0,5967811.0,716060.0,33.0,0.288803,11725950.0,30207188.0,35252539.0,1640501.0,-16575707.0,,1692076.0,,608421.0,,5443482.0,,9963.0,41.0,,1462242.0,32425498.0,41099894.0,GA,,47118817.0,104594454.0,4423672.0,17315035.0,,550944.0,2900.0,2011-08-31,8.0,2011,2011,41675335.0,5000634.0531049995,41099894.0,0.9198060315598828,-633574.0,-0.017972435971207634,8.65600676184839,17.592390495642313,,7.550294829669686,0.13061639456527463,0.11552671197156754,0.8844732880284325,1.1572605647571432,41675335.0,0.74816265017859,1.5852053034766018,for-profit
SMMHC (264005),Psychiatric,Governmental-State,,,71.0,,105155.0,834.29,2.0,2011-07-01 00:00:00,,27282996.0,,,,94.0,0.862485,28210450.0,47756329.0,62308290.0,12452.0,,,12452.0,,,,,,109068.0,298.0,,803908.0,8116579.0,,MO,,,55370621.0,,,,-15663.0,85.0,2012-06-30,,2011,2011,,,0.0,0.13026483313857595,8142992.0,0.13068874141787554,,,,,,,,,,,inf,govt
SMYTH COUNTY COMMUNITY HOSPITAL (490038),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,8997744.0,1772.0,6665715.0,6818.0,304.7,2.0,2011-07-01 00:00:00,92136336.0,13161415.0,25043352.0,4384104.0,16311.0,23.0,0.245759,20251776.0,40441823.0,40482077.0,2873559.0,1123426.0,,2991907.0,,790032.0,118396.0,-8220705.0,5566977.0,12810.0,35.0,,4776194.0,-3756182.0,1230842.0,VA,,-4522683.0,164559065.0,5751647.0,20618790.0,,2088753.0,4119.0,2012-06-30,12.0,2011,2011,83138592.0,5067253.21161,1230842.0,-0.09278629651339283,-6670123.0,-0.16476731171673825,,inf,-inf,inf,0.10822584053384017,0.09765684626312902,0.902343153736871,-116.1136043161057,83138592.0,0.43937146578088365,1.6164799744059821,non-profit
SNOQUALMIE VALLEY HOSPITAL (501338),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,85809483.0,183.0,,5777.0,199.9,1.0,2011-01-01 00:00:00,68098959.0,,4372561.0,1331921.0,2144460.0,25.0,0.930934,14224489.0,20605697.0,20204802.0,1216635.0,,,1458482.0,,,74204.0,21248863.0,866210.0,9125.0,25.0,,461825.0,-2276732.0,2780779.0,WA,,47365686.0,22134430.0,,3138029.0,,806384.0,3675.0,2011-12-31,,2011,2011,-17710524.0,2921297.889086,2780779.0,-0.1126827177024551,-6199651.0,-0.30684047287372573,2.2290927283968087,0.22949971487886198,,0.1308671903997875,-4.845112600846819,1.2600704072436701,-0.2600704072436702,-2.6756507465748953,-17710524.0,0.29669766317573226,4.620816496327896,govt
SOCORRO GENERAL HOSPITAL (321301),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1836190.0,562.0,,1761.0,146.31,2.0,2011-01-01 00:00:00,20680963.0,,6688141.0,4635121.0,,24.0,0.437596,11962617.0,18917414.0,25490328.0,1415998.0,64665.0,,1242776.0,,539065.0,184486.0,1836190.0,893667.0,8760.0,24.0,,1224016.0,2307341.0,505.0,NM,,5494430.0,43230280.0,,12277068.0,,924687.0,438.0,2011-12-31,,2011,2011,18844773.0,5372395.848528,505.0,0.09051829384070695,1736137.0,0.06810963750642988,2.992299271861844,4.89926804960271,2.8566101547225506,0.0002750260049341299,0.09743762899133887,0.08878648445916179,0.9112135155408382,,18844773.0,1.232550341103555,3.8112725195237362,non-profit
SOLARA HOSPITAL CONROE (452107),General Long Term,Proprietary-Other,,5923239.0,519.0,,13029.0,102.94,1.0,2011-06-01 00:00:00,6298173.0,,2982685.0,,,41.0,,6195901.0,14192440.0,17943398.0,107.0,132430.0,,107.0,,,22248.0,5901208.0,,15006.0,41.0,,-727062.0,1747098.0,2043980.0,TX,,5137635.0,75595458.0,,,,,10201.0,2012-05-31,,2011,2011,374934.0,,2043980.0,0.09736717649577856,1704076.0,0.0949695258389743,0.8706073400564766,1.1478604041748741,0.8443960965280329,0.3463663710887669,15.798084462865464,0.9404694027934768,0.05953059720652323,,374934.0,2.8489846182377017,6.015854171660768,for-profit
SOLARA HOSPITAL HARLINGEN (452101),General Long Term,Proprietary-Other,,12081348.0,808.0,,20452.0,301.31,1.0,2011-08-01 00:00:00,12434997.0,,3845415.0,,,82.0,,10023404.0,23713928.0,27031261.0,544.0,242733.0,,544.0,,,203915.0,11987781.0,,30012.0,82.0,,-243249.0,1088220.0,6458408.0,TX,,10677849.0,109443187.0,,,,,17236.0,2012-07-31,,2011,2011,353649.0,,6458408.0,0.04025783332860424,982886.0,0.03636108578138474,0.8907277335146513,0.9503045642892542,0.8534691282731975,0.5387492480885329,34.16197416082048,0.971560186142385,0.028439813857614925,,353649.0,2.1738051886944563,7.029478222766594,for-profit
SOLARA HOSPITAL MCALLEN (452095),General Long Term,Proprietary-Other,,25940708.0,736.0,,19223.0,193.49,1.0,2010-10-01 00:00:00,19653899.0,,3400281.0,,,78.0,,8101569.0,21134300.0,25255385.0,,267962.0,,,,,110820.0,25914726.0,,28470.0,78.0,,245297.0,4379137.0,-139745.0,TX,,18395200.0,100112107.0,,,,,17123.0,2011-09-30,,2010,2011,-6286809.0,,0.0,0.1733941890016723,4724200.0,0.1870571365275168,0.7098357898902732,0.3146282928092699,0.6952193127567701,0.0,-4.126212200816026,1.3198759187680775,-0.3198759187680775,,-6286809.0,1.2850063491218715,7.427440555648195,for-profit
SOLARA HOSPITAL MUSKOGEE (372022),General Long Term,Proprietary-Other,,961407.0,536.0,,14559.0,110.42,2.0,2011-07-01 00:00:00,8476791.0,,2259325.0,,,41.0,,5842633.0,16598007.0,24142914.0,2325.0,140983.0,,8233.0,,,10822.0,957903.0,,15006.0,41.0,,286705.0,7842443.0,2041218.0,OK,,7487841.0,83838884.0,,,,,9870.0,2012-06-30,,2011,2011,7515384.0,,2041218.0,0.3248341521657245,7799798.0,0.3230677953788014,7.816909436550465,12.676634272990063,7.658433056374184,2.1309234859897086,0.12792519983010847,0.11341638598851854,0.8865836140114814,,7515384.0,2.848119530138233,10.685896893983823,for-profit
SOLARA HOSPITAL SHAWNEE (372019),General Long Term,Proprietary-Corporation,,-1868291.0,414.0,,10298.0,71.18,2.0,2011-09-01 00:00:00,2160740.0,,1665100.0,,,34.0,,4327721.0,10486520.0,13598720.0,318.0,102871.0,,318.0,,,41597.0,-1890759.0,,12444.0,34.0,,70758.0,3476530.0,-38224.0,OK,,1706019.0,50141822.0,,,,,6952.0,2012-08-31,,2011,2011,2160740.0,,0.0,0.25565126717808734,3472515.0,0.25535601880176956,inf,inf,inf,,0.0,0.0,1.0,,2160740.0,6.293547580921351,8.166908894360699,for-profit
SOLDIERS & SAILORS MEMORIAL HOSPITAL (331314),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,26333221.0,534.0,,1943.0,225.6,2.0,2011-01-01 00:00:00,43447790.0,11311422.0,5046965.0,,603804.0,21.0,0.595064,16042668.0,26805612.0,26891854.0,1357340.0,134779.0,,1329464.0,,,302296.0,6406692.0,,9125.0,25.0,,2039777.0,-3206154.0,896258.0,NY,,5141939.0,45046581.0,,,,,867.0,2011-12-31,4.0,2011,2011,17114569.0,,896258.0,-0.11922398507741415,-2232307.0,-0.0830105280208646,0.8025887618758636,0.6614212139431707,0.7343671273724411,0.13989403579881787,1.538643538145775,0.6060888482475173,0.3939111517524827,-0.31886174983935184,17114569.0,0.6189464182182799,5.328321872650196,non-profit
SOLDIERS & SAILORS MEMORIAL HOSPITAL (390043),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,29505148.0,2070.0,8032319.0,7865.0,403.0,2.0,2011-07-01 00:00:00,57906353.0,17661983.0,5029708.0,5000755.0,256769.0,61.0,0.354031,19059882.0,41998426.0,49196744.0,2967544.0,884738.0,,3181443.0,,487974.0,572551.0,5463707.0,4159383.0,24522.0,67.0,,2706187.0,4887363.0,47112.0,PA,,7238335.0,118629341.0,7862602.0,16788488.0,,1837954.0,4256.0,2012-06-30,6.0,2011,2011,28401205.0,5943645.195127999,47112.0,0.09934322076273991,3260546.0,0.06627564620943208,1.3248029222650481,1.823703760102802,1.0580812624103013,0.008622717140578731,1.038869583174376,0.509532140627126,0.490467859372874,23.237746768496198,28401205.0,0.8495914774670752,9.781232628216191,non-profit
SOLDIERS HOME IN HOLYOKE (220153),General Short Term,Governmental-State,,,,,,,1.0,2011-07-01 00:00:00,,4947536.0,,,,4.0,1.249777,11483513.0,19345668.0,,108023.0,,,108023.0,,,,,,1460.0,4.0,,1040396.0,-16854835.0,,MA,,,15479297.0,,,,,,2012-03-31,,2011,2011,,,0.0,,,,,,,,,,,,,,,govt
SOLDIERS HOME- CHELSEA (220154),General Short Term,Governmental-State,,,60.0,,29239.0,224.21,1.0,2011-07-01 00:00:00,,11095697.0,,,,,1.573142,18787722.0,26024620.0,,,,,,,,,,,31476.0,86.0,,384475.0,-27695399.0,,MA,,,16543088.0,,,,,,2012-06-30,,2011,2011,,,0.0,,,,,,,,,,,,,,,govt
SOLUTIONS MEDICAL CONSULTING  LLC (194074),Psychiatric,Proprietary-Corporation,,617082.0,415.0,,5613.0,40.02,2.0,2011-01-01 00:00:00,2858228.0,1700331.0,2211959.0,,,18.0,,1700331.0,2910306.0,6199035.0,878400.0,,,887080.0,,,,112787.0,,6570.0,18.0,,17332.0,2957334.0,392759.0,LA,,2623236.0,16727350.0,,,,,3572.0,2011-12-31,,2011,2011,2241146.0,,392759.0,0.47706360748084176,2953851.0,0.4765017458362471,23.25831877787334,50.188496901238615,,3.4823073581175135,0.27534216869405204,0.21589670243241618,0.7841032975675838,,2241146.0,2.168838525128156,2.8025089976803366,for-profit
SOMERSET HOSPITAL (390039),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,44201598.0,3172.0,5861098.0,14883.0,514.48,2.0,2011-07-01 00:00:00,72670647.0,23040381.0,6081080.0,6062120.0,516686.0,93.0,0.296306,28017650.0,55001285.0,61673235.0,1991630.0,943230.0,,2080311.0,149572.0,767667.0,581140.0,9006570.0,2974420.0,36966.0,101.0,,3734601.0,2048205.0,11060993.0,PA,,17645770.0,185623270.0,5231643.0,23595500.0,,1574759.0,4466.0,2012-06-30,,2011,2011,28469049.0,6991488.223,11210565.0,0.03321059775768208,-2069012.0,-0.0335479726335095,1.9592108871634817,2.116269234569875,1.789959995869682,1.2281027072459327,1.5526194078348032,0.6082455547698646,0.39175444523013536,3.2236000201282793,28469049.0,0.8486677571482197,10.141822669657364,non-profit
SOMERSET MEDICAL CENTER (310048),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,,14306.0,65462322.0,69865.0,1730.62,1.0,2011-01-01 00:00:00,,98991258.0,,8281245.0,4879316.0,218.0,0.144999,112387023.0,227121017.0,249318398.0,11354140.0,,,11442559.0,,17232095.0,,,13716971.0,85410.0,234.0,,,-4520850.0,,NJ,,,1566358761.0,60504705.0,81882263.0,21.59,19124539.0,36673.0,2011-12-31,16.0,2011,2011,,11872846.252736999,0.0,-0.018132837513258847,-15593495.0,-0.06254450183014572,,,,,,,,,,,inf,non-profit
SONOMA DEVELOPMENTAL CENTER (050547),General Short Term (Acute Care Hospitals),Governmental-State,,28876651.0,100.0,979171.0,1112.0,18.0,1.0,2011-07-01 00:00:00,86573849.0,32014857.0,3119067.0,,,13.0,1.051891,83515731.0,152347841.0,144832320.0,208044.0,,,197638.0,,,6190154.0,23681651.0,,4745.0,13.0,,3906691.0,-13133739.0,539477.0,CA,,21046866.0,144832321.0,939936.0,,,,635.0,2012-06-30,,2011,2011,57697198.0,,539477.0,-0.09068237669603028,-13133739.0,-0.09068237669603028,0.8887414986396007,-0.40010702801084264,,0.022780379628092654,0.5004861934543164,0.33354934929599817,0.6664506507040019,,57697198.0,1.6729338209278417,46.43450108638256,govt
SONOMA VALLEY HEALTH CARE DISTRICT (050090),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,55128030.0,1492.0,8286967.0,5566.0,250.22,1.0,2011-07-01 00:00:00,64025307.0,21408214.0,28744321.0,5547000.0,,50.0,0.270344,24612964.0,47675289.0,43715166.0,2901871.0,864137.0,,2943959.0,,140001.0,569480.0,16583848.0,3020795.0,20496.0,56.0,,1991654.0,1410075.0,2155483.0,CA,,17420413.0,176350759.0,7542524.0,19210000.0,,927197.0,2625.0,2012-06-30,6.0,2011,2011,8897277.0,5193308.239999999,2155483.0,0.032255968100407074,-9591181.0,-0.21940168315956984,1.0504445650973164,1.9487806448780765,0.9639979816505795,0.129974840579822,6.1960563889378735,0.8610349966771733,0.1389650033228267,,8897277.0,0.6827794828066971,1.5208279228443071,govt
SONORA BEHAVIORAL HEALTH HOSPITAL (034022),Psychiatric,Proprietary-Corporation,,-850986.0,2649.0,,17879.0,141.02,1.0,2011-01-01 00:00:00,10430330.0,,1710705.0,,,34.0,,8349184.0,10198569.0,11938577.0,13710.0,73737.0,,13710.0,,,25976.0,861772.0,,20440.0,56.0,,292291.0,2947741.0,-82404.0,AZ,,1184746.0,27882297.0,,,,,2682.0,2011-12-31,,2011,2011,10430330.0,,0.0,0.24690890715032454,-1655542.0,-0.1386716356564103,1.3747789438505778,5.4056629827843095,1.2590720051243252,0.0,0.0,0.0,1.0,,10430330.0,1.1446020403956538,6.97874677399084,for-profit
