Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
NORTH BIG HORN HOSPITAL (531309),General Short Term (Critical Access Hospitals),Proprietary-Individual,,108.81,1343320.0,1799312.0,448006.0,,,12976279.0,,1222426.0,13758030.0,202661.0,,557137.0,1104935.0,8181627.0,0.822425,16728621.0,WY,815497.0,656675.0,721070.0,,1784.0,4745.0,240763.0,2980169.0,10221.0,1083290.0,1586.0,2.0,1505929.0,,2012-07-01 00:00:00,13822573.0,169.0,3404812.0,,13.0,,2013-06-30,13.0,6277796.0,97114.0,2012,2012,11176967.0,593025.99475,3607473.0,0.07993699870494445,-633918.0,-0.045861070872984355,4.673343656016437,3.1919162969359496,4.421819819551559,0.15086576541702648,0.16098392345615764,0.13866163019460356,0.8613383698053965,2.2264944721651503,11176967.0,1.0652185422338716,4.638184277468828,for-profit
NORTH CADDO MEDICAL CENTER (191304),General Short Term (Critical Access Hospitals),Governmental-Hospital District,1.0,162.74,2811763.0,4308756.0,2448930.0,,,11603762.0,,1405430.0,15130532.0,2606047.0,,2737461.0,1194178.0,8911003.0,0.565009,26779262.0,LA,1518339.0,745241.0,4136560.0,,4745.0,9125.0,262921.0,7608132.0,104309.0,29353.0,3102.0,1.0,1514322.0,,2012-07-01 00:00:00,14456117.0,771.0,261194.0,,25.0,,2013-06-30,25.0,6710456.0,206928.0,2012,2012,7295006.0,2337193.62904,2867241.0,0.08260710673550857,-2229109.0,-0.15419832310433015,2.3865652972885694,4.057367921834095,2.2194640871225633,0.9268373614703658,0.5906446135890773,0.3713240585251576,0.6286759414748424,-14.225694810610781,7295006.0,1.24581295273033,1.9000875642010417,govt
NORTH CANYON MEDICAL CENTER (131302),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,109.09,1855761.0,26080371.0,1723558.0,,,35465220.0,,2597059.0,14971889.0,5433751.0,,1501660.0,712776.0,4941417.0,0.599293,24982571.0,ID,2733122.0,2656756.0,2614926.0,,2402.0,5124.0,509852.0,4227731.0,1893502.0,216142.0,1932.0,2.0,1103889.0,,2011-10-01 00:00:00,17819465.0,520.0,809905.0,,14.0,,2012-09-30,14.0,10453826.0,312141.0,2011,2012,9384849.0,1567106.847318,6243656.0,0.039999854092140255,-797795.0,-0.04477098498748419,5.6331747461014645,5.6003887354028885,5.190233548393355,2.928044613503571,2.778986747682355,0.7353788021052738,0.26462119789472616,0.9817581391516883,9384849.0,0.5024490190671311,4.214900380369517,govt
NORTH CAROLINA BAPTIST HOSPITAL (340047),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,646.31,7770.61,178663413.0,795376809.0,128485217.0,38484.0,,1757874863.0,,58204477.0,1053946842.0,9866994.0,217599531.0,73091931.0,-31936851.0,435106442.0,0.369384,2853256839.0,NC,58055868.0,62652422.0,481237082.0,227825279.0,219064.0,283188.0,22269612.0,291862618.0,11947910.0,96909590.0,70196.0,1.0,122817557.0,421352076.0,2012-07-01 00:00:00,1125565554.0,36847.0,34305518.0,,558.0,190.0,2013-06-30,776.0,423249484.0,4712483.0,2012,2012,962498054.0,177761278.297488,44172512.0,-0.02837404794994286,-59407353.0,-0.05278000271852669,2.3689768201170542,1.5100616095361394,2.2179548814507424,0.05522671841044478,0.8263671866083586,0.45246497674049735,0.5475350232595027,0.2716013930469848,962498054.0,0.6402990211027325,3.8564909809724246,non-profit
NORTH CAROLINA SPECIALTY HOSPITAL (340049),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,161.56,4077591.0,4784711.0,851431.0,5000.0,,19149453.0,,3683814.0,35609023.0,810403.0,6284810.0,901193.0,10359057.0,10210697.0,0.360087,98889940.0,NC,3766759.0,1536875.0,3928322.0,6881955.0,3982.0,6588.0,1289468.0,14017180.0,39716.0,147066.0,1629.0,1.0,465079.0,9224580.0,2012-01-01 00:00:00,46354083.0,1523.0,,,18.0,,2012-12-31,18.0,8832976.0,302026.0,2012,2012,14364742.0,1414537.684014,810403.0,0.22347668920556576,8720568.0,0.18812944697881306,2.166224125960647,6.176843631448078,1.7759216164642309,0.19874553382131754,0.3330871518611333,0.24986149734929766,0.7501385026507024,258.26979051263976,14364742.0,2.420647890046781,3.306947831161475,for-profit
NORTH CENTRAL BRONX HOSPITAL (330385),General Short Term (Acute Care Hospitals),Governmental-City,44.47,1090.9,195799000.0,195799000.0,80961000.0,-9846.0,,191770000.0,,3023621.0,163832790.0,24000.0,11071213.0,11169520.0,-25771557.0,75133761.0,0.990437,164570497.0,NY,2442887.0,6615078.0,96695782.0,12097835.0,31054.0,50005.0,993000.0,12348000.0,,14939079.0,3977.0,1.0,25947370.0,67529142.0,2012-07-01 00:00:00,167699316.0,7839.0,,,111.0,20.0,2013-06-30,143.0,163726000.0,,2012,2012,-4029000.0,95771080.236734,24000.0,-0.15367717421101468,-33865089.0,-0.2019393388581263,0.8361942604405538,-0.06843526780014199,,0.00012257468117814698,-48.59741871432117,1.021009542681337,-0.021009542681337017,,-4029000.0,0.8744814934557021,13.581091350826044,govt
NORTH CENTRAL HEALTH CARE FACILITIES (524017),Psychiatric,Governmental-County,,335.0,6732807.0,8166901.0,,,,33906923.0,,,33611555.0,4759614.0,,,2588357.0,27712166.0,,47240427.0,WI,,794888.0,,,4117.0,5856.0,427316.0,9159205.0,,,1255.0,1.0,,2802121.0,2012-01-01 00:00:00,40069519.0,1152.0,,,16.0,,2012-12-31,16.0,14497216.0,,2012,2012,25740022.0,,4759614.0,0.06459665762396599,-15744033.0,-0.3929179434372546,2.1532201947865133,2.4517524414408434,,0.7069286257574292,0.317284149951387,0.24086234542721555,0.7591376545727845,,25740022.0,1.1817503758745669,4.374781326545262,govt
NORTH CENTRAL SURGICAL HOSPITAL (670049),General Short Term (Acute Care Hospitals),Proprietary-Partnership,,212.2,10557864.0,19842654.0,23774.0,4970.0,,33023701.0,,4813158.0,51561025.0,5831563.0,2731252.0,2264850.0,32237672.0,12503999.0,0.297081,173559041.0,TX,4813573.0,3918121.0,63013.0,2962107.0,2361.0,8418.0,-1991674.0,11010604.0,823033.0,51191.0,613.0,1.0,721439.0,13056874.0,2012-01-01 00:00:00,89644262.0,965.0,,,23.0,,2012-12-31,23.0,16504158.0,1359863.0,2012,2012,13181047.0,18719.965053,5831563.0,0.3596177968423679,34488739.0,0.384728907690712,1.5632099447388221,4.863593715547008,1.4344089865146965,0.5523430686358528,1.5053928568800339,0.6008609998013245,0.3991390001986755,46.66503044227874,13181047.0,2.7145431700704896,8.141629832477856,for-profit
NORTH COLORADO MEDICAL CENTER (060001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,32.88,1813.78,43231837.0,215632511.0,23105247.0,10284.0,,246868411.0,,12859837.0,231461478.0,576199.0,47702724.0,31023000.0,31919019.0,119666853.0,0.260045,890083684.0,CO,13291973.0,20898803.0,145370202.0,52150164.0,51164.0,101748.0,10352585.0,100913826.0,,6330962.0,18969.0,1.0,14059965.0,95138052.0,2012-01-01 00:00:00,352827368.0,13457.0,,,252.0,16.0,2012-12-31,278.0,56627323.0,,2012,2012,31235900.0,37802794.17909,576199.0,0.09046639205153723,13462848.0,0.03815704001737189,1.3098523433089369,3.0858981079152383,,0.01332811742420291,6.903355145841804,0.8734714584443126,0.12652854155568732,,31235900.0,1.4292122939941474,3.496323368018967,non-profit
NORTH COUNTRY HOSPITAL & HEALTH CTR (471304),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,403.97,9845668.0,36138277.0,8813545.0,,,73673092.0,,6771738.0,52500028.0,1299948.0,,2549452.0,-747239.0,35042549.0,0.451345,116318947.0,VT,6781854.0,4117634.0,24140234.0,,5740.0,9150.0,1453455.0,18092099.0,657070.0,711424.0,3550.0,2.0,1546419.0,,2011-10-01 00:00:00,69850235.0,1334.0,630030.0,,20.0,5.0,2012-09-30,25.0,13678327.0,691169.0,2011,2012,37534815.0,10895573.91473,1929978.0,-0.010697730651872538,-8207982.0,-0.11750829471081951,1.3892736379085706,1.8937067550926967,1.1714495146494885,0.13203248372786894,0.9627935291541999,0.490522061976169,0.509477938023831,-6.225132786461107,37534815.0,0.9481105394626304,3.860814325634632,non-profit
NORTH CYPRESS MEDICAL CENTER (670024),General Short Term (Acute Care Hospitals),Proprietary-Other,,1328.0,57051002.0,120706522.0,1294902.0,21112.0,,307271361.0,,15787651.0,193925215.0,149787674.0,29333545.0,51509648.0,145327081.0,75945403.0,0.128677,1507071428.0,TX,16004690.0,10823240.0,13040895.0,31741718.0,37955.0,50874.0,4335520.0,298688362.0,,,17184.0,1.0,6527099.0,74647022.0,2012-01-01 00:00:00,358340947.0,7984.0,3669983.0,,119.0,20.0,2012-12-31,139.0,220574264.0,4768944.0,2012,2012,186564839.0,1678063.245915,153457657.0,0.40555532996344956,140599270.0,0.392361719131138,3.8662645048723245,10.40828550215472,3.706679858138162,2.625504701915665,0.6469950213930719,0.3928336230463079,0.6071663769536921,,186564839.0,1.1662035336902095,1.1997151298449318,for-profit
NORTH DAKOTA STATE HOSPITAL (354003),Psychiatric,Voluntary Nonprofit-Other,,469.13,,,,,,23175292.0,,9965.0,24829627.0,151490.0,,,-33637.0,23957341.0,,23374475.0,ND,,1158691.0,,,32543.0,39420.0,263414.0,,,,3587.0,2.0,,,2012-07-01 00:00:00,8144843.0,32543.0,,,108.0,,2013-06-30,108.0,450366.0,35462.0,2012,2012,,,151490.0,-0.0041298524722944326,-21875840.0,-2.685851648705813,,,,,,,,,,0.3514451080055431,inf,non-profit
NORTH FLORIDA REGIONAL MED CTR (100204),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,1472.77,26564662.0,-476948772.0,13861206.0,105494.0,,135652362.0,,21597668.0,260037774.0,34499.0,97466046.0,53497313.0,93829167.0,81944301.0,0.103866,2503582031.0,FL,21972331.0,9145270.0,254847955.0,106486616.0,104287.0,122275.0,13755157.0,112297431.0,,2937225.0,55706.0,1.0,8408822.0,85590678.0,2012-03-01 00:00:00,358005429.0,24102.0,,,287.0,,2013-02-28,335.0,57319303.0,907569.0,2012,2012,135652362.0,26470037.69403,34499.0,0.26208867072795144,91836102.0,0.256521534482093,2.1577275479733187,7.760719409868645,1.60576396567741,0.0012986801789535286,0.0,0.0,1.0,,135652362.0,2.6391389263092964,3.188010854852058,for-profit
NORTH FULTON REGIONAL HOSPITAL (110198),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,548.5,10467070.0,25268278.0,13990142.0,-623.0,,123322566.0,,4749891.0,114060933.0,1805.0,17995074.0,20313194.0,28979710.0,41012021.0,0.131251,869027944.0,GA,4819573.0,-955972.0,89187222.0,20269542.0,33437.0,61854.0,1999226.0,66323863.0,1290794.0,2266882.0,11247.0,1.0,4916547.0,39980089.0,2012-01-01 00:00:00,156785659.0,7387.0,,,141.0,28.0,2012-12-31,169.0,27702834.0,458778.0,2012,2012,98054288.0,11705912.074722001,1805.0,0.18483648431136165,28377289.0,0.18099416222755424,2.6466655902750245,9.105258491631373,2.4118334930405547,0.00017244558410328773,0.2576968179096869,0.2048958176883864,0.7951041823116136,21.984366986521476,98054288.0,1.271346064920511,2.3639403965357086,for-profit
NORTH GEORGIA MEDICAL CENTER (110205),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,258.76,2538391.0,4573138.0,1855128.0,,,15576689.0,,1399808.0,24367982.0,441.0,2800951.0,2789013.0,-1086075.0,11707054.0,0.4166,58492576.0,GA,1370372.0,556844.0,7893443.0,2594846.0,3367.0,14600.0,613649.0,7623019.0,,1527913.0,1867.0,2.0,2559862.0,6770038.0,2012-07-01 00:00:00,25855301.0,844.0,,,35.0,5.0,2013-06-30,40.0,4547284.0,78870.0,2012,2012,11003551.0,3288408.3538,441.0,-0.042005892718092894,-2197876.0,-0.08500678448879787,1.7914040823498034,2.5754046559415,1.5185859861621003,0.00017373210037381948,0.41560565312052444,0.2935885797039409,0.7064114202960591,,11003551.0,1.6598714271049515,3.391740332799905,for-profit
NORTH HAWAII COMMUNITY HOSPITAL (120028),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,298.35,6980326.0,15684760.0,3796399.0,-1387.0,,161024363.0,,1630042.0,51081328.0,2311025.0,3964443.0,2680822.0,-27829581.0,23808202.0,0.414112,123351595.0,HI,1475066.0,2510527.0,22073523.0,3502066.0,7993.0,12078.0,1203955.0,15239221.0,629481.0,116272.0,1542.0,1.0,1206928.0,22788541.0,2012-01-01 00:00:00,47055240.0,1976.0,,,29.0,4.0,2012-12-31,33.0,15705480.0,367393.0,2012,2012,145339603.0,9140910.756576,2311025.0,-0.5914236331596651,-34448252.0,-0.7320811029759916,2.249963683644575,-1.472615319112603,2.0248527074523452,0.33107694397081167,0.10791800497762472,0.09740612977925582,0.9025938702207442,-50.736598880665184,145339603.0,0.29222435116852474,3.087772006193755,non-profit
NORTH HILLS HOSPITAL (450087),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,666.24,12709282.0,34917092.0,5727276.0,3507.0,,94989448.0,,4456053.0,113322369.0,-544.0,19570697.0,24716177.0,14167131.0,43376922.0,0.134438,842933627.0,TX,4589177.0,7701681.0,51143217.0,21389695.0,34025.0,62415.0,3888411.0,45817243.0,,380135.0,11529.0,1.0,3618763.0,43562204.0,2012-06-01 00:00:00,144675068.0,7708.0,,,151.0,20.0,2013-05-31,171.0,22709060.0,644943.0,2012,2012,60072356.0,6875591.807046,0.0,0.09792379015850886,11745889.0,0.08118806621193363,1.7868090423990908,4.7245672886949865,1.4301127317813862,0.0,0.5812505838792139,0.36758916632508487,0.6324108336749151,,60072356.0,1.5230646250307718,3.157655470452467,for-profit
NORTH KANSAS CITY HOSPITAL (260096),General Short Term (Acute Care Hospitals),Governmental-City-County,,2321.98,52582105.0,137320923.0,12769039.0,35207.0,,689714298.0,,21659792.0,335072424.0,15529775.0,69301019.0,32900000.0,10230435.0,139437993.0,0.287072,1167208132.0,MO,21777341.0,27658619.0,63041194.0,75821111.0,75379.0,140525.0,7375439.0,189488480.0,2893731.0,10867857.0,34991.0,1.0,20048874.0,138111597.0,2012-07-01 00:00:00,415947453.0,19066.0,3412003.0,,252.0,14.0,2013-06-30,385.0,87206284.0,7510404.0,2012,2012,552393375.0,18097361.643968,18941778.0,0.024595498604964412,42984172.0,0.10334038996988401,1.658478373963918,4.719261239161118,1.3753812442464979,0.2953433492249882,0.24859263201699333,0.19909826923727192,0.8009017307627281,24.41235588242307,552393375.0,0.6030721042120545,2.1951068107148255,govt
NORTH LINCOLN HOSPITAL (381302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,487.0,5252016.0,9581415.0,5285316.0,,,16727781.0,,4736740.0,37478198.0,3136420.0,,3432183.0,-337024.0,22275161.0,0.538627,69581034.0,OR,4942790.0,1700226.0,9905832.0,,3183.0,9150.0,738658.0,11078542.0,,814384.0,1474.0,2.0,2558528.0,,2012-01-01 00:00:00,40966922.0,1069.0,,,21.0,4.0,2012-12-31,25.0,13464987.0,90372.0,2012,2012,7146366.0,5335548.572664,3136420.0,-0.008226734730034149,-3411375.0,-0.08327145007379368,2.5637749389948548,2.6424020795062315,2.405925077151326,0.5971840146716993,1.3407394751402322,0.5727845791381415,0.4272154208618585,,7146366.0,2.449035051331674,3.697862227719135,non-profit
NORTH MEMORIAL HEALTH CARE (240001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,25.16,3545.42,79004449.0,278591164.0,55518596.0,-626.0,,585725547.0,,13776224.0,414920921.0,10055823.0,72436542.0,19779437.0,-4583386.0,305869244.0,0.289604,1432716959.0,MN,13852941.0,6564351.0,223847247.0,81375651.0,84093.0,135786.0,5351746.0,221973300.0,3999553.0,6335.0,28263.0,1.0,5713288.0,176287508.0,2012-01-01 00:00:00,565989210.0,20297.0,,,303.0,68.0,2012-12-31,371.0,110611427.0,5005654.0,2012,2012,307134383.0,64827058.12018799,10055823.0,-0.00809800950092317,-96657464.0,-0.17077616020277137,1.400065798826089,2.878897832703067,1.2689668527401539,0.12728173067823054,0.9070660252323491,0.47563430590812183,0.5243656940918782,-22.52579550764798,307134383.0,0.9663044627281726,2.549807611996578,non-profit
NORTH METRO MEDICAL CENTER (040074),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,237.36,5178434.0,15698714.0,,,,14974681.0,,564281.0,4690680.0,-673174.0,686687.0,,-706036.0,2324913.0,0.383935,12217366.0,AR,564273.0,116253.0,,799284.0,826.0,2000.0,1302823.0,4991051.0,,,542.0,1.0,-325.0,1880686.0,2012-04-12 00:00:00,4216661.0,299.0,,,25.0,,2012-06-30,25.0,5909537.0,288837.0,2012,2012,-724033.0,,0.0,-0.16743959260656713,-881999.0,-0.20917000441818775,1.141182257029828,0.8274731318386987,0.833819065763897,0.0,-21.682318347368145,1.0483504790519411,-0.04835047905194107,,-724033.0,0.28158603178258024,0.8448443023323143,non-profit
NORTH METRO MEDICAL CENTER (040074),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,218.91,9382196.0,19501007.0,,-7626.0,,14596526.0,,2259855.0,26723131.0,-378653.0,3159554.0,,-4072452.0,13745059.0,0.384781,69450177.0,AR,2248410.0,350529.0,,3471731.0,4084.0,17155.0,1179455.0,5156273.0,,,2322.0,1.0,-36741.0,11035582.0,2012-07-01 00:00:00,23955996.0,1324.0,,,47.0,,2013-06-30,47.0,6356007.0,398932.0,2012,2012,-4904481.0,,0.0,-0.16999718984758555,-5184037.0,-0.21639830796431925,0.6774540843103256,0.11551890410304794,0.5092219348220821,0.0,-3.9761611881053267,1.3360033065402,-0.33600330654020005,,-4904481.0,1.6412121624008342,4.645990621520622,non-profit
NORTH MISSISSIPPI MEDICAL CENTER (250004),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,23.02,3236.3,88208596.0,381733515.0,44033835.0,,,984087014.0,,44951632.0,423992060.0,15716081.0,112127414.0,66299112.0,39518776.0,200934913.0,0.302878,1399876486.0,MS,44928299.0,35448055.0,143871927.0,121352679.0,114527.0,182090.0,12693223.0,124937255.0,3863096.0,21134560.0,60554.0,2.0,40628582.0,148500490.0,2011-10-01 00:00:00,603435824.0,21588.0,,,423.0,20.0,2012-09-30,487.0,176531664.0,3461700.0,2011,2012,602353499.0,43575641.505906,15716081.0,0.06548960871769523,58635547.0,0.09716948293079795,2.0012977420023783,2.794185988404123,1.8181531990374271,0.1781694949548908,0.633736693874505,0.3879062619151684,0.6120937380848316,24.354456114991706,602353499.0,0.6131935646089117,4.829911014132654,non-profit
NORTH MISSISSIPPI STATE HOSPITAL (254009),Psychiatric,Governmental-State,,94.35,94709.0,94709.0,,,,11107782.0,,,8122197.0,958984.0,,,-453713.0,4319791.0,,9008330.0,MS,,389005.0,,,16838.0,18250.0,118606.0,,,,2935.0,2.0,,,2012-07-01 00:00:00,8612445.0,513.0,,,50.0,,2013-06-30,50.0,1077590.0,,2012,2012,11013073.0,,958984.0,-0.052681091141946336,-6556564.0,-0.7612895060578035,11.377904950955031,5.3349840036321785,,10.125584685721526,0.008599688751722612,0.00852636466938224,0.9914736353306177,,11013073.0,0.7753523610744251,inf,govt
NORTH OAK REGIONAL MEDICAL CENTER (250126),General Short Term (Acute Care Hospitals),Proprietary-Other,,106.42,18702796.0,18827882.0,1378127.0,-1989.0,,18563761.0,,1204762.0,11857719.0,-26142.0,2144636.0,3057890.0,431441.0,5679629.0,0.347909,34082831.0,MS,1223757.0,526901.0,4299841.0,2072188.0,3265.0,10585.0,351863.0,8197402.0,,56571.0,1609.0,1.0,1110994.0,4778076.0,2012-04-01 00:00:00,14866064.0,902.0,,,29.0,,2013-03-31,29.0,9588018.0,25119.0,2012,2012,-264121.0,1495953.382469,0.0,0.02902187155927756,-2041130.0,-0.13730130584665853,0.5126515842871836,0.4613664716227456,0.492495132813297,0.0,-71.28506252815944,1.0142277742101937,-0.01422777421019372,,-264121.0,0.8008109994521045,1.8135092069414187,for-profit
NORTH OAKS MEDICAL CENTER (190015),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,1433.7,14332224.0,14332224.0,,,,73999856.0,,4753035.0,97877562.0,5355501.0,21993147.0,,65240936.0,44771152.0,0.144359,678016636.0,LA,4887874.0,,,22711045.0,34001.0,45682.0,4953819.0,57893639.0,12383.0,,13749.0,2.0,-94256.0,40010806.0,2012-01-01 00:00:00,144610728.0,6166.0,,,199.0,38.0,2012-06-30,251.0,73999856.0,,2012,2012,59667632.0,,5355501.0,0.45114865890171024,62144497.0,0.4297364231511233,5.1631802572999135,8.965117765393563,,0.3736685248569936,0.240200985351656,0.19367907959172245,0.8063209204082775,,59667632.0,1.9542028298001013,2.4978690318637597,govt
NORTH OAKS MEDICAL CENTER (190015),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,1468.49,22301133.0,22301133.0,11273407.0,-66532.0,,129604142.0,,10577984.0,194934933.0,6203483.0,39103822.0,83130600.0,78387911.0,96431684.0,0.134884,1445206768.0,LA,10879671.0,,143711080.0,41650643.0,64502.0,108448.0,4789726.0,61902028.0,24766.0,,23780.0,2.0,11025651.0,82431899.0,2012-07-01 00:00:00,243895730.0,11142.0,,,270.0,60.0,2013-06-30,344.0,128235809.0,,2012,2012,107303009.0,19384325.31472,6203483.0,0.32139927582988026,75342982.0,0.3089147235172998,5.750192557481272,6.568878002745421,,0.27816896119134393,0.20783324911233383,0.17207114414599498,0.827928855854005,,107303009.0,1.88185135317666,3.9400281037642255,govt
NORTH OKALOOSA MEDICAL CENTER (100122),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,476.78,-98351480.0,-96122325.0,4915166.0,23986.0,,74458703.0,,5996310.0,65111289.0,-1566533.0,19585036.0,15934996.0,10089633.0,25353488.0,0.079164,822484268.0,FL,6105489.0,8293498.0,121300940.0,22159763.0,21653.0,40150.0,2803161.0,21285689.0,,7358812.0,12323.0,1.0,8607324.0,25134470.0,2012-04-01 00:00:00,98383713.0,5921.0,,,90.0,20.0,2013-03-31,110.0,15759089.0,569233.0,2012,2012,74458703.0,9602667.61416,0.0,0.10255389527736161,7769359.0,0.07896997138134032,inf,inf,inf,,0.0,0.0,1.0,,74458703.0,1.32131918816797,4.6220591215064735,for-profit
NORTH OTTAWA COMMUNITY HOSPITAL (230174),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,416.84,7239175.0,29503137.0,1889178.0,2162.0,,48895543.0,,2348481.0,45843203.0,-1046498.0,2741760.0,4179677.0,-937717.0,23216699.0,0.36186,126687845.0,MI,2433602.0,2769461.0,10455488.0,3321620.0,5925.0,29565.0,1982830.0,7284833.0,201101.0,214030.0,1581.0,1.0,1671092.0,17273080.0,2012-07-01 00:00:00,53828884.0,1738.0,,,74.0,7.0,2013-06-30,81.0,11677163.0,757974.0,2012,2012,19392406.0,3783422.88768,0.0,-0.017420331433956535,-8171469.0,-0.1518045404768191,1.613051625357862,0.876773389232889,1.2344443945615349,0.0,1.5213757900902034,0.603391131171199,0.39660886882880103,-26.86216378834516,19392406.0,1.1008955151597355,7.3891719961185105,non-profit
NORTH RUNNELS HOSPITAL DISTRICT (451315),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,38.0,248136.0,248136.0,,,,5197531.0,,409088.0,4277844.0,2626514.0,,424030.0,318895.0,2160463.0,0.959392,4458912.0,TX,391917.0,214832.0,,,551.0,5475.0,100402.0,779705.0,,,402.0,2.0,386396.0,,2012-07-01 00:00:00,3296280.0,145.0,30523.0,,15.0,,2013-06-30,15.0,3667928.0,15850.0,2012,2012,4949395.0,,2657037.0,0.09674390525076754,-1018294.0,-0.30892217894110935,14.781926040558403,14.024397910823097,14.313424896024761,10.584977592932908,0.05013461241222412,0.04774112939393724,0.9522588706060627,,4949395.0,0.6342011235719421,4.227598899583817,govt
NORTH SHORE MEDICAL CENTER (220035),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,30.75,2693.81,102815000.0,325783000.0,48986368.0,,,314040000.0,,24461175.0,414048021.0,9565000.0,87487703.0,12578000.0,-8126000.0,194668078.0,0.317136,1305584233.0,MA,25025191.0,19434957.0,229230323.0,95339704.0,79377.0,129198.0,1821000.0,40297000.0,9081344.0,13246242.0,36399.0,1.0,16655117.0,185160353.0,2011-10-01 00:00:00,420171000.0,17384.0,,,313.0,40.0,2012-09-30,353.0,145475000.0,1691000.0,2011,2012,-11743000.0,72697187.714928,9565000.0,-0.01933974500857984,-19016000.0,-0.04525776410080658,1.4149200019452415,0.40593298643194087,1.380761562028887,0.09303117249428586,-27.74274035595674,1.0373933256909948,-0.03739332569099478,0.04613381014968709,-11743000.0,1.3379537638517387,10.426855597190858,non-profit
