Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
CORDOVA COMMUNITY MEDICAL CENTER (021307),General Short Term (Critical Access Hospitals),Proprietary-Other,,46.9,4404007.0,9495912.0,287576.0,,,6264966.0,,733033.0,8277400.0,96239.0,,387759.0,-1572734.0,3581371.0,1.006179,8226570.0,AK,594352.0,603254.0,316073.0,,447.0,4758.0,138786.0,997092.0,,137353.0,355.0,2.0,524042.0,,2016-01-01 00:00:00,7507157.0,81.0,,,13.0,,2016-12-31,13.0,2510568.0,28681.0,2016,2016,-3230946.0,318026.015067,96239.0,-0.20949794975647906,-3536656.0,-0.47110457394190636,0.5700644889983145,-0.1088560940071167,0.5320384368144737,0.02185259923519649,-2.939050049118741,1.5157164460270016,-0.5157164460270016,,-3230946.0,1.198275776756011,7.529051481708809,for-profit
CORNERSTONE BEHAVIORAL HEALTH HOSPIT (314027),Psychiatric,Governmental-County,,93.56,,,,,,,,,15222365.0,,,,,6519733.0,1.020406,14917954.0,NJ,,6122.0,,,15809.0,16104.0,,,,,2461.0,1.0,-233331.0,6519733.0,2016-01-01 00:00:00,13541376.0,303.0,,,44.0,,2016-12-31,44.0,,,2016,2016,,,0.0,,-2604099.0,-0.19230682317661071,,,,,,,,,,,inf,govt
CORNERSTONE HOSP OF SE ARIZONA (032004),General Long Term,Proprietary-Corporation,,74.46,10298744.0,10261789.0,,,,3436479.0,,253.0,13364898.0,,,,-2503200.0,5537781.0,,54757010.0,AZ,248.0,188093.0,,,8817.0,11680.0,107101.0,2378822.0,,,4122.0,1.0,,,2016-09-01 00:00:00,11898546.0,336.0,,,32.0,,2017-08-31,32.0,2203602.0,,2016,2016,-6825310.0,,0.0,-0.21037864626484615,-2525452.0,-0.212248790734599,0.21396803338348833,-0.012077006671881541,,0.0,-1.503490537426139,2.986134645373942,-1.9861346453739424,,-6825310.0,3.462423602763177,5.001864788538192,for-profit
CORNERSTONE HOSPITAL OF AUSTIN (452034),General Long Term,Proprietary-Corporation,,180.98,-9041550.0,-9040019.0,,,,12283467.0,,491835.0,30502893.0,2957272.0,,,-2135418.0,12758011.0,,131085181.0,TX,481988.0,-1360098.0,,,20497.0,43070.0,151031.0,4410600.0,,,14281.0,1.0,,,2016-09-01 00:00:00,30855649.0,930.0,,,112.0,6.0,2017-08-31,118.0,7242834.0,12261.0,2016,2016,12283467.0,,2957272.0,-0.06920671154899383,-2734959.0,-0.08863722166401361,inf,inf,inf,inf,0.0,0.0,1.0,,12283467.0,2.5119657992324154,6.995793996281685,for-profit
CORNERSTONE HOSPITAL OF BOSSIER CITY (192006),General Long Term,Proprietary-Corporation,,92.76,-8612685.0,-8212871.0,,,,2431730.0,,,12583384.0,300.0,,,-124138.0,5239041.0,,55820151.0,LA,,205787.0,,,10176.0,15695.0,78000.0,1518148.0,,,8247.0,1.0,,,2016-09-01 00:00:00,12633580.0,463.0,,,35.0,8.0,2017-08-31,43.0,1584342.0,35427.0,2016,2016,2431730.0,,300.0,-0.00982603505894608,-1818392.0,-0.14393323191051152,inf,inf,inf,inf,0.0,0.0,1.0,,2431730.0,5.195305399859359,8.32170513019811,for-profit
CORNERSTONE HOSPITAL OF HUNTINGTON (512003),General Long Term,Proprietary-Corporation,,76.76,-31356919.0,-31204296.0,,,,3563608.0,,6579.0,11405045.0,500.0,,,1840347.0,4543409.0,,58959424.0,WV,6448.0,148887.0,,,8493.0,10248.0,156461.0,2999895.0,,,6081.0,1.0,,,2015-11-01 00:00:00,14058861.0,361.0,,,28.0,,2016-10-31,28.0,2889742.0,14891.0,2015,2016,3563608.0,,500.0,0.13090299420415352,2025517.0,0.14407404696582463,inf,inf,inf,inf,0.0,0.0,1.0,,3563608.0,3.94511994585263,4.686451025785902,for-profit
CORNERSTONE HOSPITAL OF LITTLE ROCK (042010),General Long Term,Proprietary-Corporation,,83.79,12779300.0,12779300.0,,,,13858384.0,,2257.0,12747665.0,500.0,,,354411.0,5721607.0,,43561044.0,AR,2212.0,242511.0,,,8998.0,14600.0,97614.0,7626361.0,,,5415.0,1.0,,,2016-09-01 00:00:00,13934454.0,335.0,,,40.0,,2017-08-31,40.0,7585458.0,6445.0,2016,2016,1079084.0,,500.0,0.025434150487704792,353168.0,0.02534494713607006,0.5935738264224175,0.6245468844146393,0.585431048648987,3.912577371217516e-05,11.842729574342684,0.9221349329041539,0.07786506709584609,,1079084.0,1.0054890959869491,1.8271432469561826,for-profit
CORNERSTONE HOSPITAL OF SW LOUISIANA (192013),General Long Term,Proprietary-Corporation,,42.87,-11049178.0,-11331345.0,,,,1069973.0,,,7565916.0,500.0,,,-1064901.0,2786870.0,,26302119.0,LA,,34138.0,,,6520.0,8760.0,,1632085.0,,,5714.0,1.0,,,2016-09-01 00:00:00,6988976.0,283.0,,,24.0,,2017-08-31,24.0,772713.0,,2016,2016,1069973.0,,500.0,-0.15236867317901792,-1065643.0,-0.1524748403771883,inf,inf,,inf,0.0,0.0,1.0,,1069973.0,6.5319180951295035,4.282237751097522,for-profit
CORNERSTONE HOSPITAL OF WEST MONROE (192031),General Long Term,Proprietary-Corporation,,124.32,1286633.0,1286633.0,,,,13126866.0,,414360.0,17374785.0,500.0,,,-2881413.0,7220091.0,,97423808.0,LA,406071.0,658731.0,,,14262.0,17155.0,106277.0,9407997.0,,,12180.0,1.0,,,2016-09-01 00:00:00,15981317.0,591.0,,,47.0,,2017-08-31,47.0,7196115.0,9469.0,2016,2016,11840233.0,,500.0,-0.18029884520781359,-3070698.0,-0.1921429879652597,5.5929818370895195,5.072995951448471,5.503021452115716,0.0003886112045936953,0.10866618925489051,0.0980152459848375,0.9019847540151625,,11840233.0,1.217451065623737,1.6986949506892912,for-profit
CORNERSTONE MEDICAL CENTER (110236),General Short Term (Acute Care Hospitals),Proprietary-Other,,117.92,1458801.0,4188893.0,450411.0,,,11629786.0,,342297.0,7910845.0,55894.0,302507.0,6519739.0,-3821084.0,4581409.0,0.312379,25324522.0,GA,335412.0,373105.0,6527637.0,468327.0,788.0,4446.0,455267.0,2411491.0,116679.0,65202.0,237.0,1.0,2101832.0,5029583.0,2016-05-12 00:00:00,4173851.0,266.0,,,19.0,,2016-12-31,19.0,3147221.0,60377.0,2016,2016,7440893.0,2039096.718423,55894.0,-0.9154816499199421,-3986584.0,-0.9551332809915831,2.1574025518216673,-0.9279531615347124,1.8039314478122788,0.038315027203847545,0.56295568287301,0.36018659328727115,0.6398134067127289,-30.96940323451521,7440893.0,0.3588931902960209,1.7308175730284707,for-profit
CORNERSTONE REGIONAL HOSPITAL (450825),General Short Term (Acute Care Hospitals),Proprietary-Other,,72.37,983818.0,9986732.0,583718.0,25677.0,,9842518.0,,1154667.0,13847846.0,1046298.0,2295492.0,224001.0,1290552.0,3934097.0,0.176908,78277265.0,TX,1131575.0,900874.0,9200190.0,2534029.0,1622.0,5124.0,443985.0,2358393.0,,,521.0,1.0,73137.0,3864203.0,2016-01-01 00:00:00,16578143.0,733.0,,,14.0,,2016-12-31,14.0,4020530.0,171854.0,2016,2016,-144214.0,1627587.21252,1046298.0,0.07784659596674971,-58888.0,-0.003552146944323016,4.086660337582765,4.772471127789896,3.4606919165943295,1.0635076812987767,-69.24939326279002,1.0146521449084471,-0.014652144908447209,,-144214.0,1.6843396171589424,7.029423425188253,for-profit
CORNERSTONE SOUTH HOUSTON (452055),General Long Term,Proprietary-Corporation,,84.29,6810468.0,7278457.0,,,,4626949.0,,2751.0,15745825.0,500.0,,,-1222826.0,6904879.0,,57879418.0,TX,2696.0,278473.0,,,9394.0,12775.0,76701.0,6953697.0,8879.0,,6056.0,1.0,,,2016-09-01 00:00:00,15639656.0,419.0,,,19.0,16.0,2017-08-31,35.0,3459690.0,28221.0,2016,2016,-2651508.0,,500.0,-0.07818752535222002,-1236040.0,-0.07903242884626106,0.5079959262711461,0.8415531796052782,0.4925899365506159,7.341639370451487e-05,-2.745025472297274,1.5730575374831233,-0.5730575374831234,-107.84626647144948,-2651508.0,3.380122841207024,2.2491138167222413,for-profit
CORNING HOSPITAL (330277),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,537.1,15849813.0,84997316.0,21464973.0,77440.0,,221967745.0,,5111238.0,42188736.0,2193141.0,5406052.0,4962481.0,8625181.0,15057955.0,0.232616,181366255.0,NY,5034939.0,5209578.0,46199760.0,6237821.0,7294.0,13468.0,1873110.0,12881591.0,1086533.0,587900.0,3094.0,2.0,1758518.0,15994510.0,2016-01-01 00:00:00,52077859.0,2069.0,,,66.0,8.0,2016-06-30,74.0,21769863.0,3511020.0,2016,2016,136970429.0,10746803.372159999,2193141.0,0.16562088314728915,5002942.0,0.09606658368962519,1.3735091385620763,1.4952802913195253,1.0338123863038637,0.1383701498560267,0.6205523091411212,0.3829264292431317,0.6170735707568683,9.399180696766688,136970429.0,0.23461903890585545,4.042812646357115,non-profit
CORNING HOSPITAL (330277),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,533.6,16055831.0,78373218.0,10381576.0,155340.0,,230715605.0,,10743377.0,91187271.0,996844.0,10160665.0,9760393.0,12934182.0,29921539.0,0.238235,382762449.0,NY,10529032.0,10225579.0,57681426.0,11866921.0,14632.0,23725.0,1992635.0,16194270.0,2192177.0,103733.0,5781.0,2.0,2439428.0,30130748.0,2016-07-01 00:00:00,115547633.0,4099.0,,,57.0,8.0,2017-06-30,65.0,23547514.0,2640345.0,2016,2016,152342387.0,13741734.52311,996844.0,0.11193809569426662,2596475.0,0.022471035819487537,1.4666020089523861,1.4670622778727553,1.1780476513485973,0.062086104419011384,0.5144544439887239,0.33969621604052314,0.6603037839594769,5.849004893309254,152342387.0,0.5008227900319097,7.135093647320935,non-profit
CORONA REGIONAL MEDICAL CENTER (050329),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,773.67,20238058.0,111618765.0,30158363.0,-48658.0,,166466880.0,,6650046.0,133292358.0,-339031.0,16742408.0,12296622.0,6701894.0,66081446.0,0.182191,731607591.0,CA,6513809.0,10637225.0,234385436.0,18416435.0,27230.0,58560.0,1945537.0,49460106.0,,697550.0,6857.0,1.0,3060143.0,57872865.0,2016-01-01 00:00:00,176827900.0,6536.0,,,138.0,22.0,2016-12-31,160.0,40353587.0,459487.0,2016,2016,54848115.0,42702916.970276,0.0,0.03790065934165367,27216836.0,0.15391709113776728,1.993945614742284,3.8170660939898484,1.8751089160827585,0.0,2.0350519794527124,0.6705163513607031,0.3294836486392969,,54848115.0,1.062240729206915,3.5751621721150375,for-profit
CORPORACION DEL CENTRO CARDIOVASCULA (400124),General Short Term (Acute Care Hospitals),Governmental-Other,3.88,506.56,92385334.0,92385334.0,,,,30899013.0,,1778475.0,83074186.0,10706144.0,6114566.0,366835.0,-10059647.0,24226008.0,0.695165,119502835.0,PR,1746187.0,602430.0,,7519236.0,39356.0,57670.0,568456.0,-4722373.0,,,4658.0,1.0,154461.0,25134116.0,2016-07-01 00:00:00,76779963.0,4160.0,,,71.0,87.0,2017-06-30,158.0,16134483.0,2210050.0,2016,2016,-61486321.0,,10706144.0,-0.13101916967581764,-12150675.0,-0.1582532020756509,0.1746433367876334,0.006997831495635444,0.14456815191034542,0.1158857530352166,-1.5025347507781446,2.9899121373229622,-1.9899121373229625,,-61486321.0,2.484867817622524,inf,govt
CORPUS CHRISTI MEDICAL CENTER (450788),General Short Term (Acute Care Hospitals),Proprietary-Corporation,50.17,1323.25,19925439.0,-211767764.0,26750223.0,-241389.0,444529.0,92764345.0,,8561959.0,259985119.0,20962.0,44788744.0,43148308.0,17121662.0,94126865.0,0.104851,2479556880.0,TX,8189566.0,12522969.0,377475331.0,49164354.0,93147.0,140160.0,8126171.0,52581245.0,,23184186.0,20112.0,1.0,28071397.0,93653335.0,2016-09-01 00:00:00,305484029.0,18894.0,,,335.0,33.0,2017-08-31,384.0,10624166.0,5762726.0,2016,2016,92764345.0,39578665.930681,20962.0,0.05604765020301601,14431843.0,0.04724254504316493,0.5331960816522034,3.4992387871604738,-0.163847381229593,0.0010520219905819893,0.0,0.0,1.0,,92764345.0,3.2931190211066546,5.809752678925728,for-profit
CORPUS CHRISTI REHABILITATION HOSPIT (673053),Rehabilitation,Proprietary-Corporation,,88.9,44272733.0,60220405.0,,,,55152528.0,,358.0,10673880.0,35746.0,,,-647319.0,5491191.0,,19362420.0,TX,351.0,565129.0,,,8837.0,12810.0,70316.0,3138684.0,,,6233.0,1.0,,,2016-01-01 00:00:00,11424150.0,623.0,,,35.0,,2016-12-31,35.0,1860772.0,14273.0,2016,2016,-5067877.0,,35746.0,-0.056662333740365806,-692504.0,-0.06061755141520376,0.042029752263091594,0.057080528550157494,0.040119118013337916,0.0008074044130051786,-11.882767675695366,1.0918883899573923,-0.09188838995739235,,-5067877.0,0.20713737727489118,3.6397897972526065,for-profit
CORRIGAN MENTAL HEALTH CENTER (224028),Psychiatric,Governmental-State,,89.98,,,,,,,,284871.0,9787135.0,,,,-10205450.0,6699336.0,0.98712,9914835.0,MA,279141.0,71155.0,,,5255.0,5840.0,,,,,470.0,1.0,,6690184.0,2016-07-01 00:00:00,,127.0,,,16.0,,2017-06-30,16.0,,,2016,2016,,,0.0,,,,,,,,,,,,,,,govt
CORRY MEMORIAL HOSPITAL (391308),Critical Access Hospitals,Voluntary Nonprofit-Other,,146.58,4717389.0,37574831.0,2940909.0,,,37185828.0,,2806794.0,22001074.0,4032200.0,,1451670.0,184732.0,6589634.0,0.443713,49584016.0,PA,2895078.0,2714626.0,8973538.0,,2568.0,7300.0,248337.0,2007714.0,1495049.0,27282.0,1602.0,1.0,630217.0,,2016-07-01 00:00:00,23025783.0,451.0,,,20.0,,2017-06-30,20.0,6703929.0,296533.0,2016,2016,-389003.0,3981675.4665940003,4032200.0,0.008022832491733288,-2170462.0,-0.09426224506675843,1.4211100674546873,1.987711846532054,1.3056076147207702,0.8547524912615856,-96.59265095641936,1.0104610552170574,-0.010461055217057423,0.363977367965866,-389003.0,0.619208559777128,11.468656890373827,non-profit
CORTLAND REGIONAL MEDICAL CENTER (330175),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,599.44,17104601.0,52325728.0,8748733.0,125052.0,,76763056.0,,5065471.0,73368105.0,2632583.0,9131297.0,6175115.0,-10426209.0,36746074.0,0.454096,161569579.0,NY,4964299.0,5688091.0,38840223.0,10373200.0,13646.0,37698.0,629819.0,13382208.0,,2008530.0,5758.0,2.0,4780334.0,29931406.0,2016-01-01 00:00:00,73103501.0,2900.0,7970780.0,,91.0,12.0,2016-12-31,103.0,22289149.0,859366.0,2016,2016,24437328.0,17637189.903408,10603363.0,-0.14262256741985585,-11130570.0,-0.1522576873575453,1.3031083858664696,0.5439392593840686,1.2160449694208009,0.15391081031355247,2.141221331562927,0.681652486581566,0.318347513418434,,24437328.0,0.9523266113845181,5.4627383612629545,non-profit
CORYELL MEMORIAL HOSPITAL (451379),General Short Term (Critical Access Hospitals),Governmental-City-County,,290.87,43873058.0,52869309.0,2279566.0,,,122784969.0,,3512387.0,34145653.0,27816918.0,,3020650.0,15621937.0,13233188.0,0.358855,95151748.0,TX,2941793.0,904995.0,8420435.0,,3595.0,9125.0,918232.0,64175312.0,7039.0,2345613.0,2221.0,1.0,3426330.0,,2016-08-01 00:00:00,159889591.0,751.0,,,21.0,4.0,2017-07-31,25.0,98924818.0,189027.0,2016,2016,69915660.0,3021715.2019249997,27816918.0,0.09770452787011007,-1886870.0,-0.011801080909638452,2.2547965085998793,2.4686375861924192,2.2295587191574384,0.6340318926481031,0.7561869400932495,0.4305845367766473,0.5694154632233527,-139.49069470095185,69915660.0,1.302191891256657,2.4914501545391787,govt
COSHOCTON CTY MEM HOSP (360109),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,306.59,35339944.0,36263331.0,4294841.0,-6114.0,,39588482.0,,4384844.0,36056489.0,3613469.0,7266698.0,1951304.0,-3896333.0,16669873.0,0.394506,91396655.0,OH,4369279.0,4002274.0,28161972.0,6952626.0,4046.0,17024.0,1004089.0,20443492.0,,300644.0,2131.0,2.0,1056629.0,13848292.0,2016-01-01 00:00:00,40957428.0,1531.0,,,49.0,7.0,2016-10-30,56.0,20187545.0,453916.0,2016,2016,3325151.0,11110066.925832001,3613469.0,-0.09513129095899284,-7687558.0,-0.18769630749274588,0.5712387376731554,0.5704082326785803,0.5299821640917145,0.1022488603830272,10.905769692865077,0.9160071103509349,0.0839928896490651,,3325151.0,1.0345794011500618,2.0034457909636965,non-profit
COTEAU DES PRAIRIES (431339),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,100.01,1703119.0,8349056.0,2093511.0,,,13888039.0,,1484533.0,16370681.0,391751.0,,1099683.0,-1408913.0,8467382.0,0.639306,25606945.0,SD,1511721.0,1160109.0,4324531.0,,2199.0,9150.0,266434.0,3127052.0,,49345.0,1148.0,2.0,746770.0,,2016-01-01 00:00:00,15453294.0,438.0,,,25.0,,2016-12-31,25.0,4205370.0,85344.0,2016,2016,5538983.0,2764698.615486,391751.0,-0.09117234163797051,-2665996.0,-0.17251959355720534,2.4692167722866105,1.2388388597625886,2.2626674941680527,0.2300197461246102,1.5073265254650539,0.6011688187223553,0.3988311812776447,,5538983.0,1.1127052566600655,4.941809090478828,non-profit
COTTAGE GROVE COMMUNITY HOSPITAL (381301),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,98.3,,,5520047.0,,,,,4422253.0,24528310.0,,,929042.0,5708054.0,11408829.0,0.689175,35590847.0,OR,3630265.0,662363.0,7947285.0,,1288.0,5110.0,,,,185952.0,523.0,2.0,779238.0,,2016-07-01 00:00:00,31447549.0,460.0,,,14.0,,2017-06-30,14.0,,,2016,2016,,5477070.139874999,0.0,0.18151029830655482,3057966.0,0.09724020145417374,,,,,,,,,,,inf,non-profit
COTTAGE HOSPITAL (301301),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,181.84,7199013.0,16918004.0,1557824.0,,,32368096.0,,2892793.0,24037051.0,2140341.0,,1555567.0,-189820.0,13665616.0,0.507854,47330587.0,NH,3131654.0,1330316.0,6758972.0,,4874.0,9150.0,539719.0,3448441.0,305181.0,493625.0,3352.0,2.0,1244592.0,,2015-10-01 00:00:00,26960902.0,520.0,,,25.0,,2016-09-30,25.0,7130834.0,,2015,2016,15450092.0,3432570.966088,2140341.0,-0.007040565630927333,-1495909.0,-0.05548438253289894,0.9905293961825045,0.749958640163589,,0.2973103396257237,1.0950099196820318,0.5226752911261756,0.4773247088738244,-0.5426058634056511,15450092.0,0.8329468004543733,7.818287162227801,non-profit
COTTONWOOD SPRINGS (174020),Psychiatric,Proprietary-Corporation,,73.96,403766.0,3954688.0,,,,2396358.0,,2145.0,1387022.0,1051.0,,,-675593.0,556895.0,,2284755.0,KS,2103.0,104888.0,,,968.0,4104.0,,1067503.0,,,188.0,1.0,,,2015-11-05 00:00:00,696073.0,105.0,,,72.0,,2015-12-31,72.0,1072621.0,206504.0,2015,2016,-1558330.0,,1051.0,-0.9705777985929637,-678440.0,-0.9746678868452016,2.6565411649321637,0.9732394505728565,,0.002602992822575452,-2.537773128926479,1.6502909832337238,-0.6502909832337238,,-1558330.0,0.29047120672286864,0.6520571839142373,for-profit
COTTONWOOD SPRINGS (174020),Psychiatric,Proprietary-Corporation,,120.13,795298.0,5941745.0,,,,3228750.0,,76402.0,10713085.0,2001.0,,,-1100423.0,5284041.0,,26331619.0,KS,74875.0,323527.0,,,11259.0,26352.0,,2976627.0,,,4121.0,1.0,,,2016-01-01 00:00:00,9772261.0,1522.0,,,72.0,,2016-12-31,72.0,2088593.0,189425.0,2016,2016,-2712995.0,,2001.0,-0.11260679590936018,-1122739.0,-0.11489040253836855,2.6261766029840388,2.3616342553357357,,0.002516038013423899,-2.190105400120531,1.8402617111885404,-0.8402617111885404,,-2712995.0,3.0266391018195895,3.282998172092103,for-profit
COULEE MEDICAL CENTER (501308),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,150.49,7673493.0,7673493.0,7156809.0,,,6964532.0,,2569230.0,24671010.0,245098.0,,893442.0,-4257916.0,12822412.0,0.793762,31081108.0,WA,2411493.0,1638069.0,10938480.0,,6119.0,9150.0,471603.0,6873460.0,44935.0,123461.0,1123.0,2.0,816250.0,,2016-01-01 00:00:00,24273604.0,454.0,,,25.0,,2016-12-31,25.0,3591377.0,210218.0,2016,2016,-708961.0,8682549.76176,245098.0,-0.17541342439301555,-2175708.0,-0.08963267259365358,0.46802375398009743,0.7230983334447558,0.37916969494857167,0.03194086447983988,-10.82357562686805,1.1017959282834797,-0.10179592828347978,-11.964815845109603,-708961.0,3.485317319239828,3.53149709171218,govt
COVENANT CHILDRENS HOSPITAL (453306),Childrens,Voluntary Nonprofit-Church,8.05,385.3,12426532.0,18281486.0,,,,77720828.0,,2215871.0,82194540.0,9705929.0,,,17411932.0,32942724.0,,488013520.0,TX,2172978.0,3850802.0,,,21677.0,53139.0,1533212.0,108368636.0,,,319.0,1.0,,,2016-07-01 00:00:00,106223359.0,3338.0,18628072.0,,138.0,20.0,2017-06-30,204.0,63903055.0,,2016,2016,59439342.0,,28334001.0,0.16391810769230147,3204240.0,0.030165116507001065,5.142468952721483,10.903001497119229,,0.7810649825711631,0.3075654168580803,0.23521990784761068,0.7647800921523893,,59439342.0,1.3667296364881754,0.980203894049197,non-profit
COVENANT HOSPITAL LEVELLAND (450755),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,137.59,2608313.0,2608313.0,2033020.0,4903.0,,9482952.0,,517638.0,24298183.0,1338653.0,1099781.0,911492.0,-2952191.0,9413583.0,0.533146,45575143.0,TX,507671.0,951382.0,9745540.0,1073222.0,2195.0,17520.0,352447.0,3539630.0,,2176114.0,519.0,2.0,2641838.0,9470162.0,2016-07-01 00:00:00,17819428.0,683.0,4201649.0,,48.0,,2017-06-30,48.0,7135540.0,5844.0,2016,2016,6874639.0,5195795.66884,5540302.0,-0.16567260183660215,-4988479.0,-0.27994607907728575,2.7356916136982026,0.7384435840330512,2.5983265812040197,0.5132255983081785,0.3794109043398497,0.2750528527403703,0.7249471472596297,,6874639.0,1.8791013599984479,5.034262903184796,non-profit
COVENANT HOSPITAL PLAINVIEW (450539),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,275.48,3553443.0,5793556.0,3252481.0,-84.0,,38403561.0,,2920762.0,39327563.0,4187357.0,5402542.0,5295453.0,1298645.0,15206948.0,0.210563,186773620.0,TX,2863783.0,2280031.0,26149798.0,5231855.0,8321.0,17885.0,370174.0,16841982.0,,3861317.0,2228.0,1.0,5059894.0,13543953.0,2016-07-01 00:00:00,41793275.0,1897.0,4384409.0,,44.0,5.0,2017-06-30,49.0,15513664.0,5844.0,2016,2016,32610005.0,5506179.916274,8571766.0,0.031073061395643198,-3102021.0,-0.07422297008310548,4.365811974470957,6.283478868241309,4.259994039583582,1.1783943065922262,0.17766191694849479,0.15085986427144088,0.8491401357285592,,32610005.0,1.088265616826523,2.4814938645582214,non-profit
COVENANT MEDICAL CENTER (160067),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,13.64,1688.51,48564382.0,63900628.0,25692160.0,-53652.0,221698.0,200143588.0,,26043137.0,217381753.0,25551758.0,19684803.0,4429170.0,-879732.0,129900050.0,0.274323,792430932.0,IA,25485399.0,2804364.0,119908566.0,22668043.0,33742.0,78475.0,3455699.0,33284760.0,,5002020.0,10771.0,1.0,6217043.0,75022565.0,2016-07-01 00:00:00,283977069.0,7352.0,,,203.0,12.0,2017-06-30,215.0,77836161.0,3684506.0,2016,2016,136242960.0,32893677.550817996,25551758.0,-0.003097898020772938,2425353.0,0.008540664950661914,1.6027417171704152,1.2640155495029257,1.4557161666342218,0.5261419366975575,0.4690196689795935,0.31927392048152947,0.6807260795184705,,136242960.0,1.4188666838529946,8.531744528126385,non-profit
COVENANT MEDICAL CENTER (230070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,59.67,3800.01,65881093.0,306524359.0,46084868.0,-139685.0,,682673908.0,,33185554.0,403405806.0,25806326.0,102826446.0,14110783.0,38666551.0,263426732.0,0.213203,1892118430.0,MI,33626462.0,25831407.0,352061668.0,114256446.0,132484.0,167218.0,13949653.0,79623364.0,,3136713.0,53413.0,1.0,6734869.0,172731601.0,2016-07-01 00:00:00,591536353.0,25978.0,,,317.0,36.0,2017-06-30,458.0,123121665.0,7235258.0,2016,2016,376149549.0,75060603.802604,25806326.0,0.06536631401248809,-4855952.0,-0.008209050847632352,1.8688467266321767,2.1872169151777734,1.5472838922086494,0.39171065361650875,0.8149002433072171,0.449005528712839,0.5509944712871611,,376149549.0,0.8664991382679298,7.429180623416012,non-profit
