Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
PROVIDENCE HOSPITAL (090006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,112724132.0,11175.0,45382406.0,52073.0,1215.94,1.0,2013-07-01 00:00:00,179894341.0,76791449.0,72971310.0,50058396.0,,201.0,0.386064,82576274.0,175559132.0,178570626.0,13262775.0,2741778.0,,13051709.0,,3713427.0,703247.0,29280292.0,1596205.0,81146.0,222.0,,6308650.0,-11965416.0,10622702.0,DC,-130250.0,40186234.0,454741385.0,39608457.0,138074732.0,54.63,4155583.0,18725.0,2014-06-30,12.0,2013,2013,67170209.0,53305683.334848,10622702.0,-0.06700663075460127,-21671661.0,-0.12136184704868537,1.3724669822281828,2.44630743436575,1.2548101979310862,0.3627935814301306,1.678186411478934,0.6266129961253201,0.37338700387468,,67170209.0,0.9926417085015475,2.4471347163700363,non-profit
PROVIDENCE HOSPITAL (230019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,250250231.0,32878.0,156050082.0,139141.0,3420.45,1.0,2013-07-01 00:00:00,967648941.0,201674466.0,251457255.0,36847556.0,20299043.0,434.0,0.320775,234797400.0,510607306.0,628302419.0,37963383.0,7721499.0,,38298097.0,,6573851.0,,68465904.0,40092114.0,188705.0,517.0,,19198554.0,77129767.0,13585506.0,MI,250426.0,141433910.0,1591793742.0,143992211.0,163966729.0,173.54,18508178.0,60856.0,2014-06-30,53.0,2013,2013,717398710.0,52596427.49497499,13585506.0,0.12275898463475436,24472544.0,0.03895026226216073,2.0657568473790984,4.4858861280791675,,0.19842732230629717,0.34883005435011166,0.25861675696289527,0.7413832430371047,2.151387038295352,717398710.0,0.6493082277863,2.4986450241811475,non-profit
PROVIDENCE HOSPITAL (420026),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,89954791.0,10526.0,56895770.0,51423.0,1370.0,1.0,2013-01-01 00:00:00,257291617.0,74410695.0,55363905.0,12797897.0,,273.0,0.301389,82160324.0,217579989.0,249031837.0,23194216.0,3745728.0,,23241295.0,,35238916.0,1901145.0,58901042.0,22683921.0,114610.0,314.0,,14503351.0,20044768.0,17484331.0,SC,57241.0,64783353.0,721923625.0,51230084.0,43324675.0,,41799880.0,27622.0,2013-12-31,18.0,2013,2013,167336826.0,13057580.473575002,17484331.0,0.08049078479873238,4962462.0,0.01992701840769058,1.0998676899468094,1.5772209428824706,1.0039971788614537,0.2968424735168522,0.5375672118939319,0.34962192724685626,0.6503780727531437,,167336826.0,0.9678972051390232,4.498090172649491,non-profit
PROVIDENCE LTTL CO MARY MC SAN PEDRO (050078),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,291528936.0,5777.0,15900667.0,24289.0,630.98,1.0,2013-01-01 00:00:00,362573319.0,46980213.0,37504224.0,41784233.0,1689753.0,126.0,0.162877,63292501.0,125968366.0,178034508.0,4212341.0,1756963.0,,4382864.0,,11956389.0,746026.0,263931051.0,,50370.0,138.0,,6335012.0,9507686.0,137645.0,CA,-13134.0,276569596.0,773394799.0,14111656.0,298743585.0,,11887095.0,7506.0,2013-12-31,12.0,2013,2013,71044383.0,48658458.894044995,137645.0,0.05340361319166282,2014912.0,0.011317536261003963,1.047885782866829,0.178643455634934,1.0384022871185399,0.0005215187810546778,4.103476217113463,0.8040551268473233,0.19594487315267675,4.941505652009495,71044383.0,0.4910303617790475,4.747052172043341,non-profit
PROVIDENCE LTTL CO MARY MC TORRANCE (050353),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,706207024.0,17679.0,61038440.0,72855.0,1569.05,1.0,2013-01-01 00:00:00,886668569.0,116810672.0,104386125.0,15385734.0,8986502.0,265.0,0.169503,125051250.0,305853841.0,331686566.0,11472142.0,5958638.0,,11808446.0,,41716722.0,1099684.0,572364822.0,12788711.0,119355.0,327.0,,18714278.0,19055636.0,257915.0,CA,83112.0,695536873.0,1804420309.0,54948069.0,250229163.0,,43699715.0,21661.0,2013-12-31,28.0,2013,2013,180461545.0,42414593.815988995,257915.0,0.05745073196603326,6484873.0,0.019551207871349244,1.215198499742879,0.21612033312557424,1.2028666412346354,0.00045061294839674826,3.913338013370106,0.7964723783955401,0.20352762160445997,2.804111210346362,180461545.0,0.37408179064481983,3.177496683587019,non-profit
PROVIDENCE MEDFORD MEDICAL CENTER (380075),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,26699371.0,6380.0,25508741.0,25035.0,671.72,1.0,2013-01-01 00:00:00,98126151.0,45833022.0,74093027.0,3956540.0,121077.0,100.0,0.353421,56587584.0,148126644.0,150805511.0,9212397.0,2704207.0,,9157076.0,,14397279.0,145687.0,23399311.0,2849478.0,41975.0,115.0,,6675908.0,8095283.0,-84662.0,OR,-22933.0,31115184.0,419121778.0,22771162.0,57698054.0,,15243670.0,9784.0,2013-12-31,15.0,2013,2013,71426780.0,20391703.942734,0.0,0.05368028625956514,1346878.0,0.008931225331679025,1.3297478716360494,3.5100607449509944,1.20795394360116,0.0,0.37380056891826846,0.2720923090114887,0.7279076909885113,66.26184989717288,71426780.0,1.5368534224887715,2.0353536237627328,non-profit
PROVIDENCE MEDICAL CENTER (170146),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,79142203.0,6144.0,23901408.0,24335.0,539.58,1.0,2013-04-01 00:00:00,123644567.0,30961827.0,101487812.0,369268.0,,135.0,0.217648,30848352.0,79414044.0,89521877.0,4296747.0,3336853.0,,4272138.0,,44849.0,59121.0,19142203.0,4253751.0,43450.0,158.0,,5208758.0,-1869740.0,278417.0,KS,26147.0,32937418.0,364873115.0,21235116.0,5538064.0,,970669.0,10607.0,2013-12-31,23.0,2013,2013,44502364.0,1205348.553472,278417.0,-0.020885844473524613,-3964719.0,-0.04428771081285528,1.7206701861849443,5.218651635864482,1.543262497007267,0.01454466865699836,1.7783819978642033,0.6400782898936432,0.3599217101063567,,44502364.0,0.7240259654918764,0.882094856868133,for-profit
PROVIDENCE MEDICAL CENTER (281345),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,6387213.0,362.0,,2311.0,137.27,2.0,2013-01-01 00:00:00,21013426.0,,4506863.0,298516.0,217937.0,25.0,0.734834,7570927.0,15203553.0,16869813.0,2427470.0,415724.0,,2332318.0,,121117.0,118780.0,1556164.0,391053.0,9125.0,25.0,,1142863.0,886040.0,384006.0,NE,,4839210.0,20689791.0,,721255.0,,408476.0,1459.0,2013-12-31,,2013,2013,14626213.0,530002.69667,384006.0,0.05252221823679966,-73035.0,-0.004329330740062145,3.10970437563136,3.7122751843636017,2.766229009281798,0.24676447983631544,0.43669629315530956,0.30395866909089453,0.6960413309091055,4.908886513074879,14626213.0,0.8028111646335062,3.7431386310167403,non-profit
PROVIDENCE MEMORIAL HOSPITAL (450002),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,21386762.0,17022.0,37596211.0,79148.0,1109.3,1.0,2013-06-01 00:00:00,184945781.0,79407646.0,109893343.0,46807637.0,51495.0,428.0,0.119455,76217384.0,218295264.0,310060916.0,9378852.0,4531418.0,,9152351.0,,212213.0,1303282.0,20372701.0,21772460.0,181770.0,498.0,,9687950.0,61655141.0,1600.0,TX,-4002.0,83804042.0,1827424224.0,33697286.0,439971477.0,3.06,2675431.0,16121.0,2014-05-31,12.0,2013,2013,163559019.0,52556792.785035,1600.0,0.19884847724567775,58318069.0,0.18808584375078088,4.11354596526008,8.42058615595448,3.8271480055590077,7.853646897384887e-05,0.13075868350616604,0.1156380096067182,0.8843619903932818,1320.6334401398194,163559019.0,1.67649629163479,2.821471324245728,for-profit
PROVIDENCE MILWAUKIE HOSPITAL (380082),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,8318139.0,2793.0,8767433.0,8865.0,358.4,1.0,2013-01-01 00:00:00,36519770.0,24387254.0,25811684.0,1953596.0,4392.0,45.0,0.417181,26960681.0,66495733.0,80734439.0,2585472.0,1324843.0,,2515770.0,,8468410.0,163978.0,8104027.0,2443690.0,21159.0,51.0,,3827722.0,5587738.0,166071.0,OR,4636.0,16086895.0,159393090.0,7993539.0,21492515.0,16.4,9415863.0,2481.0,2013-12-31,6.0,2013,2013,28201631.0,8966268.900215,166071.0,0.06921133123870471,3228610.0,0.03999049278090605,1.9850495315477108,3.89330687076931,1.801335805026316,0.020492404578612584,0.2949524089581911,0.22777084850205792,0.772229151497942,1606.6329690346083,28201631.0,2.210705023607761,3.1278253290254137,non-profit
PROVIDENCE MOUNT CARMEL HOSPITAL (501326),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,34333668.0,1066.0,,4385.0,196.16,2.0,2013-01-01 00:00:00,65006487.0,,9979109.0,7899013.0,1364499.0,25.0,0.447542,14251151.0,35726855.0,43319145.0,5112822.0,420396.0,,3823147.0,,1299982.0,29778.0,5097553.0,1069782.0,9125.0,25.0,,2078625.0,5106305.0,15722.0,WA,,35098355.0,79829079.0,,15226698.0,2.08,1724776.0,2132.0,2013-12-31,,2013,2013,30672819.0,6814586.876316,15722.0,0.11787640314692269,4588809.0,0.10593027632470585,6.88533400241253,2.962428443608139,6.7970222183074895,0.003084224921251432,1.1193515666101639,0.5281575667979105,0.4718424332020895,4.886360488355066,30672819.0,0.6663818797037901,4.340983248103614,non-profit
PROVIDENCE NEWBERG MEDICAL CENTER (380037),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,7559709.0,2371.0,5110669.0,8100.0,341.0,1.0,2013-01-01 00:00:00,62208522.0,23800651.0,26877062.0,4268062.0,,36.0,0.466849,24543755.0,65098513.0,83630999.0,2565175.0,687318.0,,2550237.0,,8238281.0,,7559709.0,1273747.0,14600.0,40.0,,4171503.0,14027919.0,44860.0,OR,1940.0,15000078.0,139442337.0,4491133.0,16885137.0,,8788931.0,1729.0,2013-12-31,4.0,2013,2013,54648813.0,7882809.323313001,44860.0,0.1677358774585486,9443551.0,0.11291926573781572,1.9842136780661794,5.416275811674762,,0.0059340908492641715,0.138332537982115,0.12152208020631,0.87847791979369,,54648813.0,1.3443656320913717,3.111612385312055,non-profit
PROVIDENCE PORTLAND MEDICAL CENTER (380061),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,147139509.0,19652.0,62653051.0,90174.0,2574.06,1.0,2013-01-01 00:00:00,422007233.0,167735155.0,181001939.0,29652524.0,3985970.0,305.0,0.421003,195424301.0,470703359.0,594299857.0,14922532.0,10733439.0,,14895233.0,,,626527.0,65868119.0,12264108.0,124465.0,341.0,,30186437.0,40404329.0,708219.0,OR,15330.0,108837216.0,1118052312.0,55861770.0,145943808.0,32.81,4787811.0,20525.0,2013-12-31,22.0,2013,2013,274867724.0,61442780.999424,708219.0,0.06798643567568619,-13391263.0,-0.022532839007565166,1.652350448932662,3.372109153443413,1.4798851322898716,0.01075207567412089,0.5353102461749929,0.3486658462083753,0.6513341537916247,4.213572605915248,274867724.0,1.4082693625300968,3.2833894503196457,non-profit
PROVIDENCE SEASIDE HOSPITAL (381303),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,4742269.0,841.0,,3511.0,195.82,2.0,2013-01-01 00:00:00,22318030.0,,16269956.0,2865571.0,,25.0,0.60848,21192318.0,45490705.0,47709939.0,5388674.0,537122.0,,4483003.0,,4469053.0,12780.0,4711667.0,815197.0,9125.0,25.0,,2720803.0,-1840983.0,-7428.0,OR,,9702711.0,74761277.0,,7087815.0,,4741688.0,1877.0,2013-12-31,,2013,2013,17575761.0,4312793.6712,0.0,-0.038586991276597524,-2577558.0,-0.05402559831401168,2.059294725200232,3.06146104977283,1.9425840153813927,0.0,0.26981870088014964,0.21248600346894417,0.7875139965310558,,17575761.0,2.137730749533001,2.932395084534955,non-profit
PROVIDENCE SEWARD MEDICAL & CARE CEN (021302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,4259150.0,78.0,,546.0,75.19,1.0,2013-01-01 00:00:00,2883824.0,,3187269.0,10481239.0,,6.0,0.762516,9022301.0,18335101.0,21328605.0,1159355.0,,,1217327.0,,304340.0,,4010039.0,1246825.0,2190.0,6.0,,2251237.0,4851418.0,61287.0,AK,,2324564.0,24045523.0,,14194551.0,,1229129.0,450.0,2013-12-31,,2013,2013,-1375326.0,10823572.250316,61287.0,0.22746063326692018,4577066.0,0.21459753228117825,0.579686132728385,2.0199239957516624,,0.015283392505658923,-3.0968294062644057,1.476910518811134,-0.4769105188111341,,-1375326.0,7.3959454529818744,6.6918120183768615,non-profit
PROVIDENCE ST JOSEPH MEDICAL CENTER (050235),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,677318119.0,18061.0,85307526.0,81225.0,1717.27,1.0,2013-01-01 00:00:00,1036478586.0,132310389.0,148806703.0,22166000.0,2260413.0,257.0,0.146618,142203795.0,327362518.0,360633146.0,17868193.0,4964457.0,,18476488.0,,29573451.0,621893.0,638760731.0,12177843.0,114975.0,315.0,,23585476.0,7631230.0,-101439.0,CA,80028.0,764857849.0,2232763083.0,77824156.0,340155869.0,,31155035.0,32067.0,2013-12-31,38.0,2013,2013,359160467.0,49872973.201042,0.0,0.021160645061727077,-13882749.0,-0.03849548815460241,1.1974090013369967,0.24491428700553602,1.1886633948385283,0.0,1.8858370595670264,0.6534800893609586,0.3465199106390414,4.292457617258439,359160467.0,0.3479407590963968,2.4235006806111414,non-profit
PROVIDENCE ST JOSEPHS HOSPITAL (501309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,9565779.0,317.0,,2278.0,102.09,2.0,2013-01-01 00:00:00,10388155.0,,4155139.0,1990244.0,204100.0,23.0,0.520006,8731733.0,19307189.0,18224579.0,2525140.0,123194.0,,1956564.0,,692008.0,,4091345.0,617181.0,8395.0,23.0,,677106.0,-1031685.0,12218.0,WA,,4078243.0,37128802.0,,5617381.0,,981381.0,1686.0,2013-12-31,,2013,2013,822376.0,2921071.824286,12218.0,-0.05660953814077132,-1459874.0,-0.08010467621776064,0.9967976301191906,0.7687479300816724,,0.0029863040149388526,11.631880064593325,0.9208352204987315,0.07916477950126852,-3.835218030377266,822376.0,1.7543614818993363,4.386033535821546,non-profit
PROVIDENCE ST. PETER HOSPITAL (500024),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,106440700.0,19721.0,83946936.0,87933.0,1678.75,1.0,2013-01-01 00:00:00,252628182.0,126517459.0,62145522.0,37937073.0,3388201.0,255.0,0.224592,133348419.0,319175242.0,371993025.0,14165161.0,5724455.0,,13920590.0,35.0,22262173.0,964524.0,34851966.0,5768195.0,113880.0,312.0,,15210382.0,29876099.0,9711.0,WA,-205539.0,72561360.0,1421135847.0,74373786.0,193028260.0,19.38,23508277.0,30063.0,2013-12-31,57.0,2013,2013,146187482.0,43352602.96992,9746.0,0.08031359996602087,12896526.0,0.034668730683861615,2.081987569940818,2.640635308779998,1.8900621273416829,0.00027863564425605145,0.7281109062402484,0.4213334361880497,0.5786665638119504,8.295525560614616,146187482.0,1.4724921901231114,5.985837965927779,non-profit
PROVIDENCE VALDEZ MEDICAL CENTER (021301),General Short Term (Critical Access Hospitals),Governmental-City,,2309213.0,176.0,,1028.0,81.32,2.0,2013-01-01 00:00:00,12704786.0,,4913448.0,4430866.0,,11.0,0.92294,5496778.0,13622082.0,13153638.0,965989.0,244638.0,,1209397.0,,138754.0,7324.0,2309206.0,804932.0,4015.0,11.0,,1657564.0,1522899.0,7561038.0,AK,,11852334.0,14759439.0,,5533707.0,,877021.0,244.0,2013-12-31,,2013,2013,10395573.0,5107279.5385799995,7561038.0,0.11577777950100193,450088.0,0.03421775785527928,5.132644727235249,6.061557522369161,5.023532764075617,3.2743020761248673,0.22213426811586048,0.1817592992121237,0.8182407007878764,,10395573.0,1.0353293632808926,2.677068730553371,govt
PROVIDENT HOSPITAL (140300),General Short Term (Acute Care Hospitals),Governmental-Other,,54106243.0,1409.0,1335822.0,5703.0,376.0,1.0,2012-12-01 00:00:00,174141267.0,29286985.0,19929964.0,10524786.0,,102.0,0.962199,32740950.0,74007084.0,33948499.0,974000.0,338565.0,,957033.0,,17770582.0,,50738965.0,23657056.0,41245.0,113.0,,1910940.0,-3309782.0,114506579.0,IL,-20.0,150315972.0,76914532.0,1145897.0,18225880.0,9.42,40455006.0,744.0,2013-11-30,11.0,2012,2013,120035024.0,17536923.51012,114506579.0,-0.09749420732857733,-26348229.0,-0.7761235334734534,2.962535242884832,2.584462178130752,,2.2567779811827062,0.45075379832472895,0.3107031660680406,0.6892968339319594,,120035024.0,0.19494804181021608,1.7033898806841798,govt
PROVO CANYON HOSPITAL (464014),Psychiatric,Proprietary-Corporation,,11572635.0,1428.0,,12179.0,95.23,1.0,2013-01-01 00:00:00,6688557.0,,1725921.0,,,80.0,,4404761.0,7728825.0,9108563.0,,42878.0,,,,,15411.0,11572635.0,,29200.0,80.0,,857608.0,-723684.0,-70026.0,UT,,1714184.0,19476900.0,,,,,2596.0,2013-12-31,,2013,2013,-4884078.0,,0.0,-0.0794509518131455,-725851.0,-0.07968885981246437,0.1481239147350625,0.08660404480051431,0.14308711888001308,0.0,-2.369461544225952,1.7302140058012514,-0.7302140058012513,,-4884078.0,1.3618128693528364,5.277508646108368,for-profit
PROWERS MEDICAL CENTER (061323),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,4215401.0,653.0,,3316.0,166.0,2.0,2013-01-01 00:00:00,18336108.0,,5448615.0,2771037.0,133631.0,25.0,0.571725,10048321.0,19869143.0,23534275.0,2231835.0,511773.0,,2777426.0,,1422955.0,315791.0,2111962.0,1621507.0,9125.0,25.0,,873363.0,636498.0,4026479.0,CO,,8561153.0,34752949.0,,8102753.0,,2157787.0,2252.0,2013-12-31,,2013,2013,14120707.0,4632546.458925,4026479.0,0.027045575017713527,-1422068.0,-0.06042540082496699,4.053649166036132,4.787771749681102,3.6618031006239695,1.9065111019989942,0.29852619985670686,0.22989616989603245,0.7701038301039675,-4.106120585792219,14120707.0,1.2834934763691401,4.3193132566716494,govt
PSYCHIATRIC INSTITUTE OF WASHINGTON (094004),Psychiatric,Proprietary-Corporation,,22891861.0,4165.0,,32327.0,210.0,1.0,2013-01-01 00:00:00,24527705.0,16091520.0,2530607.0,,,124.0,0.697185,17046149.0,28241379.0,29125176.0,24225.0,,,23779.0,250000.0,,2098626.0,6805444.0,,45260.0,124.0,,1277757.0,-1072331.0,3219176.0,DC,,8584767.0,40507703.0,,,,-38383.0,4026.0,2013-12-31,,2013,2013,1635844.0,,3469176.0,-0.036818009271428954,-1560694.0,-0.05358573627160227,1.2614558285983986,0.6873103356665634,,0.47302953341471915,13.993914456390707,0.9333062754954041,0.06669372450459593,,1635844.0,1.1874399174321446,11.509165982706916,for-profit
PULASKI MEMORIAL HOSPITAL (151305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,6540921.0,541.0,,2636.0,178.42,2.0,2012-10-01 00:00:00,17085448.0,,3051101.0,1084384.0,,25.0,0.429439,9857633.0,15684405.0,19519901.0,1858206.0,466019.0,,2191744.0,500000.0,190675.0,,3077161.0,1813372.0,9125.0,25.0,,764638.0,-804357.0,4068561.0,IN,,8506103.0,36523048.0,,4789527.0,,853375.0,1548.0,2013-09-30,,2012,2013,10544527.0,2056809.6853530002,4568561.0,-0.04120702251512444,-1785955.0,-0.09149406034385113,2.7642697278432946,2.0523154297093975,,1.3221800874247398,0.6203143109216753,0.38283579101935167,0.6171642089806483,,10544527.0,1.1424869280571397,6.397658091292291,non-profit
PULLMAN REGIONAL HOSPITAL (501331),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,21938473.0,1258.0,,4269.0,322.59,2.0,2013-01-01 00:00:00,46771739.0,,11754030.0,3867903.0,846209.0,19.0,0.579435,23649014.0,45333782.0,48367331.0,4815348.0,1496141.0,,4818871.0,1824161.0,747461.0,592268.0,5313344.0,1512170.0,9125.0,25.0,,2392287.0,387904.0,7651125.0,WA,,20163932.0,78237939.0,,5605656.0,,1573268.0,1255.0,2013-12-31,6.0,2013,2013,24833266.0,3248113.2843600004,9475286.0,0.008019958761007508,-1669109.0,-0.03450901601330865,3.794960762939497,4.055653275978367,3.4019109246455717,1.4399829937606148,0.8834308382956958,0.46905403709705984,0.5309459629029402,0.8546092041091503,24833266.0,1.034114446760254,4.114957252959198,govt
PUNGO DISTRICT HOSPITAL CORPORATION (341310),Critical Access Hospitals,Voluntary Nonprofit-Other,,1732877.0,458.0,,1487.0,102.51,2.0,2012-10-01 00:00:00,10815496.0,,1670568.0,1682658.0,10820.0,25.0,0.707779,5070760.0,11106157.0,11431958.0,1773117.0,389939.0,,1965936.0,,329116.0,124137.0,1732877.0,715034.0,9125.0,25.0,,893774.0,-1086397.0,1613106.0,NC,,4294060.0,15691559.0,,2377378.0,,772503.0,1106.0,2013-09-30,,2012,2013,9082619.0,1682658.223462,1613106.0,-0.0950315772678661,-531194.0,-0.04646570604965484,2.4779946874475223,1.7260913498188273,2.1813342781974714,0.9308831498138644,0.1907904537226542,0.16022168562588346,0.8397783143741165,33.51016635859519,9082619.0,1.0569980331923752,6.843156339640171,non-profit
PUNXSUTAWNEY AREA HOSPITAL (390199),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,5064939.0,1406.0,3291119.0,6167.0,281.2,2.0,2013-07-01 00:00:00,22852326.0,12616174.0,9114432.0,2770191.0,,39.0,0.418258,15209752.0,25439309.0,28227710.0,2516645.0,750375.0,,2464446.0,,332103.0,788075.0,4688027.0,2315132.0,16060.0,44.0,,1843541.0,770967.0,662960.0,PA,-1182.0,7854905.0,60822067.0,3308330.0,9827386.0,,1230492.0,2831.0,2014-06-30,5.0,2013,2013,17787387.0,4110382.8135880004,662960.0,0.027312417479136635,-1953986.0,-0.06922226422192944,1.6755246930105139,2.250063619514137,1.3473589209277166,0.14141556778576575,0.28474890662692615,0.22163778864348427,0.7783622113565157,,17787387.0,1.23522262022693,3.097034461390463,non-profit
PURCELL MUNICIPAL HOSPITAL (370158),General Short Term (Acute Care Hospitals),Governmental-City,,2724330.0,703.0,2082788.0,2486.0,134.6,1.0,2013-07-01 00:00:00,6687122.0,5889749.0,1420467.0,,7690.0,39.0,0.378037,6166315.0,11435736.0,9835602.0,1780196.0,63211.0,,1783413.0,95000.0,,88197.0,2533238.0,,14235.0,39.0,,555055.0,-1793650.0,271051.0,OK,,1943063.0,30250338.0,2100362.0,,,-8256.0,1823.0,2014-06-30,,2013,2013,3962792.0,,366051.0,-0.18236301143539563,-3919117.0,-0.3984623411968073,0.7670274170843797,-0.04031678034199708,0.7072588521094346,0.10699784228722291,0.6874774149135257,0.4073994761872148,0.5926005238127853,-437.4592977893368,3962792.0,1.470827360410054,6.924203096587249,govt
PUSHMATAHA HOSPITAL (370083),General Short Term (Acute Care Hospitals),Governmental-Other,,8660491.0,634.0,1908605.0,2078.0,64.76,2.0,2013-04-01 00:00:00,8020349.0,2323969.0,909596.0,83004.0,292613.0,42.0,0.592294,2584484.0,6621495.0,3652332.0,318207.0,273926.0,,326907.0,95438.0,1764.0,300191.0,2707161.0,2553194.0,15330.0,42.0,,540467.0,-1176543.0,87610.0,OK,,1704508.0,11179403.0,1924454.0,2226667.0,,1512738.0,1370.0,2014-03-31,,2013,2013,-640142.0,1318841.504098,183048.0,-0.3221347347393391,-3563491.0,-0.9756755409968206,0.6296293423257797,-0.0662454135531651,0.4175558823431632,0.03236231609424042,-13.529015437199872,1.0798147312542135,-0.0798147312542135,-10.33113361333912,-640142.0,0.4553831759690258,4.01533428027388,govt
PUTNAM COMMUNITY MEDICAL CENTER (100232),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,154517878.0,4864.0,22195209.0,21638.0,436.1,2.0,2013-03-01 00:00:00,54477814.0,23669245.0,11784803.0,9496558.0,11873336.0,89.0,0.191904,25238529.0,49163207.0,55480742.0,4761108.0,1259196.0,,4798310.0,,1329363.0,261328.0,5030301.0,21155409.0,36135.0,99.0,,2288774.0,-9871269.0,7635.0,FL,-30096.0,12993152.0,256186121.0,19607224.0,52481988.0,,5365199.0,12961.0,2014-02-28,10.0,2013,2013,-100040064.0,10071503.425152,7635.0,-0.17792244018654257,-10484739.0,-0.18897979050099942,2.5829770425268785,0.38191929270236513,2.2807040771516456,0.0015178018174260347,-1.5445599674946229,2.8363450486467756,-1.8363450486467758,-0.6902832531649067,-100040064.0,1.0184098429500126,4.707820911389015,for-profit
PUTNAM COUNTY HOSPITAL (151333),General Short Term (Critical Access Hospitals),Governmental-County,,14815125.0,1600.0,,2729.0,229.0,2.0,2013-01-01 00:00:00,25453447.0,,8040682.0,1176049.0,,19.0,0.419954,11993145.0,22526575.0,28571116.0,2876118.0,926674.0,,3476084.0,,563425.0,188227.0,3420939.0,4606337.0,9125.0,25.0,,2750234.0,-1826663.0,2683685.0,IN,,10314820.0,53640620.0,,5585020.0,,2300413.0,1784.0,2013-12-31,6.0,2013,2013,10638322.0,2345451.4890799997,2683685.0,-0.06393390443691455,-3578196.0,-0.12523823010623736,3.0152013818428216,2.601665215310767,2.689296418322572,0.7844878262956457,1.3926185915410343,0.5820478853021361,0.4179521146978639,,10638322.0,1.1224851392426338,3.553319979573872,govt
