Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
LIFECARE HOSPITAL OF DAYTON (362028),General Long Term,Proprietary-Corporation,,1271863.0,426.0,,12058.0,106.8,1.0,2017-04-01 00:00:00,6099184.0,,3620481.0,,,44.0,,8224258.0,18457448.0,20546200.0,21842.0,190639.0,,21578.0,,,292705.0,1044553.0,,16060.0,44.0,,183432.0,1322107.0,,OH,,-106038.0,127171186.0,,,,,5409.0,2018-03-31,,2017,2017,4827321.0,,0.0,0.06434800595730597,794359.0,0.03866208836670528,0.0,4.731777133376669,-0.4627280760286936,0.0,0.2634718097263472,0.20853002631171647,0.7914699736882835,,4827321.0,3.368680138195536,5.674991803575271,for-profit
LIFECARE HOSPITAL OF MECHANICSBURG (392038),General Long Term,Proprietary-Corporation,,717322.0,224.0,,5053.0,74.08,1.0,2017-09-01 00:00:00,-11517787.0,,794063.0,,,68.0,,5327925.0,11438372.0,8400187.0,472.0,36280.0,,459.0,,,22762.0,565605.0,,22916.0,68.0,,178400.0,-4344160.0,1000.0,PA,,-13684917.0,21180750.0,,,,,3817.0,2018-08-03,,2017,2017,-717322.0,,1000.0,-0.5171503920091303,-4358411.0,-0.5188469018606372,0.0,-6.274868503637697,-0.10438733745281602,0.0017680183166697606,-1.0,inf,-inf,,-717322.0,inf,10.578741233378208,for-profit
LIFECARE HOSPITAL OF NORTH CAROLINA (342013),General Long Term,Proprietary-Corporation,,2087544.0,521.0,,15166.0,138.43,1.0,2017-03-01 00:00:00,25009072.0,,6293454.0,,,50.0,,10175304.0,21122330.0,30012772.0,,161255.0,,,,,119226.0,1845080.0,,18250.0,50.0,,204663.0,7192839.0,1500.0,NC,,19754682.0,135020995.0,,,,,11261.0,2018-02-28,,2017,2017,22921528.0,,1500.0,0.23965926906051863,7138161.0,0.23783744467188836,10.706680469139549,7.310138855767772,10.554664838380992,0.000812972879224749,0.09107350958452683,0.08347146987301247,0.9165285301269875,,22921528.0,1.2000753966400672,4.768887164345684,for-profit
LIFECARE HOSPITAL OF SAN ANTONIO (452059),General Long Term,Proprietary-Corporation,,2583517.0,625.0,,16730.0,168.67,1.0,2017-09-01 00:00:00,21245473.0,,4391316.0,,,62.0,,12479440.0,27029826.0,31806415.0,9571.0,323810.0,,9479.0,,,38967.0,2178043.0,,22630.0,62.0,,506577.0,2490643.0,500.0,TX,,9975360.0,204464851.0,,,,,10171.0,2018-08-31,,2017,2017,18661956.0,,500.0,0.07830631022075264,2388326.0,0.07508944343460273,4.579964674710279,3.1599288902927993,4.413403683949307,0.0002295638791336994,0.1384376321538857,0.12160317635667608,0.8783968236433239,,18661956.0,1.4970914038957852,7.243025780882086,for-profit
LIFECARE HOSPITALS  LLC (192011),General Long Term,Proprietary-Corporation,,3394222.0,886.0,,23094.0,202.85,1.0,2017-09-01 00:00:00,661240.0,,3980250.0,,,54.0,,13902145.0,32575604.0,32198406.0,59412.0,556309.0,,59438.0,,,242812.0,3143014.0,,33295.0,54.0,,285306.0,-2387841.0,500.0,LA,,-6118265.0,244770065.0,,,,,17493.0,2018-08-31,,2017,2017,-2732982.0,,500.0,-0.07416022395642816,-2422725.0,-0.07524363162573948,0.0,0.5068093874223913,-0.25425308318703005,0.00015908296940452698,-1.2419481723626427,5.133116568870607,-4.133116568870607,,-2732982.0,48.693977980763414,8.089543621631806,for-profit
LIFECARE HOSPITALS OF CHESTER COUNTY (392048),General Long Term,Proprietary-Corporation,,1130665.0,318.0,,7831.0,75.56,1.0,2017-04-01 00:00:00,-1372040.0,,2469732.0,,,39.0,,6905624.0,14826592.0,14024509.0,5403.0,169097.0,,5295.0,,,144034.0,953101.0,,14235.0,39.0,,124421.0,-1916465.0,500.0,PA,,-4427679.0,74208406.0,,,,,6407.0,2018-03-31,,2017,2017,-1130665.0,,500.0,-0.13665112981851985,-1862322.0,-0.13279053120504966,0.0,0.5810192204184027,-0.3285391579696171,0.000524603373619375,-1.0,inf,-inf,,-1130665.0,inf,5.678555001109432,for-profit
LIFECARE HOSPITALS OF PITTSBURGH (392024),General Long Term,Proprietary-Corporation,,2982412.0,1040.0,,23539.0,213.85,1.0,2017-01-01 00:00:00,-8680031.0,,7121671.0,,,147.0,,20616088.0,43390342.0,40768023.0,110251.0,153414.0,,108065.0,,,315903.0,1845574.0,,53655.0,147.0,,507858.0,-5537338.0,88021.0,PA,,-22280565.0,221433043.0,,,,,13618.0,2017-12-31,,2017,2017,-2982412.0,,88021.0,-0.13582552188022462,-5783274.0,-0.14185809304513,0.0,0.9061413955766607,-0.25429324426980443,0.04769302124975753,-1.0,inf,-inf,,-2982412.0,inf,5.724502437700366,for-profit
LIFECARE HOSPITALS OF WISCONSIN (522007),General Long Term,Proprietary-Corporation,,2142772.0,388.0,,10788.0,104.22,1.0,2017-01-01 00:00:00,-7571249.0,,3791979.0,,,62.0,,7946034.0,19921109.0,18982798.0,6881.0,167236.0,,6757.0,,,144264.0,1816970.0,,22630.0,62.0,,545449.0,-2146863.0,500.0,WI,,-10984116.0,59940438.0,,,,,4210.0,2017-12-31,,2017,2017,-2142772.0,,500.0,-0.11309518228029398,-2560594.0,-0.1348902306182682,0.0,0.9056924440139353,-0.1714392642696357,0.00027518340974259345,-1.0,inf,-inf,,-2142772.0,inf,5.006039854123665,for-profit
LIFECARE MEDICAL CENTER (241344),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,7603021.0,664.0,,3119.0,292.78,2.0,2016-10-01 00:00:00,71349229.0,,5864906.0,545443.0,102620.0,25.0,0.590742,19778579.0,35860740.0,44750048.0,5073921.0,923292.0,,4584783.0,500000.0,233484.0,202689.0,4718021.0,830157.0,9125.0,25.0,,2771371.0,3474389.0,4705580.0,MN,,12936651.0,60704608.0,,1239643.0,,721871.0,1489.0,2017-09-30,,2016,2017,63746208.0,732309.1851059999,5205580.0,0.07763989437508537,1395639.0,0.031187430234711704,2.741965540212729,2.9847991350610776,2.5033101802641404,0.9973630893122349,0.11927016898009055,0.1065606609428113,0.8934393390571886,40.60621711167414,63746208.0,0.6271973590632633,7.630138999670242,non-profit
LIFECARE SPEC HOSP OF NORTH TEXAS (452044),General Long Term,Proprietary-Corporation,,7795154.0,1422.0,,37505.0,383.33,1.0,2017-01-01 00:00:00,16991253.0,,12136086.0,,,206.0,,28491798.0,64675172.0,66358587.0,1077058.0,714935.0,,1055524.0,,,428441.0,4888435.0,,75190.0,206.0,,1138123.0,-2633072.0,2500.0,TX,,-5541375.0,325464217.0,,,,,23456.0,2017-12-31,,2017,2017,9196099.0,,2500.0,-0.03967944645958179,-2717716.0,-0.04095500104605904,0.0,1.9444898009281089,-0.23389407857524955,0.000511411116236587,0.8476587735734468,0.45877452357398246,0.5412254764260176,,9196099.0,3.9054557659755877,5.4678738268664215,for-profit
LIFECARE SPECIALTY HOSPITAL OF N. LA (192022),General Long Term,Proprietary-Corporation,,2304161.0,450.0,,10105.0,103.69,2.0,2017-06-01 00:00:00,2820116.0,,2397063.0,,92862.0,55.0,,4709217.0,9610463.0,11079009.0,20600.0,,,20188.0,,,,2304161.0,,20075.0,55.0,,19139.0,514954.0,246819.0,LA,,2643882.0,41079350.0,,,,,8479.0,2018-05-31,,2017,2017,515955.0,,246819.0,0.046480149984533814,-20191.0,-0.0018224554199748372,1.1474380479489064,1.3709267711761461,,0.10711881678407022,4.465817755424407,0.8170447598609419,0.18295524013905812,-0.011328638194309836,515955.0,3.928564995198779,4.621909812132597,for-profit
LIFESCAPE (433300),Childrens,Proprietary-Corporation,,,,,,,,2017-07-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,SD,,,,,,,,,2018-06-30,,2017,2017,,,0.0,,,,,,,,,,,,,,,for-profit
LIFESTREAM BEHAVIORAL CENTER (104018),Psychiatric,Voluntary Nonprofit-Other,,11201524.0,2496.0,,18018.0,703.88,1.0,2017-07-01 00:00:00,38758524.0,,3953873.0,,,46.0,,25199191.0,28998002.0,-1364492.0,,865455.0,,,,,1560099.0,5648575.0,,24090.0,66.0,,1288313.0,1510833.0,7441945.0,FL,,16530588.0,46909823.0,,,,,2215.0,2018-06-30,,2017,2017,27557000.0,,7441945.0,inf,-50143484.0,-inf,2.926505888653333,2.28493929884971,2.4970959932372323,1.3174906945557066,0.40648561164132524,0.2890080127922312,0.7109919872077688,,27557000.0,0.0,0.0,non-profit
LIGHTHOUSE CARE CENTER OF CONWAY (424002),Psychiatric,Proprietary-Corporation,,-12505544.0,3169.0,,28105.0,149.87,1.0,2017-01-01 00:00:00,16831796.0,,2041517.0,,,87.0,,6940054.0,12059716.0,19074209.0,,111550.0,,,,,15824.0,-12505544.0,,31755.0,87.0,,374340.0,5596052.0,-56181.0,SC,,2112710.0,62664800.0,,,,,13981.0,2017-12-31,,2017,2017,16831796.0,,0.0,0.2933831751555202,5582192.0,0.2926565395188865,inf,inf,inf,,0.0,0.0,1.0,,16831796.0,1.1332248204529094,9.343154624722693,for-profit
LILLIAN M. HUDSPETH MEMORIAL HOSP. (451324),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,2061827.0,87.0,,403.0,65.35,2.0,2017-01-01 00:00:00,30074617.0,,1129815.0,114994.0,15233.0,12.0,0.705975,3705393.0,7802228.0,6074097.0,1064060.0,114969.0,,916303.0,,664929.0,51437.0,1080023.0,638268.0,4380.0,12.0,,811670.0,1104560.0,4524955.0,TX,,20270945.0,11051705.0,,597956.0,,1104689.0,278.0,2017-12-31,,2017,2017,28012790.0,422141.9871,4524955.0,0.18184760631909566,-2823833.0,-0.4648975806609608,18.76899380846519,6.258505605899134,18.614917460091128,4.1896839233979275,0.0736030577461224,0.06855704928844147,0.9314429507115585,-132.09236525963368,28012790.0,0.20196755955362625,5.376187251895222,govt
LIMA MEMORIAL HOSPITAL (360009),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,102225447.0,6376.0,28214648.0,23531.0,1021.79,1.0,2017-01-01 00:00:00,352039931.0,59336711.0,83344305.0,13001663.0,2351188.0,123.0,0.264567,61208129.0,152883046.0,180147563.0,14155057.0,4961826.0,,14090872.0,,2316244.0,5017683.0,25670142.0,9257510.0,56575.0,155.0,,14094960.0,23638419.0,23456115.0,OH,-5704.0,62335303.0,577861681.0,25418247.0,174587537.0,,4873338.0,11068.0,2017-12-31,16.0,2017,2017,249814484.0,46190100.901479,23456115.0,0.1312169790495584,11524032.0,0.06396995778399733,2.4283193680814077,4.8387373938173,2.0395599681528838,0.9137508861462472,0.4092054446290632,0.29038026086875923,0.7096197391312408,10.896190351430851,249814484.0,0.5117247991961458,2.161486174730235,non-profit
LIMESTONE MEDICAL CENTER (451303),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,8639529.0,202.0,,1780.0,160.33,2.0,2016-10-01 00:00:00,43740195.0,,5444729.0,1284956.0,290168.0,14.0,0.462694,8946812.0,17411894.0,14363881.0,1700231.0,303714.0,,2027017.0,-210104.0,359967.0,1980184.0,8639529.0,3175811.0,5110.0,14.0,,1566956.0,4187272.0,18773856.0,TX,,27696538.0,37631519.0,,6524300.0,,1780661.0,1088.0,2017-09-30,,2016,2017,35100666.0,3018754.4642,18773856.0,0.2915139717462154,-4631145.0,-0.32241599606680116,3.205792584294815,3.287894166452824,2.941438127009007,2.173018459686865,0.24613575708221605,0.19751921544931383,0.8024807845506862,-10.5600514184886,35100666.0,0.3283908770868534,2.6381259746812007,govt
LINCOLN COMMUNITY HOSPITAL (061306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,5592802.0,151.0,,1085.0,163.13,2.0,2017-01-01 00:00:00,10615563.0,,8355519.0,1815700.0,155008.0,15.0,0.825654,8673852.0,15681227.0,14022063.0,2939297.0,202304.0,,3094552.0,,21759.0,158333.0,2884782.0,1761676.0,5475.0,15.0,,436951.0,-2270925.0,805576.0,CO,,6276781.0,18992489.0,,2879706.0,,1458950.0,878.0,2017-12-31,,2017,2017,5022761.0,2377640.777724,805576.0,-0.16195370110660606,-4100551.0,-0.2924356423159702,2.175825071010565,2.388454309545747,2.050811465129774,0.2792502171741227,1.113491563703708,0.5268493060612989,0.47315069393870113,-23.63490916597853,5022761.0,1.3208967814519117,1.6781797755471564,non-profit
LINCOLN COUNTY HOSPITAL (171360),General Short Term (Critical Access Hospitals),Governmental-County,,6366165.0,101.0,,1637.0,54.88,2.0,2017-04-01 00:00:00,7479839.0,,1108548.0,182859.0,168510.0,10.0,1.098377,3393668.0,7613050.0,6657489.0,953677.0,132637.0,,939083.0,149418.0,15392.0,28965.0,1146194.0,209246.0,3650.0,10.0,,534309.0,-178710.0,1174714.0,KS,,2458225.0,6931182.0,,369637.0,,195394.0,1603.0,2018-03-31,,2017,2017,1113674.0,406000.77914899995,1324132.0,-0.02684345404100555,-1782654.0,-0.2677667210565425,2.14468493117221,1.8361219828406012,2.0036948369996703,1.0248823497592903,5.716363136788683,0.8511098968841442,0.14889010311585585,-7.408136015666726,1113674.0,0.890057794024711,6.005593803786575,govt
LINCOLN COUNTY MEDICAL CENTER (321306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,4271343.0,1117.0,,3914.0,238.37,2.0,2017-01-01 00:00:00,41267467.0,,12346203.0,10131439.0,,21.0,0.364434,19242757.0,31433721.0,42104818.0,3299492.0,891363.0,,3010559.0,,976473.0,165882.0,4271343.0,1511448.0,9125.0,25.0,,711729.0,2556988.0,594907.0,NM,,6816493.0,86253616.0,,27608006.0,,1523989.0,1413.0,2017-12-31,4.0,2017,2017,36996124.0,10061296.058604,594907.0,0.060729107058484375,-278644.0,-0.006617864967377368,1.5958664523078572,3.6283899466748513,1.348345941779904,0.13927867651930553,0.11545379726805975,0.10350388115655366,0.8964961188434464,,36996124.0,1.0202908261851884,3.4103455127054043,non-profit
LINCOLN HOSPITAL (501305),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,3065790.0,364.0,,5430.0,131.49,2.0,2017-01-01 00:00:00,14674652.0,,350595.0,3156718.0,64158.0,25.0,0.774272,12084695.0,20572816.0,22193647.0,2404583.0,254581.0,,2786676.0,5415704.0,68475.0,66257.0,1853839.0,405061.0,9125.0,25.0,,750186.0,1580375.0,5542414.0,WA,,11857956.0,26570543.0,,5661815.0,,320923.0,1919.0,2017-12-31,,2017,2017,11608862.0,4383784.823679999,10958118.0,0.07120844086598295,-111178.0,-0.0050094515786432035,6.396432484158549,4.031301531578524,6.223365675228539,2.9896954374139284,0.2640904853550675,0.20891739034084078,0.7910826096591592,9.959911468561987,11608862.0,1.5123797824984198,63.302805231107115,govt
LINCOLN MEDICAL & MENTAL HEALTH CENTER (330080),General Short Term (Acute Care Hospitals),Governmental-City,,721293389.0,19118.0,53145828.0,88615.0,3092.3,1.0,2017-07-01 00:00:00,1077270635.0,202809091.0,84481960.0,194832000.0,,229.0,1.0,263181269.0,535209658.0,520884451.0,10721795.0,,,8924461.0,,38325179.0,,176343903.0,40291350.0,104755.0,287.0,,16243671.0,-30810943.0,245581.0,NY,-44656.0,1000590442.0,535209662.0,47402752.0,530920293.0,295.69,78491940.0,7082.0,2018-06-30,38.0,2017,2017,355977246.0,530920293.0,245581.0,-0.05915120511055531,-105841822.0,-0.20319635534676384,5.674085834427743,0.305746879153514,,0.0013926254087729929,2.0262345335409444,0.6695563450497284,0.3304436549502716,,355977246.0,0.48352237040230844,6.165629336724669,govt
LINCOLN MEDICAL CENTER (440102),General Short Term (Acute Care Hospitals),Governmental-County,,25320480.0,1274.0,3292004.0,4180.0,257.5,2.0,2017-07-01 00:00:00,20456791.0,12527230.0,6443291.0,3202219.0,316742.0,42.0,0.284887,14448739.0,27463173.0,30340576.0,1965284.0,530602.0,,2056493.0,,1278706.0,258679.0,16467069.0,6696651.0,17885.0,49.0,,1819791.0,-3467324.0,580230.0,TN,-13181.0,7956295.0,96400160.0,3144409.0,18499195.0,,3192962.0,1470.0,2018-06-30,7.0,2017,2017,-4863689.0,5270180.165965,580230.0,-0.11428009804428235,-657456.0,-0.021669199688232683,0.48316400447462754,0.586140617981257,0.43523313104475364,0.03523577875334099,-5.2060236581738675,1.237754249921212,-0.237754249921212,3.6696585864836364,-4863689.0,1.4831542249221787,4.708863219122029,govt
LINCOLN REGIONAL CENTER (284003),Psychiatric,Voluntary Nonprofit-Other,,,40.0,,86447.0,460.0,1.0,2017-07-01 00:00:00,4820567.0,12532357.0,,,,247.0,,24610671.0,18147506.0,5585013.0,,,,,,,,,,90155.0,247.0,,240160.0,-35068791.0,2408759.0,NE,,2408759.0,15091773.0,,,,,148.0,2018-06-30,,2017,2017,,,2408759.0,-6.279088517788589,-35068791.0,-6.279088517788589,,,,,,,,,,1.1585801006396135,inf,non-profit
LINCOLN SURGICAL HOSPITAL (280127),General Short Term (Acute Care Hospitals),Proprietary-Partnership,,4686988.0,1564.0,8832965.0,2778.0,216.05,1.0,2017-01-01 00:00:00,21276589.0,14531207.0,15422433.0,490062.0,,21.0,0.37728,14033951.0,46418036.0,56629880.0,7482276.0,2913903.0,,7306220.0,,97396.0,103526.0,4686988.0,58359.0,7665.0,21.0,,,9275146.0,4787981.0,NE,104130.0,16199333.0,123033424.0,7792710.0,2545199.0,,118850.0,1337.0,2017-12-31,,2017,2017,16589601.0,960252.67872,4787981.0,0.16378537266898677,9027025.0,0.15940392245224605,3.4562352197189323,6.290939938399672,2.8124467141797673,1.0215475268978713,0.282525661708199,0.22028850583145634,0.7797114941685437,,16589601.0,2.6616052037288496,3.671916097803764,for-profit
LINCOLN TRAIL BEHAVIORAL HEALTH (184012),Psychiatric,Proprietary-Corporation,,-15259549.0,2030.0,,30653.0,176.3,1.0,2017-05-01 00:00:00,47632382.0,,3855530.0,,,118.0,,9770364.0,15671052.0,24515705.0,300650.0,29624.0,,294637.0,,,17124.0,-15259549.0,,43070.0,118.0,,704376.0,5958367.0,-140331.0,KY,,3761947.0,71252980.0,,,,,18522.0,2018-04-30,,2017,2017,47632382.0,,0.0,0.2430428576294257,6030909.0,0.24600185880846584,inf,inf,inf,,0.0,0.0,1.0,,47632382.0,0.5146856816860429,6.358582347952162,for-profit
LINCOLNHEALTH (201302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,27699408.0,1707.0,,7180.0,346.69,2.0,2016-10-01 00:00:00,80333481.0,,9817762.0,8468393.0,647508.0,21.0,0.566305,22988692.0,65525240.0,79470135.0,6717371.0,3349514.0,,7437752.0,311339.0,2091730.0,,13008383.0,5173397.0,9125.0,25.0,,2858822.0,3936495.0,4977146.0,ME,,26621756.0,115706716.0,,9740733.0,,4932858.0,3977.0,2017-09-30,4.0,2016,2017,52634073.0,5516225.801565,5288485.0,0.049534268439332584,67937.0,0.0008548746016349412,2.0465077019949365,1.4399486085242108,,0.382610659603119,0.526263813936649,0.34480527490150714,0.6551947250984929,4.52003527369546,52634073.0,0.989252974111753,8.094526532625256,non-profit
LINDEN OAKS HOSPITAL (144035),Psychiatric,Voluntary Nonprofit-Other,,10181458.0,4199.0,,30483.0,422.9,1.0,2017-07-01 00:00:00,20578207.0,28023943.0,5765002.0,,,110.0,0.410529,28396719.0,50200486.0,50550842.0,16795.0,106342.0,,16465.0,,,154007.0,9710109.0,,40150.0,110.0,,1029456.0,5353465.0,3197.0,IL,,6095654.0,122282528.0,,,,,4697.0,2018-06-30,,2017,2017,10396749.0,,3197.0,0.10590258813097515,1592865.0,0.03151015763496086,0.62776370481526,1.1453696348825744,0.6009515444162368,0.0003292445017867462,0.9792924692132127,0.4947689563041134,0.5052310436958867,,10396749.0,2.456523155783203,8.768573193903489,non-profit
LINDNER CENTER OF HOPE (364044),Psychiatric,Proprietary-Partnership,,4146902.0,1291.0,,8148.0,,1.0,2017-07-01 00:00:00,107116125.0,,6853150.0,,,32.0,,,19975376.0,26736502.0,149183.0,69890.0,,146199.0,18152147.0,,229097.0,4146902.0,,11680.0,32.0,,2096917.0,7172621.0,10624346.0,OH,,86547997.0,29517406.0,,,,,1341.0,2018-06-30,,2017,2017,102969223.0,,28776493.0,0.2682707333966126,-9256908.0,-0.34622734118322585,20.87051900430731,6.1313831385453526,20.79842012181624,2.561995918881131,0.04027321833826016,0.03871407782908502,0.961285922170915,,102969223.0,0.24960296127217074,3.901344928974267,for-profit
LINDSAY MUNICIPAL HOSPITAL (370214),General Short Term (Acute Care Hospitals),Governmental-City-County,,881916.0,957.0,506474.0,6596.0,115.65,2.0,2017-07-01 00:00:00,7996972.0,6146019.0,2607716.0,974274.0,,26.0,0.888788,6305880.0,11045194.0,13363452.0,166494.0,280866.0,,163164.0,,816.0,99990.0,881916.0,411805.0,9490.0,26.0,,358393.0,805651.0,4019606.0,OK,,6055338.0,12427247.0,637665.0,2213138.0,,364636.0,82.0,2018-06-30,,2017,2017,7115056.0,1967010.4967440001,4019606.0,0.06028764124718673,312890.0,0.02341386043067315,6.866116500891241,8.428209716118088,6.434265848448152,4.557810494423506,0.12395067586256524,0.11028124144988878,0.8897187585501112,,7115056.0,1.6710639977231383,5.124581051004021,govt
LINDSBORG COMMUNITY HOSPITAL (171358),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1287319.0,99.0,,1531.0,83.22,2.0,2016-10-01 00:00:00,8652911.0,,2070610.0,-112601.0,,23.0,0.633141,5387114.0,8623451.0,8625953.0,1636740.0,178350.0,,1798717.0,368249.0,149447.0,3819333.0,1116317.0,296899.0,8395.0,23.0,,91997.0,2630193.0,60612.0,KS,,5998533.0,13620111.0,,340552.0,,334632.0,1384.0,2017-09-30,,2016,2017,7365592.0,215617.43383199998,428861.0,0.30491622201048396,-2114652.0,-0.24514995618455143,5.373503225338323,4.265289339855973,1.7923672218554407,0.05429640505340329,0.17477468206221577,0.1487729389566124,0.8512270610433876,,7365592.0,0.9968845166672811,4.165899420943586,non-profit
LINTON HOSPITAL (351328),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1721300.0,116.0,,675.0,46.99,2.0,2017-04-01 00:00:00,5705235.0,,1345769.0,202699.0,-1217.0,14.0,0.807852,3477479.0,7148452.0,7069888.0,1485530.0,166682.0,,1454466.0,,15888.0,64058.0,899292.0,126607.0,5110.0,14.0,,299009.0,166527.0,1521906.0,ND,,2814860.0,8848712.0,,273453.0,,114795.0,554.0,2018-03-31,,2017,2017,3983935.0,220909.552956,1521906.0,0.023554404256474783,-1155340.0,-0.16341701594141236,3.130084555405808,3.3739897608340783,2.873504934993306,1.692337972538397,0.4320602620273674,0.30170536358274463,0.6982946364172554,-inf,3983935.0,1.2391931270140493,5.253418677351016,non-profit
LISBON AREA HEALTH SERVICES (351311),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,875669.0,213.0,,3437.0,58.62,2.0,2017-07-01 00:00:00,11496386.0,,1703857.0,705732.0,10953.0,25.0,0.531261,3556033.0,9418640.0,10846867.0,1202496.0,230202.0,,1102108.0,,106552.0,11801.0,964842.0,338213.0,9125.0,25.0,,586491.0,460835.0,3097196.0,ND,,5075573.0,17728852.0,,1208697.0,,279697.0,1470.0,2018-06-30,,2017,2017,10620717.0,642133.576917,3097196.0,0.04248553983376029,390517.0,0.036002746230777975,5.260522448235048,5.80416379054809,5.009701070227043,3.2100551178327645,0.08244914161633343,0.07616906739213523,0.9238309326078648,89.20003651967498,10620717.0,0.943502331950232,6.366066518493042,non-profit
LITTLE COMPANY OF MARY (140179),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,389370.0,333662757.0,10236.0,39677714.0,48752.0,1353.31,1.0,2017-07-01 00:00:00,1032155568.0,83983745.0,21442545.0,22369923.0,3744918.0,184.0,0.174881,89538678.0,180740616.0,186630973.0,14509673.0,,,14703882.0,,20057927.0,10797036.0,81422804.0,31466659.0,80300.0,220.0,,14572043.0,31618233.0,6245225.0,IL,-22870.0,51484806.0,1033506351.0,34580049.0,213507510.0,2.24,26162320.0,19340.0,2018-06-30,26.0,2017,2017,698492811.0,37338406.85631,6245225.0,0.16941578609248317,-29472711.0,-0.15791972000274573,0.6323143329723697,0.7283709241946519,,0.07670117821046792,0.4776896078891784,0.32326789424440716,0.6767321057555928,-3.9789036769296415,698492811.0,0.18081670901764685,8.703769678459343,non-profit
LITTLE FALLS HOSPITAL (331311),Critical Access Hospitals,Voluntary Nonprofit-Other,,9451037.0,772.0,,5872.0,238.5,1.0,2017-01-01 00:00:00,31793288.0,,3073557.0,4086319.0,,25.0,0.390457,12281589.0,25985540.0,27647936.0,2058521.0,548188.0,,2417367.0,1891040.0,81909.0,1024127.0,4278588.0,1541735.0,9125.0,25.0,,2258881.0,-594258.0,1869521.0,NY,,9227199.0,66551545.0,,15636846.0,,660917.0,3098.0,2017-12-31,,2017,2017,22342251.0,6105515.978622,3760561.0,-0.02149375635128785,-3282983.0,-0.11874242619774583,2.1565990929717933,1.016414761131476,1.7891145396565409,0.43694812400726596,0.4230118531924111,0.29726516489895605,0.702734835101044,,22342251.0,0.8696154987178426,8.995419964555724,non-profit
